Relative_time,Resonance_Frequency
0,9973417.37
0.61,9973417.47
1.22,9973417.44
1.84,9973417.5
2.45,9973417.53
3.27,9973417.41
3.77,9973417.39
4.52,9973417.42
5.16,9973417.47
5.79,9973417.48
6.4,9973417.54
7.03,9973417.54
7.67,9973417.47
8.28,9973417.47
9.1,9973417.51
9.71,9973417.57
10.33,9973417.65
10.94,9973417.65
11.59,9973417.6
12.21,9973417.57
12.84,9973417.53
13.47,9973417.49
14.28,9973417.59
15.36,9973417.59
15.5,9973417.51
16.11,9973417.53
16.72,9973417.56
17.53,9973417.58
18.14,9973417.64
18.76,9973417.69
19.36,9973417.6
20,9973417.63
20.78,9973417.64
21.39,9973417.72
22,9973417.74
22.61,9973417.78
23.22,9973417.77
23.83,9973417.83
24.64,9973417.88
25.27,9973417.89
25.89,9973417.88
26.5,9973417.87
27.11,9973417.95
27.73,9973417.97
28.38,9973417.87
29.21,9973417.88
29.84,9973417.88
30.48,9973417.89
31.12,9973417.89
31.77,9973417.94
32.39,9973417.99
33.01,9973417.92
33.62,9973417.92
34.24,9973417.96
34.85,9973417.97
35.66,9973417.89
36.27,9973417.89
36.87,9973417.96
37.48,9973417.87
38.11,9973417.89
38.94,9973417.87
39.55,9973417.87
40.16,9973417.85
40.77,9973417.85
41.39,9973417.82
42,9973417.84
42.82,9973417.85
43.46,9973417.87
44.07,9973417.88
44.68,9973417.85
45.28,9973417.84
45.91,9973417.86
46.52,9973417.77
47.34,9973417.77
47.96,9973417.74
48.57,9973417.79
49.18,9973417.8
49.78,9973417.82
50.41,9973417.81
51.24,9973417.78
51.85,9973417.76
52.47,9973417.77
53.08,9973417.83
53.7,9973417.75
54.32,9973417.76
54.94,9973417.73
55.76,9973417.68
56.36,9973417.62
56.99,9973417.59
57.61,9973417.61
58.23,9973417.63
58.85,9973417.62
59.69,9973417.65
60.31,9973417.65
60.93,9973417.68
61.54,9973417.68
62.14,9973417.72
62.75,9973417.72
63.37,9973417.76
64.18,9973417.75
64.8,9973417.68
65.43,9973417.61
66.05,9973417.63
66.67,9973417.64
67.27,9973417.63
68.08,9973417.64
68.7,9973417.66
69.31,9973417.53
69.91,9973417.56
70.53,9973417.55
71.15,9973417.52
71.96,9973417.51
72.59,9973417.48
73.19,9973417.49
73.82,9973417.45
74.45,9973417.33
75.07,9973417.24
75.68,9973417.25
76.51,9973417.26
77.12,9973417.14
77.74,9973417.13
78.36,9973417.19
78.97,9973417.19
79.6,9973417.3
80.41,9973417.33
81.02,9973417.21
81.64,9973417.23
82.29,9973417.23
82.89,9973417.25
83.5,9973417.25
84.12,9973417.29
84.95,9973417.31
85.56,9973417.15
86.19,9973417.14
86.83,9973417.16
87.46,9973417.16
88.09,9973417.21
88.71,9973417.25
89.34,9973417.27
89.96,9973417.23
90.59,9973417.25
91.42,9973417.27
92.02,9973417.17
92.63,9973417.17
93.24,9973417.2
93.86,9973417.2
94.49,9973417.16
95.31,9973417.16
95.93,9973417.2
96.57,9973417.19
97.19,9973417.21
97.82,9973417.14
98.45,9973417.15
99.06,9973417.15
99.68,9973417.16
100.3,9973417.18
101.13,9973417.21
101.74,9973417.18
102.37,9973417.2
102.99,9973417.23
103.62,9973417.28
104.24,9973417.33
104.85,9973417.37
105.68,9973417.42
106.3,9973417.45
106.91,9973417.44
107.53,9973417.47
108.16,9973417.48
108.79,9973417.53
109.42,9973417.56
110.05,9973417.61
110.86,9973417.55
111.49,9973417.53
112.1,9973417.49
112.74,9973417.5
113.36,9973417.52
113.99,9973417.5
