Relative_time,Resonance_Frequency
0,9993755.26
0.62,9993755.29
1.23,9993755.32
1.83,9993755.35
2.44,9993755.35
3.28,9993755.27
3.89,9993755.28
4.52,9993755.29
5.12,9993755.31
5.73,9993755.28
6.34,9993755.31
6.95,9993755.34
7.77,9993755.23
8.37,9993755.25
8.98,9993755.28
9.59,9993755.27
10.21,9993755.28
11.03,9993755.29
11.64,9993755.3
12.25,9993755.32
12.86,9993755.36
13.47,9993755.35
14.08,9993755.37
14.89,9993755.43
15.5,9993755.45
16.11,9993755.36
16.73,9993755.39
17.34,9993755.41
17.98,9993755.41
18.8,9993755.41
19.49,9993755.44
20.02,9993755.47
20.62,9993755.5
21.28,9993755.49
22.05,9993755.51
22.66,9993755.54
23.28,9993755.53
23.89,9993755.57
24.52,9993755.57
25.12,9993755.6
25.94,9993755.64
26.55,9993755.69
27.16,9993755.68
27.77,9993755.71
28.96,9993755.71
28.99,9993755.69
29.81,9993755.7
30.5,9993755.65
31.06,9993755.65
31.69,9993755.62
32.3,9993755.61
32.91,9993755.55
33.72,9993755.52
34.33,9993755.5
34.94,9993755.49
35.55,9993755.48
36.19,9993755.46
36.79,9993755.42
37.6,9993755.39
38.21,9993755.41
38.81,9993755.38
39.43,9993755.35
40.03,9993755.32
40.64,9993755.29
41.45,9993755.24
42.06,9993755.23
42.68,9993755.22
43.28,9993755.18
43.89,9993755.16
44.7,9993755.14
45.31,9993755.1
45.94,9993755.08
46.55,9993755.04
47.16,9993755.01
47.98,9993755
48.59,9993754.98
49.2,9993754.93
49.81,9993754.91
50.44,9993754.88
51.05,9993754.88
51.67,9993754.83
52.48,9993754.82
53.09,9993754.81
53.7,9993754.8
54.31,9993754.79
54.94,9993754.77
55.75,9993754.77
56.36,9993754.74
56.98,9993754.76
57.59,9993754.75
58.23,9993754.75
58.84,9993754.7
59.46,9993754.72
60.26,9993754.79
60.89,9993754.85
61.5,9993754.89
62.11,9993754.9
62.73,9993754.95
63.34,9993754.97
63.98,9993755.04
64.8,9993755.03
65.41,9993755.08
66.01,9993755.13
66.64,9993755.15
67.25,9993755.18
67.86,9993755.22
68.69,9993755.24
69.31,9993755.28
69.94,9993755.36
70.55,9993755.37
71.16,9993755.44
71.76,9993755.48
72.59,9993755.52
73.23,9993755.57
73.84,9993755.62
74.46,9993755.68
75.06,9993755.72
75.69,9993755.76
76.3,9993755.82
77.12,9993755.86
77.73,9993755.92
78.34,9993755.99
78.96,9993756.01
79.56,9993756.04
80.19,9993756.09
81,9993756.11
81.61,9993756.21
82.23,9993756.24
82.84,9993756.3
83.46,9993756.35
84.26,9993756.41
84.88,9993756.48
85.48,9993756.51
86.09,9993756.53
86.73,9993756.56
87.34,9993756.63
88.16,9993756.67
88.76,9993756.71
89.37,9993756.73
89.98,9993756.73
90.6,9993756.78
91.2,9993756.83
92.02,9993756.86
92.63,9993756.76
93.24,9993756.76
93.85,9993756.76
94.47,9993756.75
95.08,9993756.76
95.93,9993756.79
96.54,9993756.79
97.15,9993756.83
97.77,9993756.85
98.38,9993756.81
98.99,9993756.83
99.8,9993756.84
100.42,9993756.81
101.02,9993756.86
101.63,9993756.86
102.24,9993756.76
103.05,9993756.77
103.67,9993756.75
104.27,9993756.76
104.88,9993756.78
105.49,9993756.79
106.3,9993756.77
106.93,9993756.78
107.54,9993756.79
108.15,9993756.8
108.77,9993756.77
109.38,9993756.76
110.02,9993756.75
110.83,9993756.72
111.45,9993756.75
112.05,9993756.77
112.68,9993756.73
113.29,9993756.75
113.9,9993756.68
114.71,9993756.69
115.32,9993756.71
115.93,9993756.65
116.54,9993756.63
117.15,9993756.6
117.77,9993756.58
118.58,9993756.6
119.2,9993756.57
119.8,9993756.49
120.43,9993756.45
121.04,9993756.45
121.85,9993756.51
122.47,9993756.49
123.08,9993756.41
123.7,9993756.4
124.3,9993756.39
124.92,9993756.39
125.72,9993756.34
126.33,9993756.34
126.95,9993756.33
127.55,9993756.32
