Relative_time,Resonance_Frequency
0,9993010.79
0.81,9993010.61
1.42,9993010.69
2.03,9993010.67
2.65,9993010.7
3.25,9993010.65
4.07,9993010.64
4.68,9993010.73
5.28,9993010.68
5.92,9993010.59
6.53,9993010.55
7.17,9993010.53
7.78,9993010.56
8.42,9993010.63
9.25,9993010.59
9.87,9993010.59
10.48,9993010.62
11.08,9993010.65
11.7,9993010.59
12.32,9993010.61
13.13,9993010.54
13.74,9993010.55
14.36,9993010.55
14.97,9993010.47
15.58,9993010.47
16.2,9993010.47
17.03,9993010.49
17.67,9993010.47
18.27,9993010.34
18.88,9993010.32
19.5,9993010.35
20.12,9993010.36
20.72,9993010.34
21.53,9993010.27
22.17,9993010.15
22.77,9993010.12
23.38,9993010.12
23.99,9993010.13
24.62,9993010.16
25.45,9993010.25
26.07,9993010.25
26.67,9993010.27
27.28,9993010.22
27.89,9993010.32
28.5,9993010.33
29.32,9993010.26
29.93,9993010.29
30.53,9993010.29
31.17,9993010.34
31.77,9993010.42
32.38,9993010.37
33.2,9993010.45
33.82,9993010.34
34.45,9993010.36
35.06,9993010.42
35.7,9993010.47
36.31,9993010.5
36.93,9993010.37
37.75,9993010.39
38.37,9993010.43
38.97,9993010.49
39.58,9993010.45
40.2,9993010.44
40.82,9993010.36
41.45,9993010.4
42.27,9993010.38
42.88,9993010.34
43.5,9993010.21
44.12,9993010.23
44.72,9993010.22
45.33,9993010.13
46.17,9993010.11
46.77,9993010.12
47.38,9993010.08
47.99,9993010.11
48.6,9993010.14
49.41,9993010.2
50.02,9993010.22
50.63,9993010.29
51.25,9993010.33
51.87,9993010.22
52.47,9993010.24
53.28,9993010.29
53.91,9993010.32
54.52,9993010.44
55.13,9993010.47
55.75,9993010.52
56.36,9993010.54
57.17,9993010.58
57.78,9993010.53
58.4,9993010.59
59,9993010.5
59.62,9993010.52
60.24,9993010.44
61.06,9993010.45
61.68,9993010.43
62.28,9993010.44
62.92,9993010.46
63.52,9993010.48
64.13,9993010.45
64.95,9993010.45
65.57,9993010.41
66.2,9993010.48
66.81,9993010.5
67.42,9993010.49
68.03,9993010.51
68.67,9993010.53
69.47,9993010.56
70.08,9993010.63
70.69,9993010.61
71.3,9993010.53
71.92,9993010.55
72.72,9993010.59
73.33,9993010.65
73.94,9993010.77
74.55,9993010.82
75.18,9993010.83
75.79,9993010.91
76.59,9993011.01
77.2,9993011
77.81,9993011.02
78.44,9993011.06
79.05,9993011.09
79.87,9993011.03
80.47,9993011.03
81.08,9993011.03
81.69,9993010.96
82.3,9993010.97
83.11,9993010.95
83.72,9993010.89
84.33,9993010.95
84.95,9993010.96
85.56,9993010.92
