Relative_time,Resonance_Frequency
0,9990214.4
0.64,9990214.41
1.25,9990214.37
1.86,9990214.42
2.46,9990214.47
3.28,9990214.54
3.89,9990214.54
4.51,9990214.58
5.14,9990214.53
5.75,9990214.51
6.35,9990214.55
7.18,9990214.55
7.78,9990214.59
8.39,9990214.62
8.99,9990214.6
9.61,9990214.58
10.42,9990214.62
11.04,9990214.71
11.66,9990214.75
12.26,9990214.85
12.88,9990214.88
13.48,9990214.84
14.29,9990214.86
14.93,9990214.84
15.53,9990214.8
16.18,9990214.78
16.78,9990214.76
17.39,9990214.75
18.21,9990214.74
18.83,9990214.61
19.44,9990214.63
20.04,9990214.55
20.68,9990214.55
21.28,9990214.52
21.91,9990214.57
22.71,9990214.52
23.32,9990214.45
23.93,9990214.49
24.54,9990214.45
25.16,9990214.44
25.96,9990214.42
26.57,9990214.42
27.21,9990214.42
27.83,9990214.41
28.46,9990214.41
29.08,9990214.4
29.68,9990214.28
30.49,9990214.24
31.12,9990214.25
31.73,9990214.19
32.34,9990214.11
32.95,9990214.14
33.62,9990214.15
34.37,9990214.09
34.98,9990214.06
35.68,9990213.97
36.2,9990213.95
36.81,9990213.95
37.63,9990213.97
38.24,9990214.01
38.88,9990214.01
39.49,9990213.99
40.13,9990213.92
40.73,9990213.92
41.34,9990213.89
42.18,9990213.93
42.78,9990213.87
43.39,9990213.69
43.99,9990213.73
44.61,9990213.69
45.43,9990213.57
46.03,9990213.51
46.67,9990213.47
47.28,9990213.41
47.89,9990213.42
48.49,9990213.42
49.12,9990213.49
49.94,9990213.47
50.54,9990213.49
51.18,9990213.49
51.78,9990213.45
52.39,9990213.55
53.21,9990213.59
53.82,9990213.59
54.46,9990213.57
55.08,9990213.57
55.71,9990213.49
56.32,9990213.45
56.94,9990213.49
57.54,9990213.51
58.36,9990213.51
58.96,9990213.48
59.58,9990213.51
60.19,9990213.57
60.79,9990213.55
61.61,9990213.51
62.21,9990213.51
62.83,9990213.57
63.43,9990213.58
64.04,9990213.61
64.68,9990213.67
65.48,9990213.56
66.09,9990213.55
66.7,9990213.63
67.31,9990213.66
67.93,9990213.67
68.73,9990213.67
69.34,9990213.76
69.95,9990213.72
70.56,9990213.77
71.18,9990213.72
71.98,9990213.75
72.59,9990213.77
73.21,9990213.74
73.83,9990213.73
74.44,9990213.77
75.04,9990213.83
75.68,9990213.87
76.48,9990213.87
77.09,9990213.91
77.71,9990213.99
78.33,9990214.05
78.96,9990214.06
79.58,9990214.11
80.39,9990214.18
80.99,9990214.21
81.62,9990214.09
82.24,9990214.09
82.88,9990214.06
83.48,9990214.07
84.29,9990214.1
84.92,9990213.98
85.53,9990213.99
86.17,9990213.99
86.79,9990214.01
87.43,9990213.98
88.04,9990213.95
88.64,9990214
89.46,9990214.07
90.08,9990214.12
90.7,9990214.17
91.31,9990214.17
91.93,9990214.14
92.53,9990214.16
93.34,9990214.21
93.96,9990214.3
94.58,9990214.27
95.19,9990214.23
95.79,9990214.21
96.42,9990214.29
97.23,9990214.19
97.84,9990214.23
98.46,9990214.21
99.08,9990214.16
99.7,9990214.08
100.31,9990214.17
101.14,9990214.24
101.74,9990214.05
102.36,9990214.07
102.96,9990214.01
103.58,9990214
104.19,9990214.02
104.99,9990214.09
105.63,9990214.04
106.24,9990214.02
106.88,9990214.03
107.49,9990213.99
108.12,9990214.05
108.73,9990214.01
109.54,9990214.13
110.18,9990214.13
110.79,9990214.03
111.43,9990214.07
112.03,9990214.09
112.68,9990214.11
113.28,9990214.06
113.92,9990214.06
114.73,9990214.1
115.34,9990214.09
115.96,9990214.13
116.57,9990214.03
117.21,9990214.06
117.82,9990214.11
118.45,9990214.14
119.26,9990214.25
119.87,9990214.35
120.48,9990214.41
121.09,9990214.31
121.7,9990214.28
122.51,9990214.26
123.12,9990214.35
123.73,9990214.37
124.34,9990214.39
124.95,9990214.36
125.76,9990214.31
126.38,9990214.27
126.98,9990214.28
127.59,9990214.32
128.2,9990214.33
129.01,9990214.22
129.63,9990214.21
130.23,9990214.27
130.84,9990214.3
131.45,9990214.23
132.06,9990214.25
132.89,9990214.31
133.49,9990214.23
134.11,9990214.27
134.71,9990214.23
135.34,9990214.29
135.95,9990214.39
136.76,9990214.41
137.39,9990214.33
137.99,9990214.29
138.61,9990214.38
139.21,9990214.37
139.84,9990214.45
140.68,9990214.42
141.29,9990214.4
141.93,9990214.34
142.54,9990214.36
143.18,9990214.39
143.79,9990214.35
144.43,9990214.33
145.04,9990214.39
145.86,9990214.39
146.46,9990214.39
147.09,9990214.35
147.7,9990214.36
148.31,9990214.35
148.93,9990214.39
149.74,9990214.42
150.39,9990214.33
151,9990214.31
151.6,9990214.23
152.21,9990214.14
152.82,9990214.16
153.64,9990214.18
154.25,9990214.23
154.85,9990214.29
155.46,9990214.04
156.09,9990214.05
156.7,9990214.08
157.51,9990214.03
158.14,9990214.04
158.74,9990214.02
159.35,9990214.02
159.96,9990214.03
160.59,9990214.04
161.41,9990213.97
162.02,9990213.99
162.64,9990214.01
163.24,9990214.03
163.87,9990214.05
164.48,9990214.07
165.29,9990213.99
165.9,9990213.99
166.51,9990214.06
167.12,9990214.15
167.73,9990214.09
168.34,9990214.07
169.15,9990214.01
169.76,9990214.12
170.37,9990214.1
170.98,9990214
171.59,9990213.98
172.41,9990213.95
173.02,9990213.81
173.64,9990213.79
174.24,9990213.65
174.87,9990213.61
175.48,9990213.59
176.29,9990213.63
176.91,9990213.77
177.52,9990213.61
178.16,9990213.69
178.77,9990213.75
179.4,9990213.85
180.01,9990213.83
180.82,9990213.79
181.43,9990213.76
182.04,9990213.72
182.66,9990213.76
183.27,9990213.73
184.09,9990213.61
184.7,9990213.65
185.31,9990213.65
185.93,9990213.71
186.54,9990213.69
187.17,9990213.52
187.98,9990213.52
188.59,9990213.55
189.21,9990213.51
189.84,9990213.55
190.45,9990213.61
191.06,9990213.61
191.87,9990213.66
192.48,9990213.67
193.09,9990213.63
193.7,9990213.59
194.31,9990213.56
194.92,9990213.55
195.73,9990213.51
196.34,9990213.49
196.95,9990213.46
197.56,9990213.38
198.18,9990213.39
199,9990213.33
199.61,9990213.24
200.21,9990213.26
200.83,9990213.28
201.43,9990213.37
202.04,9990213.19
202.86,9990213.25
203.46,9990213.27
204.08,9990213.33
204.68,9990213.35
205.29,9990213.4
206.11,9990213.45
206.71,9990213.44
207.33,9990213.53
207.93,9990213.46
208.54,9990213.39
209.36,9990213.26
209.96,9990213.24
210.58,9990213.17
211.18,9990213.18
211.79,9990213.08
212.42,9990213.15
213.23,9990213.11
213.84,9990213.23
214.45,9990213.29
215.06,9990213.29
215.68,9990213.33
216.51,9990213.35
217.13,9990213.32
217.73,9990213.31
218.34,9990213.34
218.95,9990213.33
219.56,9990213.36
220.37,9990213.38
220.98,9990213.31
221.59,9990213.31
222.2,9990213.28
222.81,9990213.29
223.62,9990213.27
224.23,9990213.15
224.84,9990213.21
225.46,9990213.27
226.07,9990213.29
226.68,9990213.31
227.5,9990213.33
228.11,9990213.29
228.71,9990213.27
229.32,9990213.28
