Relative_time,Resonance_Frequency
0,9994864.43
0.62,9994864.39
1.24,9994864.34
1.85,9994864.23
2.66,9994864.2
3.28,9994864.21
3.92,9994864.14
4.54,9994864.08
5.17,9994864.03
5.78,9994863.93
6.44,9994863.91
7.07,9994863.87
7.7,9994863.88
8.32,9994863.77
8.96,9994863.83
9.78,9994863.79
10.41,9994863.75
11.05,9994863.76
11.66,9994863.7
12.28,9994863.69
12.92,9994863.59
13.54,9994863.61
14.17,9994863.61
14.8,9994863.6
15.63,9994863.57
16.24,9994863.48
16.88,9994863.41
17.51,9994863.25
18.14,9994863.3
18.76,9994863.33
19.38,9994863.25
20.01,9994863.23
20.63,9994863.17
21.47,9994863.09
22.1,9994863.11
22.71,9994863.03
23.32,9994863.05
23.97,9994862.97
24.61,9994862.93
25.22,9994862.86
25.85,9994862.93
26.5,9994862.93
27.14,9994862.87
27.76,9994862.78
28.58,9994862.81
29.2,9994862.87
29.83,9994862.89
30.47,9994862.89
31.09,9994862.91
31.69,9994862.89
32.32,9994862.84
32.95,9994862.83
33.78,9994862.81
34.41,9994862.87
35.03,9994862.79
35.65,9994862.77
36.3,9994862.67
36.92,9994862.71
37.53,9994862.81
38.14,9994862.79
38.79,9994862.69
39.43,9994862.67
40.08,9994862.63
40.9,9994862.66
41.53,9994862.61
42.16,9994862.6
42.79,9994862.63
43.42,9994862.55
44.04,9994862.61
44.65,9994862.56
45.29,9994862.62
45.91,9994862.64
46.75,9994862.66
47.37,9994862.67
47.99,9994862.68
48.61,9994862.6
49.24,9994862.63
49.86,9994862.61
50.5,9994862.57
51.15,9994862.53
51.79,9994862.55
52.41,9994862.59
53.04,9994862.58
53.69,9994862.55
54.32,9994862.49
55.13,9994862.57
55.75,9994862.55
56.4,9994862.61
57.01,9994862.57
57.65,9994862.53
58.26,9994862.45
58.89,9994862.43
59.52,9994862.46
60.34,9994862.47
60.96,9994862.45
61.57,9994862.35
62.21,9994862.31
62.84,9994862.26
63.46,9994862.32
64.09,9994862.2
64.69,9994862.21
65.51,9994862.17
66.13,9994862.14
66.76,9994862.08
67.39,9994862.03
68.03,9994862.11
68.67,9994862.16
69.29,9994862.08
69.92,9994862.03
70.57,9994861.96
71.21,9994862.01
71.85,9994861.99
72.47,9994861.94
73.31,9994861.93
73.92,9994861.91
74.55,9994861.85
75.18,9994861.83
75.8,9994861.8
76.43,9994861.77
77.08,9994861.76
77.71,9994861.67
78.32,9994861.62
79.13,9994861.51
79.75,9994861.47
80.38,9994861.38
80.99,9994861.43
81.61,9994861.47
82.24,9994861.53
82.85,9994861.49
83.67,9994861.54
84.3,9994861.54
84.93,9994861.53
85.55,9994861.51
86.16,9994861.55
86.8,9994861.53
87.43,9994861.43
88.06,9994861.4
88.68,9994861.35
89.33,9994861.33
89.97,9994861.39
90.8,9994861.45
91.43,9994861.41
92.05,9994861.4
92.68,9994861.42
93.32,9994861.31
93.95,9994861.39
94.58,9994861.42
95.22,9994861.38
95.84,9994861.31
96.46,9994861.36
97.09,9994861.38
97.89,9994861.39
98.5,9994861.43
99.14,9994861.4
99.77,9994861.33
100.4,9994861.35
101.01,9994861.38
101.64,9994861.45
102.28,9994861.42
103.12,9994861.47
103.75,9994861.46
104.38,9994861.51
105,9994861.54
105.63,9994861.54
106.24,9994861.52
106.87,9994861.58
107.49,9994861.62
108.1,9994861.66
108.91,9994861.65
109.54,9994861.64
110.17,9994861.7
110.83,9994861.77
111.46,9994861.81
112.1,9994861.89
112.73,9994861.94
113.36,9994861.95
113.99,9994861.91
114.61,9994861.91
115.44,9994861.94
115.88,9994861.89
116.71,9994861.86
117.33,9994861.8
117.94,9994861.77
118.57,9994861.72
119.21,9994861.69
119.83,9994862
120.66,9994861.04
121.28,9994861.11
121.9,9994861.3
122.53,9994861.52
123.15,9994861.52
123.79,9994861.55
124.41,9994861.55
125.02,9994861.47
125.84,9994861.46
126.47,9994861.47
127.08,9994861.46
127.69,9994861.49
128.33,9994861.47
128.96,9994861.51
129.58,9994861.57
130.21,9994861.6
131.02,9994861.61
131.63,9994861.54
132.25,9994861.59
132.88,9994861.57
133.5,9994861.56
134.12,9994861.45
134.74,9994861.47
135.56,9994861.48
136.17,9994861.44
136.8,9994861.38
137.41,9994861.38
138.05,9994861.38
138.67,9994861.37
139.32,9994861.38
139.94,9994861.31
140.78,9994861.28
141.22,9994861.31
142.05,9994861.3
142.67,9994861.18
143.31,9994861.12
143.92,9994861.1
144.56,9994861.05
145.19,9994861.03
145.81,9994860.94
146.44,9994860.95
147.07,9994860.89
147.88,9994860.87
148.49,9994860.79
149.13,9994860.85
149.75,9994860.93
150.38,9994860.95
151,9994861.05
151.64,9994861.29
152.29,9994860.75
152.91,9994861.24
153.73,9994861.42
154.35,9994861.39
154.99,9994860.9
155.61,9994860.79
156.24,9994860.83
156.87,9994860.87
157.5,9994860.93
158.13,9994860.95
158.75,9994860.87
159.39,9994860.9
160.03,9994860.89
160.86,9994860.81
161.48,9994860.73
162.11,9994860.71
162.75,9994860.74
163.38,9994860.69
164,9994860.67
164.64,9994860.65
165.29,9994860.63
165.9,9994860.59
166.53,9994860.61
167.15,9994860.6
167.98,9994860.4
168.6,9994860.55
169.23,9994860.64
169.86,9994860.69
170.49,9994860.69
171.11,9994860.63
171.74,9994860.63
172.38,9994860.57
173.01,9994860.53
173.64,9994860.51
174.46,9994860.47
175.09,9994860.53
175.72,9994860.58
176.33,9994860.56
176.94,9994860.53
177.57,9994860.51
178.18,9994860.47
178.81,9994860.44
179.65,9994860.51
180.28,9994860.49
180.91,9994860.53
181.55,9994860.4
182.19,9994860.41
182.8,9994860.37
183.41,9994860.43
184.02,9994860.43
184.84,9994860.4
185.46,9994860.45
186.09,9994860.46
186.71,9994860.48
187.35,9994860.53
187.98,9994860.6
188.58,9994860.62
189.19,9994860.62
190.03,9994860.65
190.67,9994860.59
191.29,9994860.63
191.92,9994860.56
192.54,9994860.56
193.16,9994860.61
193.8,9994860.63
194.42,9994860.63
195.06,9994860.61
195.68,9994860.63
196.5,9994860.84
197.11,9994862.07
197.75,9994861.62
198.39,9994859.54
199.03,9994859.35
199.65,9994860.05
200.27,9994860.22
200.89,9994859.99
201.52,9994859.93
202.33,9994859.97
202.97,9994859.96
203.59,9994860.01
204.21,9994859.98
204.86,9994860.05
205.49,9994860.06
206.12,9994860.1
206.75,9994860.09
207.39,9994860.03
208.02,9994860
208.66,9994859.99
209.28,9994860.02
210.11,9994860.11
210.73,9994860.19
211.36,9994860.19
212,9994860.2
212.63,9994860.19
213.25,9994860.21
213.88,9994860.24
214.51,9994860.21
215.13,9994860.22
215.95,9994860.17
216.57,9994860.19
217.18,9994860.2
217.82,9994860.18
218.45,9994860.17
219.07,9994860.17
219.71,9994860.15
220.35,9994860.13
220.97,9994860.08
221.58,9994860.06
222.44,9994860.07
223.06,9994860.15
223.71,9994860.31
224.34,9994860.24
224.96,9994860.3
225.58,9994860.31
226.21,9994860.26
226.86,9994860.24
227.49,9994860.31
228.12,9994860.62
228.75,9994860.49
229.38,9994858.83
230.01,9994859.23
230.85,9994860.77
231.5,9994860.93
232.13,9994860.79
232.76,9994860.77
233.38,9994860.69
233.99,9994860.69
234.63,9994860.65
235.26,9994860.67
235.89,9994860.63
236.52,9994860.64
