Relative_time,Resonance_Frequency
0,9984574.04
0.62,9984574.01
1.23,9984574.01
1.85,9984573.99
2.46,9984573.95
3.29,9984573.93
3.92,9984573.9
4.54,9984573.82
5.15,9984573.87
5.77,9984573.9
6.4,9984573.89
7.02,9984573.81
7.86,9984573.65
8.46,9984573.62
9.07,9984573.65
9.67,9984573.55
10.28,9984573.49
11.1,9984573.48
11.7,9984573.47
12.33,9984573.41
12.94,9984573.31
13.55,9984573.28
14.36,9984573.28
14.97,9984573.29
15.6,9984573.27
16.22,9984573.27
16.85,9984573.25
17.48,9984573.26
18.1,9984573.28
18.91,9984573.2
19.54,9984573.23
20.16,9984573.19
20.77,9984573.23
21.39,9984573.21
22,9984573.09
22.83,9984573.1
23.44,9984573.09
24.05,9984573.07
24.67,9984573.02
25.27,9984573.01
26.11,9984572.99
26.73,9984572.98
27.36,9984572.96
27.98,9984572.94
28.58,9984572.91
29.2,9984572.89
29.83,9984572.91
30.66,9984572.89
31.29,9984572.8
31.91,9984572.79
32.52,9984572.75
33.14,9984572.75
33.77,9984572.76
34.39,9984572.73
35.02,9984572.73
35.83,9984572.73
36.46,9984572.69
37.08,9984572.69
37.71,9984572.67
38.33,9984572.62
38.96,9984572.62
39.58,9984572.62
40.42,9984572.71
41.04,9984572.73
41.65,9984572.73
42.26,9984572.76
42.87,9984572.77
43.5,9984572.79
44.31,9984572.79
44.94,9984572.82
45.56,9984572.87
46.19,9984572.85
46.79,9984572.81
47.41,9984572.78
48.24,9984572.75
48.87,9984572.72
49.49,9984572.7
50.12,9984572.72
50.73,9984572.67
51.37,9984572.69
51.98,9984572.64
52.6,9984572.65
53.42,9984572.67
54.06,9984572.66
54.67,9984572.67
55.31,9984572.61
55.91,9984572.59
56.54,9984572.53
57.37,9984572.49
57.98,9984572.41
58.6,9984572.37
59.21,9984572.29
59.83,9984572.28
60.44,9984572.28
61.26,9984572.05
61.87,9984572.04
62.49,9984572.02
63.1,9984572.01
63.73,9984572.05
64.56,9984571.89
65.19,9984571.85
65.78,9984571.81
66.41,9984571.79
67.03,9984571.78
67.66,9984571.77
68.29,9984571.69
69.12,9984571.67
69.74,9984571.69
70.37,9984571.81
70.97,9984571.85
71.6,9984571.77
72.43,9984571.74
73.06,9984571.75
73.68,9984571.57
74.31,9984571.68
75.12,9984571.69
75.75,9984571.73
76.37,9984571.74
77,9984571.71
77.62,9984571.75
78.25,9984571.7
78.86,9984571.7
79.5,9984571.74
80.31,9984571.77
80.94,9984571.76
81.56,9984571.75
82.17,9984571.75
82.79,9984571.72
83.4,9984571.74
84.23,9984571.71
84.83,9984571.72
85.45,9984571.71
86.08,9984571.69
86.69,9984571.7
87.31,9984571.73
88.13,9984571.75
88.74,9984571.69
89.37,9984571.74
89.97,9984571.69
90.6,9984571.75
91.22,9984571.81
92.06,9984571.85
92.68,9984571.88
93.31,9984571.86
93.91,9984571.98
94.54,9984571.96
95.16,9984571.99
95.79,9984572.01
96.42,9984571.99
97.25,9984572.09
97.87,9984572.14
98.5,9984572.18
99.1,9984572.19
99.73,9984572.22
100.35,9984572.12
100.98,9984572.22
101.81,9984572.25
102.41,9984572.2
103.01,9984572.09
103.62,9984572.03
104.44,9984572.08
105.05,9984572.06
105.66,9984572.06
106.27,9984572.11
106.89,9984571.85
107.5,9984571.81
108.32,9984571.79
108.92,9984571.77
109.54,9984571.78
110.14,9984571.74
110.76,9984571.76
111.57,9984571.74
112.17,9984571.74
112.78,9984571.72
113.39,9984571.67
114.04,9984571.66
114.85,9984571.63
115.46,9984571.56
116.07,9984571.46
116.69,9984571.44
117.31,9984571.44
117.94,9984571.43
118.76,9984571.39
119.37,9984571.38
119.98,9984571.33
120.61,9984571.31
121.21,9984571.36
122.01,9984571.33
122.66,9984571.36
123.28,9984571.35
123.91,9984571.33
124.54,9984571.35
