Relative_time,Resonance_Frequency
0,9984604.19
0.63,9984604.18
1.25,9984604.13
1.86,9984604.16
2.66,9984604.23
3.29,9984604.28
3.9,9984604.17
4.51,9984604.05
5.12,9984603.91
5.76,9984603.83
6.55,9984603.86
7.09,9984603.88
7.76,9984603.88
8.4,9984603.88
9.21,9984603.9
9.84,9984603.97
10.45,9984604.05
11.08,9984604.01
11.7,9984604.02
12.33,9984604.03
12.93,9984603.89
13.77,9984603.87
14.39,9984603.93
15.01,9984603.97
15.62,9984603.96
16.23,9984603.94
16.85,9984603.79
17.67,9984603.72
18.28,9984603.69
18.89,9984603.71
19.51,9984603.61
20.12,9984603.69
20.93,9984603.65
21.54,9984603.63
22.15,9984603.5
22.77,9984603.61
23.38,9984603.7
24.21,9984603.73
24.81,9984603.73
25.44,9984603.85
26.05,9984603.79
26.66,9984603.72
27.27,9984603.65
28.09,9984603.55
28.71,9984603.54
29.33,9984603.72
29.95,9984603.78
30.55,9984603.71
31.37,9984603.75
31.98,9984603.84
32.6,9984603.84
33.23,9984603.84
33.85,9984603.76
34.48,9984603.7
35.1,9984603.63
35.92,9984603.51
36.53,9984603.51
37.14,9984603.63
37.77,9984603.69
38.37,9984603.69
39,9984603.77
39.81,9984603.85
40.44,9984603.81
41.06,9984603.89
41.69,9984603.96
42.31,9984603.87
42.94,9984603.9
43.76,9984603.77
44.38,9984603.86
44.99,9984603.96
45.61,9984604.02
46.23,9984603.99
46.86,9984603.99
47.47,9984604.02
48.29,9984603.92
48.9,9984603.83
49.51,9984603.91
50.13,9984603.95
50.75,9984603.81
51.38,9984603.82
52.2,9984603.9
52.81,9984603.83
53.42,9984603.78
54.03,9984603.77
54.63,9984603.73
55.46,9984603.69
56.07,9984603.65
56.69,9984603.53
57.32,9984603.5
57.93,9984603.48
58.56,9984603.55
59.38,9984603.64
59.99,9984603.7
60.59,9984603.78
61.22,9984603.82
61.84,9984603.68
62.47,9984603.71
63.3,9984603.85
63.93,9984603.89
64.55,9984603.8
65.16,9984603.79
65.78,9984603.84
66.41,9984603.93
67.01,9984603.89
67.83,9984603.97
68.44,9984603.98
69.06,9984604.02
69.69,9984603.99
70.29,9984604.02
71.11,9984604
71.71,9984603.93
72.34,9984603.9
72.96,9984603.88
73.59,9984603.9
74.21,9984603.88
74.83,9984603.85
75.65,9984603.83
76.27,9984603.8
76.88,9984603.72
77.51,9984603.66
78.11,9984603.65
78.93,9984603.71
79.53,9984603.63
80.15,9984603.49
80.76,9984603.57
81.38,9984603.56
82.01,9984603.56
82.83,9984603.51
83.45,9984603.51
84.07,9984603.44
84.68,9984603.36
85.3,9984603.32
85.91,9984603.43
86.72,9984603.43
87.33,9984603.48
87.95,9984603.41
88.55,9984603.39
89.17,9984603.33
89.98,9984603.31
90.59,9984603.21
91.2,9984603.14
91.81,9984603.09
92.42,9984603.01
93.25,9984602.99
93.88,9984602.96
94.48,9984602.93
95.11,9984602.95
95.73,9984602.97
96.36,9984602.99
96.98,9984602.99
97.82,9984602.87
98.44,9984602.91
99.07,9984602.95
99.67,9984602.9
100.3,9984602.81
100.92,9984602.9
101.74,9984602.91
102.34,9984602.91
102.95,9984602.89
103.57,9984602.82
104.17,9984602.83
104.8,9984602.76
105.6,9984602.69
106.23,9984602.68
106.86,9984602.75
107.48,9984602.84
108.09,9984602.84
108.71,9984602.94
109.54,9984602.97
110.17,9984602.99
110.79,9984602.93
111.42,9984602.79
112.05,9984602.84
112.67,9984602.91
113.28,9984602.85
114.09,9984602.93
114.71,9984602.85
115.32,9984602.89
115.93,9984602.9
116.55,9984602.97
117.36,9984603.05
117.97,9984603.11
118.58,9984603.02
119.19,9984603.07
119.81,9984602.95
120.63,9984602.99
121.26,9984603.02
121.88,9984603.05
122.49,9984603
123.09,9984603.16
123.7,9984603.24
124.51,9984603.14
