Relative_time,Resonance_Frequency
0,9996702.3
0.61,9996702.3
1.22,9996702.28
1.83,9996702.27
2.66,9996702.28
3.27,9996702.3
3.88,9996702.28
4.53,9996702.36
5.09,9996702.36
5.91,9996702.48
6.53,9996702.52
7.16,9996702.55
7.78,9996702.55
8.39,9996702.6
9.01,9996702.64
9.83,9996702.68
10.44,9996702.73
11.04,9996702.76
11.67,9996702.84
12.29,9996702.93
12.91,9996702.98
13.72,9996703.06
14.33,9996703.15
14.93,9996703.22
15.54,9996703.26
16.36,9996703.28
16.97,9996703.33
17.58,9996703.38
18.19,9996703.43
18.79,9996703.47
19.61,9996703.49
20.22,9996703.52
20.83,9996703.55
21.44,9996703.57
22.04,9996703.6
22.86,9996703.64
23.47,9996703.69
24.08,9996703.68
24.7,9996703.71
25.31,9996703.75
26.13,9996703.74
26.73,9996703.77
27.35,9996703.76
27.95,9996703.79
28.56,9996703.81
29.38,9996703.8
29.98,9996703.85
30.6,9996703.93
31.2,9996703.96
31.81,9996703.98
32.62,9996704.03
33.23,9996704.11
33.85,9996704.13
34.45,9996704.16
35.06,9996704.15
35.88,9996704.18
36.48,9996704.21
37.1,9996704.21
37.7,9996704.23
38.31,9996704.22
39.13,9996704.25
39.74,9996704.26
40.35,9996704.26
40.95,9996704.26
41.76,9996704.26
42.39,9996704.26
43,9996704.27
43.62,9996704.27
44.23,9996704.25
44.84,9996704.24
45.66,9996704.17
46.26,9996704.04
46.88,9996703.97
47.48,9996703.92
48.1,9996703.9
48.91,9996703.9
49.51,9996703.88
50.12,9996703.86
50.74,9996703.84
51.35,9996703.82
52.15,9996703.81
52.76,9996703.79
53.39,9996703.74
54,9996703.73
54.61,9996703.7
55.42,9996703.64
56.03,9996703.6
56.64,9996703.55
57.25,9996703.52
57.86,9996703.48
58.67,9996703.46
59.29,9996703.44
59.91,9996703.42
60.51,9996703.37
61.13,9996703.36
61.93,9996703.34
62.54,9996703.25
63.15,9996703.18
63.76,9996703.15
64.38,9996703.11
65.19,9996703.07
65.79,9996703
66.41,9996702.97
67.01,9996702.93
67.64,9996702.91
68.45,9996702.9
69.08,9996702.88
69.69,9996702.86
70.3,9996702.84
