Relative_time,Resonance_Frequency
0,9984170.53
0.62,9984170.54
1.22,9984170.55
2.05,9984170.53
2.66,9984170.53
3.27,9984170.54
3.88,9984170.54
4.5,9984170.51
5.32,9984170.5
5.93,9984170.46
6.55,9984170.43
7.16,9984170.41
7.77,9984170.35
8.38,9984170.35
9.21,9984170.3
9.82,9984170.28
10.43,9984170.23
11.05,9984170.18
11.66,9984170.14
12.47,9984170.12
13.09,9984170.08
13.71,9984170.06
14.32,9984170.02
14.93,9984169.99
15.55,9984169.95
16.37,9984169.93
16.98,9984169.9
17.59,9984169.87
18.21,9984169.85
18.82,9984169.81
19.63,9984169.8
20.63,9984169.75
20.87,9984169.74
21.49,9984169.72
22.09,9984169.7
22.72,9984169.65
23.54,9984169.63
24.15,9984169.63
24.78,9984169.62
25.38,9984169.58
25.99,9984169.57
26.81,9984169.55
27.41,9984169.55
28.02,9984169.48
28.63,9984169.48
29.24,9984169.47
30.05,9984169.43
30.67,9984169.43
31.28,9984169.43
31.9,9984169.39
32.71,9984169.35
33.32,9984169.32
33.93,9984169.3
34.53,9984169.23
35.15,9984169.17
35.96,9984169.13
36.57,9984169.06
37.18,9984169.03
37.78,9984168.99
38.4,9984168.97
39.21,9984168.96
39.82,9984168.94
40.43,9984168.93
41.03,9984168.91
41.65,9984168.89
42.46,9984168.81
43.07,9984168.8
43.67,9984168.79
44.29,9984168.78
44.9,9984168.73
45.71,9984168.72
46.32,9984168.72
46.93,9984168.65
47.53,9984168.62
48.15,9984168.66
48.96,9984168.61
49.57,9984168.56
50.18,9984168.53
50.78,9984168.53
51.4,9984168.52
52.21,9984168.45
52.82,9984168.43
53.42,9984168.39
54.03,9984168.38
54.85,9984168.37
55.46,9984168.33
56.07,9984168.32
56.68,9984168.31
57.28,9984168.23
58.1,9984168.22
58.71,9984168.19
59.34,9984168.18
59.94,9984168.11
60.56,9984168.1
61.37,9984168.07
61.97,9984168.01
62.59,9984167.99
63.19,9984167.92
63.8,9984167.89
64.61,9984167.85
65.22,9984167.87
65.84,9984167.85
66.44,9984167.81
67.07,9984167.81
67.88,9984167.79
68.49,9984167.78
69.1,9984167.77
69.71,9984167.75
70.32,9984167.71
71.13,9984167.69
71.74,9984167.68
72.35,9984167.67
72.96,9984167.66
73.57,9984167.62
74.38,9984167.57
74.99,9984167.56
75.6,9984167.55
76.21,9984167.5
76.82,9984167.44
77.63,9984167.43
78.24,9984167.41
78.85,9984167.37
79.46,9984167.39
80.27,9984167.36
80.88,9984167.28
81.49,9984167.29
82.1,9984167.28
82.71,9984167.27
83.52,9984167.25
84.13,9984167.18
84.74,9984167.18
85.35,9984167.17
85.96,9984167.17
86.77,9984167.13
87.38,9984167.12
87.99,9984167.12
88.6,9984167.11
89.21,9984167.09
90.02,9984167.09
90.63,9984167.07
91.24,9984167.04
91.86,9984167.02
92.47,9984167.04
93.29,9984167.01
93.89,9984167.02
94.5,9984166.99
95.12,9984166.98
95.72,9984166.97
96.53,9984166.94
97.15,9984166.91
97.77,9984166.87
98.38,9984166.86
98.99,9984166.86
99.8,9984166.84
100.41,9984166.81
101.02,9984166.77
101.63,9984166.76
102.24,9984166.75
103.07,9984166.7
103.68,9984166.69
104.28,9984166.68
104.89,9984166.64
105.5,9984166.63
106.32,9984166.62
106.93,9984166.6
107.53,9984166.59
108.15,9984166.56
108.75,9984166.57
109.58,9984166.57
110.19,9984166.53
110.8,9984166.52
111.41,9984166.51
112.02,9984166.49
112.83,9984166.48
113.44,9984166.46
114.05,9984166.45
114.66,9984166.43
115.27,9984166.44
116.09,9984166.39
116.69,9984166.39
117.3,9984166.39
117.91,9984166.37
118.53,9984166.33
119.35,9984166.32
119.96,9984166.3
120.57,9984166.28
121.18,9984166.26
121.78,9984166.24
