Relative_time,Resonance_Frequency
0,9984162.01
0.61,9984161.85
1.22,9984161.11
2.03,9984161.11
2.66,9984161.2
3.27,9984161.19
3.88,9984161.15
4.48,9984161.16
5.3,9984161.53
5.91,9984161.53
6.51,9984159.33
7.13,9984159.34
7.75,9984159.35
8.57,9984159.31
9.19,9984159.33
9.8,9984159.32
10.41,9984159.29
11.01,9984159.25
11.63,9984159.2
12.44,9984159.23
13.05,9984159.26
13.66,9984159.23
14.26,9984159.21
14.88,9984159.21
15.7,9984159.15
16.32,9984159.11
16.92,9984159.05
17.53,9984159.01
18.14,9984158.99
18.95,9984158.98
19.57,9984158.97
20.17,9984158.94
20.78,9984158.9
21.4,9984158.87
22.22,9984158.87
22.83,9984158.83
23.44,9984158.54
24.05,9984158.42
24.66,9984158.38
25.47,9984158.35
26.08,9984158.39
26.69,9984158.36
27.3,9984158.47
27.91,9984158.41
28.72,9984158.35
29.33,9984158.31
29.94,9984158.31
30.55,9984158.39
31.16,9984158.34
31.97,9984158.25
32.58,9984158.4
33.19,9984158.31
33.8,9984158.63
34.41,9984158.61
35.22,9984158.59
35.83,9984158.55
36.44,9984158.56
37.05,9984158.53
37.86,9984158.55
38.47,9984158.51
39.08,9984158.45
39.69,9984158.41
40.3,9984158.34
41.11,9984158.33
41.72,9984158.31
42.33,9984158.24
42.94,9984158.23
43.55,9984158.19
44.36,9984158.17
44.97,9984158.12
45.58,9984158.08
46.19,9984158.06
46.8,9984158.04
47.61,9984158.03
48.22,9984158.06
48.84,9984158.03
49.45,9984158.04
50.07,9984158.01
50.88,9984157.98
51.48,9984157.95
52.1,9984157.94
52.7,9984157.93
53.32,9984157.92
54.13,9984157.87
54.73,9984157.87
55.36,9984157.88
55.97,9984157.88
56.58,9984157.89
57.4,9984157.91
58.01,9984157.91
58.63,9984157.89
59.25,9984157.9
59.86,9984157.86
60.47,9984157.85
61.28,9984157.87
61.89,9984157.85
62.5,9984157.84
63.11,9984157.8
63.72,9984157.79
64.53,9984157.83
65.16,9984157.8
65.76,9984157.83
66.38,9984157.87
67,9984157.87
67.82,9984157.9
68.42,9984157.92
69.03,9984157.93
69.64,9984157.95
70.25,9984157.97
71.07,9984158
71.67,9984158.03
72.28,9984158.09
72.89,9984158.09
73.5,9984158.1
74.32,9984158.11
74.92,9984158.13
75.55,9984158.12
76.16,9984158.18
76.76,9984158.22
77.38,9984158.25
78.2,9984158.23
78.82,9984158.24
79.42,9984158.23
80.03,9984158.23
80.64,9984158.23
81.45,9984158.28
82.07,9984158.27
82.67,9984158.32
83.28,9984158.33
83.9,9984158.36
84.72,9984158.36
85.33,9984158.36
85.94,9984158.36
86.57,9984158.38
87.17,9984158.39
87.98,9984158.39
88.6,9984158.41
89.2,9984158.41
89.82,9984158.39
90.42,9984158.39
91.05,9984158.4
91.86,9984158.41
92.47,9984158.49
93.08,9984158.53
93.69,9984158.54
94.3,9984158.58
95.11,9984158.6
95.72,9984158.63
96.33,9984158.67
96.94,9984158.68
97.75,9984158.72
98.36,9984158.75
98.98,9984158.73
99.6,9984158.72
100.21,9984158.74
100.82,9984158.77
101.63,9984158.79
102.23,9984158.77
102.85,9984158.8
103.45,9984158.85
104.07,9984158.85
104.88,9984158.82
105.48,9984158.83
106.1,9984158.87
106.7,9984158.91
107.51,9984158.91
108.13,9984158.93
108.73,9984158.91
109.35,9984158.91
109.95,9984158.9
110.76,9984158.95
111.38,9984158.96
111.98,9984158.99
112.6,9984159.02
113.2,9984159.03
114.01,9984159.02
114.63,9984159.05
115.23,9984159.05
115.85,9984159.09
116.46,9984159.12
117.26,9984159.17
117.88,9984159.15
118.48,9984159.21
119.1,9984159.23
119.91,9984159.25
120.51,9984159.27
121.12,9984159.32
121.73,9984159.36
122.35,9984159.36
