Relative_time,Resonance_Frequency
0,9992773.35
0.61,9992773.33
1.22,9992773.35
1.84,9992773.33
2.47,9992773.31
3.08,9992773.21
3.9,9992773.23
4.51,9992773.27
5.14,9992773.26
5.76,9992773.2
6.39,9992773.26
7,9992773.37
7.61,9992773.37
8.43,9992773.26
9.06,9992773.31
9.67,9992773.35
10.28,9992773.32
10.9,9992773.29
11.51,9992773.23
12.14,9992773.19
12.97,9992773.36
13.6,9992773.39
14.2,9992773.49
14.81,9992773.51
15.43,9992773.44
16.04,9992773.5
16.68,9992773.59
17.33,9992773.64
18.14,9992773.64
18.75,9992773.72
19.37,9992773.6
20,9992773.41
20.62,9992773.41
21.26,9992773.41
21.89,9992773.43
22.72,9992773.38
23.34,9992773.27
23.97,9992773.15
24.62,9992773.11
25.23,9992773.11
25.84,9992773.01
26.45,9992773.04
27.06,9992773
27.88,9992773.01
28.48,9992772.95
29.09,9992772.91
29.73,9992772.89
30.34,9992772.91
30.98,9992772.88
31.62,9992772.76
32.44,9992772.81
33.05,9992772.76
33.66,9992772.7
34.27,9992772.65
34.92,9992772.51
35.53,9992772.62
36.14,9992772.62
36.96,9992772.4
37.56,9992772.26
38.19,9992772.17
38.81,9992772.12
39.45,9992771.97
40.1,9992771.97
40.72,9992772.02
41.35,9992771.81
41.99,9992771.74
42.81,9992771.78
43.42,9992771.79
44.03,9992771.77
44.66,9992771.67
45.28,9992771.26
45.9,9992771.17
46.72,9992771.08
47.33,9992771.07
47.94,9992771.03
48.55,9992770.89
49.16,9992770.85
49.78,9992770.59
50.6,9992770.65
51.21,9992770.63
51.83,9992770.65
52.44,9992770.73
53.06,9992770.74
53.67,9992770.71
54.3,9992770.73
55.14,9992770.8
55.77,9992770.93
56.42,9992771.03
57.05,9992771.03
57.67,9992771.01
58.3,9992771.05
58.92,9992771.06
59.56,9992771.08
60.19,9992771.1
60.8,9992771.11
61.62,9992771.2
62.23,9992771.25
62.85,9992771.13
63.48,9992771.16
64.13,9992771.23
64.73,9992771.19
65.34,9992771.21
65.96,9992771.3
66.78,9992771.48
67.42,9992771.52
68.05,9992771.31
68.67,9992771.36
69.28,9992771.51
69.92,9992771.64
70.55,9992771.66
71.16,9992771.71
71.97,9992771.7
72.58,9992771.64
73.19,9992771.56
73.81,9992771.69
74.44,9992771.79
75.06,9992771.73
75.7,9992771.71
76.33,9992771.72
77.14,9992771.75
77.77,9992771.84
78.38,9992771.92
79.03,9992772.01
79.67,9992772.08
80.28,9992772.07
80.92,9992772.15
81.56,9992772.11
82.2,9992772.06
82.81,9992772.01
83.64,9992771.99
84.25,9992772.06
84.87,9992772.02
85.51,9992772.08
86.12,9992772.14
86.73,9992772.09
87.34,9992772.01
88.18,9992771.96
88.79,9992771.85
89.4,9992771.84
90,9992771.85
90.61,9992771.8
91.23,9992771.7
92.05,9992771.69
92.67,9992771.57
93.3,9992771.56
93.92,9992771.54
94.53,9992771.5
95.14,9992771.51
95.76,9992771.46
96.58,9992771.42
97.19,9992771.35
97.8,9992771.29
98.41,9992771.25
99.03,9992771.14
99.65,9992771.18
100.48,9992771.15
101.09,9992771.05
101.71,9992770.98
102.33,9992770.93
102.95,9992770.9
103.59,9992770.88
104.23,9992770.89
104.88,9992770.9
105.48,9992770.91
106.12,9992770.83
106.77,9992770.76
107.42,9992770.72
108.24,9992770.78
108.87,9992770.82
109.52,9992770.84
110.13,9992770.87
110.73,9992770.77
111.36,9992770.66
111.98,9992770.58
112.62,9992770.62
113.24,9992770.57
114.07,9992770.59
114.67,9992770.66
115.3,9992770.65
115.92,9992770.67
116.56,9992770.57
117.18,9992770.53
117.8,9992770.91
118.63,9992771.03
119.24,9992771.15
119.85,9992771.18
120.48,9992771.15
121.1,9992771.13
121.73,9992771.13
122.56,9992771.17
123.2,9992771.19
123.82,9992771.27
124.45,9992771.35
125.08,9992771.37
125.69,9992771.49
126.31,9992771.48
126.92,9992771.49
127.56,9992771.51
128.39,9992771.51
129.02,9992771.58
129.64,9992771.57
130.26,9992771.69
130.88,9992771.71
131.48,9992771.75
132.1,9992771.61
132.74,9992771.58
