Relative_time,Resonance_Frequency
0.0,9993952.7
0.62,9993952.65
1.43,9993952.57
2.06,9993952.56
2.68,9993952.51
3.31,9993952.49
3.94,9993952.49
4.54,9993952.53
5.37,9993952.55
6.0,9993952.55
6.62,9993952.52
7.25,9993952.52
7.87,9993952.52
8.5,9993952.54
9.13,9993952.51
9.74,9993952.57
10.55,9993952.55
11.18,9993952.58
11.8,9993952.61
12.43,9993952.59
13.05,9993952.63
13.68,9993952.67
14.31,9993952.7
15.13,9993952.7
15.74,9993952.69
16.35,9993952.69
16.96,9993952.71
17.58,9993952.71
18.2,9993952.74
19.02,9993952.75
19.64,9993952.72
20.27,9993952.73
20.89,9993952.78
21.49,9993952.76
22.31,9993952.75
22.92,9993952.67
23.52,9993952.65
24.13,9993952.7
24.75,9993952.72
25.37,9993952.72
26.19,9993952.66
26.79,9993952.62
27.4,9993952.67
28.01,9993952.69
28.81,9993952.65
29.44,9993952.62
30.05,9993952.62
30.66,9993952.67
31.28,9993952.69
31.89,9993952.73
32.72,9993952.75
33.33,9993952.82
33.95,9993952.87
34.58,9993952.88
35.2,9993952.94
35.83,9993952.99
36.45,9993953.01
37.27,9993953.04
37.89,9993953.03
38.49,9993952.99
39.12,9993952.96
39.73,9993952.95
40.54,9993952.98
41.16,9993952.96
41.77,9993952.99
42.39,9993952.97
43.02,9993953.0
43.62,9993952.92
44.46,9993952.92
45.08,9993952.94
45.71,9993952.93
46.33,9993952.93
46.95,9993952.9
47.57,9993952.9
48.19,9993952.91
49.0,9993952.91
49.63,9993952.92
50.24,9993952.93
50.85,9993952.95
51.47,9993952.87
52.09,9993952.91
52.91,9993952.93
53.54,9993952.94
54.16,9993953.0
54.79,9993952.95
55.41,9993952.99
56.02,9993952.99
56.64,9993953.03
57.44,9993953.0
58.06,9993953.06
58.66,9993953.04
59.27,9993953.07
60.09,9993953.07
60.7,9993953.05
61.31,9993953.12
61.92,9993953.14
62.53,9993953.13
63.34,9993953.11
63.95,9993953.11
64.56,9993953.12
65.17,9993953.1
65.78,9993953.1
66.58,9993953.1
67.19,9993953.09
67.8,9993953.1
68.41,9993953.1
69.03,9993953.1
69.85,9993953.09
70.47,9993953.09
71.08,9993953.17
71.69,9993953.2
72.31,9993953.21
72.93,9993953.19
73.75,9993953.2
74.37,9993953.22
75.0,9993953.24
75.62,9993953.24
76.23,9993953.31
76.85,9993953.3
77.68,9993953.29
78.29,9993953.31
78.92,9993953.31
79.52,9993953.34
80.13,9993953.37
80.96,9993953.33
81.58,9993953.35
82.21,9993953.39
82.83,9993953.42
83.43,9993953.41
84.04,9993953.46
84.85,9993953.46
85.46,9993953.47
86.07,9993953.5
86.67,9993953.49
87.28,9993953.52
88.1,9993953.53
88.71,9993953.49
89.32,9993953.47
89.93,9993953.49
90.54,9993953.52
91.35,9993953.55
91.96,9993953.57
92.57,9993953.53
93.18,9993953.49
93.99,9993953.51
94.6,9993953.55
95.21,9993953.52
95.83,9993953.52
96.43,9993953.45
97.06,9993953.45
97.88,9993953.46
98.52,9993953.45
99.12,9993953.45
99.74,9993953.42
100.35,9993953.44
101.17,9993953.36
101.79,9993953.35
102.42,9993953.33
103.02,9993953.33
103.64,9993953.31
104.26,9993953.32
104.87,9993953.24
105.69,9993953.22
106.3,9993953.16
106.93,9993953.13
107.56,9993953.11
108.16,9993953.09
108.79,9993953.01
109.61,9993952.96
110.24,9993952.95
110.87,9993952.95
111.5,9993952.91
112.12,9993952.86
112.75,9993952.83
113.37,9993952.81
114.18,9993952.79
114.79,9993952.73
115.4,9993952.69
116.02,9993952.67
116.64,9993952.64
117.27,9993952.64
118.08,9993952.62
118.71,9993952.61
119.33,9993952.56
119.96,9993952.57
120.58,9993952.55
121.21,9993952.57
121.81,9993952.53
122.46,9993952.51
123.28,9993952.5
123.89,9993952.49
124.51,9993952.47
125.11,9993952.48
125.72,9993952.5
126.54,9993952.49
127.15,9993952.46
127.77,9993952.47
