Relative_time,Resonance_Frequency
0.0,9993981.69
0.63,9993981.71
1.46,9993981.74
2.08,9993981.77
2.69,9993981.79
3.31,9993981.77
3.92,9993981.75
4.73,9993981.77
5.36,9993981.75
5.98,9993981.8
6.59,9993981.83
7.21,9993981.86
7.83,9993981.89
8.64,9993981.88
9.25,9993981.86
9.85,9993981.91
10.47,9993981.91
11.08,9993981.94
11.89,9993981.91
12.52,9993981.97
13.13,9993982.03
13.77,9993982.0
14.39,9993982.07
15.02,9993982.1
15.64,9993982.15
16.26,9993982.17
17.08,9993982.22
17.71,9993982.25
18.33,9993982.31
18.96,9993982.31
19.58,9993982.31
20.21,9993982.32
20.83,9993982.37
21.65,9993982.41
22.27,9993982.42
22.9,9993982.4
23.52,9993982.41
24.15,9993982.39
24.77,9993982.4
25.38,9993982.38
26.21,9993982.37
26.84,9993982.37
27.46,9993982.44
28.09,9993982.47
28.7,9993982.49
29.33,9993982.5
29.95,9993982.51
30.58,9993982.58
31.39,9993982.47
32.02,9993982.5
32.63,9993982.55
33.27,9993982.52
33.88,9993982.14
34.5,9993982.23
35.33,9993982.37
35.96,9993982.35
36.58,9993982.41
37.19,9993982.45
37.81,9993982.4
38.42,9993982.39
39.25,9993982.43
39.86,9993982.49
40.48,9993982.44
41.11,9993982.51
41.72,9993982.59
42.33,9993982.58
43.17,9993982.61
43.8,9993982.59
44.42,9993982.6
45.05,9993982.59
45.67,9993982.61
46.28,9993982.61
46.89,9993982.61
47.69,9993982.64
48.33,9993982.63
48.93,9993982.62
49.56,9993982.6
50.16,9993982.57
50.77,9993982.56
51.59,9993982.62
52.2,9993982.6
52.94,9993982.67
53.42,9993982.7
54.04,9993982.7
54.7,9993982.7
55.45,9993982.74
56.13,9993982.77
56.71,9993982.84
57.31,9993982.83
58.13,9993982.87
58.75,9993982.88
59.36,9993982.87
59.97,9993982.85
60.58,9993982.85
61.4,9993982.81
62.0,9993982.85
62.63,9993982.84
63.25,9993982.7
63.88,9993982.72
64.47,9993982.73
65.29,9993982.81
65.91,9993982.93
66.52,9993983.08
67.13,9993982.95
67.77,9993982.93
68.38,9993982.95
69.02,9993982.92
69.84,9993982.87
70.45,9993982.91
71.06,9993982.93
71.67,9993982.91
72.28,9993982.87
73.1,9993982.89
73.71,9993982.89
74.32,9993982.87
74.93,9993982.87
75.54,9993982.88
76.36,9993982.88
76.97,9993982.92
77.58,9993982.92
78.2,9993982.91
79.0,9993982.93
79.61,9993982.95
80.22,9993982.89
80.83,9993982.91
81.44,9993982.93
82.25,9993982.92
82.86,9993982.91
83.46,9993982.88
84.07,9993982.87
84.68,9993982.89
85.51,9993982.85
86.12,9993982.87
86.73,9993982.87
87.34,9993982.88
87.95,9993982.87
88.77,9993982.86
89.37,9993982.81
89.98,9993982.79
90.59,9993982.79
91.2,9993982.75
92.01,9993982.79
92.62,9993982.83
93.23,9993982.75
93.85,9993982.77
94.45,9993982.72
95.27,9993982.72
95.9,9993982.73
96.51,9993982.73
97.15,9993982.71
97.77,9993982.69
98.38,9993982.65
99.21,9993982.69
99.84,9993982.66
100.46,9993982.62
101.08,9993982.64
101.68,9993982.65
102.29,9993982.7
102.91,9993982.7
103.73,9993982.69
104.35,9993982.67
104.97,9993982.67
105.58,9993982.68
106.18,9993982.66
107.02,9993982.65
107.64,9993982.7
108.27,9993982.67
108.87,9993982.67
109.5,9993982.63
110.12,9993982.67
110.75,9993982.66
111.37,9993982.65
112.2,9993982.65
112.81,9993982.61
113.42,9993982.61
114.03,9993982.62
114.64,9993982.63
115.45,9993982.68
116.07,9993982.69
116.69,9993982.63
117.3,9993982.58
117.92,9993982.57
118.55,9993982.55
119.38,9993982.54
120.0,9993982.52
120.62,9993982.52
121.25,9993982.51
121.87,9993982.46
122.48,9993982.51
