Relative_time,Resonance_Frequency
0.0,9982023.81
0.64,9982023.84
1.25,9982023.82
1.86,9982023.83
2.48,9982023.83
3.34,9982023.82
3.97,9982023.87
4.59,9982023.87
5.22,9982023.91
5.84,9982023.93
6.48,9982023.94
7.1,9982023.95
7.71,9982023.97
8.31,9982023.98
9.15,9982023.99
9.76,9982024.0
10.4,9982023.98
11.06,9982024.02
11.7,9982024.02
12.31,9982024.03
12.95,9982024.03
13.57,9982024.04
14.2,9982024.05
14.82,9982023.97
15.44,9982023.95
16.27,9982023.95
16.9,9982023.98
17.51,9982023.98
18.15,9982023.97
18.78,9982023.86
19.39,9982023.88
20.01,9982023.82
20.63,9982023.87
21.48,9982023.89
22.11,9982023.86
22.72,9982023.86
23.33,9982023.88
23.95,9982023.83
24.56,9982023.85
25.19,9982023.87
26.01,9982023.87
26.65,9982023.89
27.3,9982023.92
27.91,9982023.94
28.56,9982023.86
29.18,9982023.86
29.81,9982023.9
30.42,9982023.93
31.03,9982023.95
31.64,9982023.93
32.48,9982023.89
33.09,9982023.81
33.73,9982023.79
34.37,9982023.83
34.98,9982023.74
35.61,9982023.71
36.22,9982023.7
36.84,9982023.69
37.65,9982023.69
38.3,9982023.66
38.93,9982023.67
39.56,9982023.67
40.19,9982023.62
40.8,9982023.61
41.44,9982023.57
42.06,9982023.58
42.67,9982023.58
43.49,9982023.56
44.11,9982023.56
44.73,9982023.51
45.37,9982023.5
46.01,9982023.53
46.65,9982023.53
47.27,9982023.59
47.9,9982023.56
48.51,9982023.56
49.16,9982023.49
49.81,9982023.5
50.45,9982023.52
51.26,9982023.55
51.88,9982023.57
52.48,9982023.59
53.09,9982023.61
53.73,9982023.45
54.37,9982023.47
55.02,9982023.49
55.63,9982023.47
56.45,9982023.43
57.06,9982023.43
57.68,9982023.4
58.28,9982023.38
58.89,9982023.34
59.51,9982023.34
60.15,9982023.29
60.8,9982023.33
61.45,9982023.34
62.09,9982023.31
62.92,9982023.3
63.55,9982023.29
64.17,9982023.29
64.78,9982023.32
65.4,9982023.36
66.01,9982023.37
66.66,9982023.37
67.47,9982023.4
68.09,9982023.41
68.73,9982023.42
69.36,9982023.43
69.97,9982023.41
70.58,9982023.4
71.2,9982023.4
71.82,9982023.4
72.65,9982023.35
73.28,9982023.36
73.9,9982023.39
74.51,9982023.43
75.12,9982023.42
75.76,9982023.34
76.39,9982023.33
77.01,9982023.39
77.83,9982023.41
78.45,9982023.3
79.08,9982023.31
79.69,9982023.33
80.34,9982023.34
80.98,9982023.39
81.62,9982023.41
82.26,9982023.43
82.87,9982023.47
83.48,9982023.49
84.31,9982023.47
84.94,9982023.53
85.54,9982023.51
86.16,9982023.63
86.77,9982023.62
87.39,9982023.67
88.01,9982023.65
88.83,9982023.7
89.47,9982023.71
90.08,9982023.76
90.73,9982023.81
91.37,9982023.82
92.01,9982023.83
92.63,9982023.76
93.24,9982023.74
93.85,9982023.73
94.65,9982023.77
95.3,9982023.8
95.9,9982023.83
96.52,9982023.82
97.15,9982023.82
97.78,9982023.83
98.41,9982023.85
99.22,9982023.86
99.84,9982023.87
100.46,9982023.89
101.06,9982023.84
101.67,9982023.81
102.29,9982023.85
103.11,9982023.86
103.72,9982023.85
104.33,9982023.85
104.95,9982023.91
105.57,9982023.91
106.18,9982023.9
106.98,9982023.91
107.59,9982023.91
108.22,9982023.96
108.83,9982023.93
109.48,9982023.95
110.12,9982023.91
110.75,9982023.95
111.37,9982023.95
111.99,9982023.93
112.82,9982023.95
113.42,9982023.93
114.04,9982023.95
114.65,9982023.94
115.28,9982023.89
115.9,9982023.89
116.54,9982023.88
117.36,9982023.86
117.98,9982023.84
118.59,9982023.8
119.23,9982023.81
119.86,9982023.68
120.47,9982023.7
121.08,9982023.69
121.89,9982023.66
122.51,9982023.63
123.12,9982023.58
123.76,9982023.58
124.37,9982023.52
124.98,9982023.58
125.59,9982023.63
126.41,9982023.57
127.03,9982023.55
127.65,9982023.48
128.27,9982023.47
128.89,9982023.47
