Relative_time,Resonance_Frequency
0.0,9981989.54
0.62,9981989.44
1.26,9981989.34
1.91,9981989.24
2.52,9981989.27
3.13,9981989.24
3.73,9981989.31
4.54,9981989.37
5.15,9981989.29
5.77,9981989.42
6.41,9981989.45
7.01,9981989.13
7.62,9981989.17
8.45,9981989.17
9.09,9981989.11
9.73,9981989.13
10.37,9981989.17
10.98,9981989.03
11.61,9981989.09
12.22,9981989.12
12.83,9981988.97
13.48,9981988.93
14.12,9981988.93
14.75,9981989.0
15.59,9981989.03
16.23,9981988.91
16.85,9981988.83
17.45,9981988.57
18.09,9981988.59
18.73,9981988.6
19.37,9981988.53
19.99,9981988.61
20.62,9981988.73
21.25,9981988.71
21.87,9981988.57
22.71,9981988.4
23.33,9981988.37
23.94,9981988.38
24.54,9981988.43
25.15,9981988.15
25.77,9981988.17
26.4,9981988.17
27.23,9981988.2
27.84,9981988.19
28.47,9981988.08
29.09,9981987.8
29.71,9981987.79
30.34,9981987.58
30.98,9981987.58
31.61,9981987.34
32.43,9981987.39
33.03,9981987.34
33.66,9981987.26
34.26,9981987.16
34.91,9981987.05
35.54,9981987.0
36.15,9981986.98
36.98,9981986.95
37.62,9981986.91
38.24,9981986.89
38.86,9981987.02
39.47,9981987.06
40.09,9981987.09
40.71,9981987.09
41.31,9981987.09
42.12,9981987.08
42.74,9981987.05
43.37,9981987.03
44.01,9981987.04
44.66,9981987.06
45.26,9981987.02
45.87,9981987.03
46.51,9981987.13
47.14,9981987.17
47.95,9981987.16
48.58,9981987.21
49.2,9981987.19
49.81,9981987.3
50.44,9981987.31
51.07,9981987.11
51.67,9981987.15
52.5,9981987.17
53.12,9981985.93
53.73,9981986.01
54.37,9981987.8
55.01,9981988.12
55.66,9981988.84
56.48,9981988.87
57.12,9981988.75
57.76,9981988.79
58.37,9981988.61
59.0,9981988.83
59.62,9981988.89
60.24,9981988.99
60.87,9981988.98
61.69,9981988.98
62.31,9981989.17
62.92,9981989.09
63.55,9981989.3
64.15,9981989.17
64.79,9981989.25
65.4,9981989.52
66.26,9981989.29
66.88,9981989.34
67.51,9981989.55
68.15,9981989.31
68.77,9981989.41
69.37,9981989.49
69.98,9981989.47
70.61,9981989.43
71.42,9981989.37
72.03,9981989.37
72.64,9981989.36
73.25,9981989.53
73.86,9981989.55
74.68,9981989.62
75.28,9981989.65
75.89,9981989.65
76.5,9981989.69
77.11,9981989.65
77.73,9981989.69
78.56,9981989.67
79.17,9981989.53
79.8,9981989.51
80.4,9981989.55
81.01,9981989.51
81.62,9981989.53
82.44,9981989.5
83.04,9981989.51
83.65,9981989.54
84.26,9981989.86
84.88,9981989.79
85.69,9981991.05
86.29,9981990.9
86.9,9981988.13
87.51,9981987.85
88.15,9981987.74
88.77,9981987.68
89.58,9981987.79
90.19,9981987.81
90.81,9981987.9
91.45,9981987.49
92.09,9981987.52
92.71,9981987.52
93.31,9981987.57
94.13,9981987.59
94.73,9981987.26
95.36,9981987.31
95.98,9981987.15
96.62,9981987.23
97.25,9981987.25
97.87,9981987.04
98.51,9981987.24
99.15,9981987.33
99.79,9981986.99
100.43,9981987.13
101.26,9981987.13
101.88,9981987.17
102.51,9981987.31
103.16,9981987.3
103.79,9981987.12
104.45,9981987.14
105.08,9981987.21
105.7,9981986.91
106.32,9981986.93
106.95,9981986.96
107.57,9981986.92
108.37,9981986.94
109.0,9981986.89
109.62,9981986.91
110.23,9981986.91
110.86,9981986.93
111.48,9981986.92
112.12,9981986.89
112.76,9981986.85
113.41,9981986.85
114.23,9981986.81
114.86,9981986.83
115.48,9981986.82
116.12,9981986.84
116.76,9981986.84
117.38,9981986.85
118.0,9981986.88
118.61,9981986.88
119.23,9981986.94
119.87,9981986.98
120.7,9981986.95
121.32,9981986.96
121.93,9981986.96
122.53,9981986.98
123.15,9981987.02
123.76,9981986.99
124.4,9981986.97
125.22,9981986.95
125.84,9981986.96
126.45,9981986.95
127.07,9981986.93
127.67,9981986.99
128.29,9981987.02
128.95,9981987.0
129.58,9981986.97
130.4,9981986.94
131.04,9981986.92
131.7,9981986.93
132.33,9981986.91
132.94,9981986.93
133.55,9981986.94
134.16,9981986.93
134.76,9981986.9
135.59,9981986.91
136.23,9981986.9
136.87,9981986.93
137.51,9981986.91
138.15,9981986.94
138.76,9981986.91
139.4,9981986.91
140.05,9981986.9
140.7,9981986.9
141.33,9981986.86
141.94,9981986.87
142.59,9981986.87
143.2,9981986.89
144.01,9981986.93
144.62,9981986.95
145.23,9981986.93
145.87,9981986.97
146.5,9981987.02
147.12,9981987.0
147.76,9981986.97
148.37,9981986.97
149.2,9981986.99
149.81,9981986.97
150.42,9981986.96
151.03,9981986.92
