Relative_time,Resonance_Frequency
0,9992255.9
0.61,9992255.93
1.22,9992255.84
1.86,9992255.81
2.48,9992255.83
3.1,9992255.77
3.71,9992255.85
4.51,9992255.8
5.15,9992255.91
5.77,9992255.93
6.39,9992256.01
7,9992255.95
7.62,9992255.98
8.44,9992255.95
9.05,9992255.98
9.65,9992256.03
10.28,9992256.1
10.89,9992256.01
11.51,9992255.99
12.12,9992256.09
12.93,9992256.19
13.55,9992256.05
14.15,9992256.1
14.79,9992256.1
15.44,9992256.19
16.05,9992256.13
16.66,9992256.21
17.47,9992256.18
18.1,9992256.19
18.71,9992256.31
19.32,9992256.39
19.92,9992256.48
20.73,9992256.3
21.37,9992256.29
21.98,9992256.34
22.62,9992256.27
23.26,9992256.28
23.89,9992256.3
24.5,9992256.35
25.12,9992256.34
25.74,9992256.38
26.54,9992256.36
27.15,9992256.34
27.79,9992256.35
28.4,9992256.36
29.01,9992256.33
29.65,9992256.35
30.26,9992256.36
31.08,9992256.32
31.68,9992256.31
32.29,9992256.37
32.91,9992256.47
33.51,9992256.52
34.15,9992256.43
34.99,9992256.51
35.6,9992256.51
36.21,9992256.49
36.82,9992256.51
37.43,9992256.48
38.09,9992256.58
38.72,9992256.51
39.33,9992256.57
40.15,9992256.57
40.77,9992256.67
41.4,9992256.63
42.01,9992256.67
42.64,9992256.61
43.25,9992256.62
43.86,9992256.66
44.68,9992256.61
45.32,9992256.58
45.92,9992256.63
46.54,9992256.58
47.17,9992256.59
47.79,9992256.63
48.4,9992256.73
49.23,9992256.75
49.84,9992256.79
50.48,9992256.81
51.09,9992256.72
51.7,9992256.75
52.34,9992256.62
52.95,9992256.69
53.77,9992256.68
54.38,9992256.68
55.01,9992256.77
55.65,9992256.7
56.29,9992256.75
56.91,9992256.71
57.55,9992256.69
58.16,9992256.74
58.8,9992256.73
59.62,9992256.76
60.26,9992256.79
60.9,9992256.71
61.52,9992256.7
62.13,9992256.65
62.73,9992256.62
63.35,9992256.66
63.96,9992256.6
64.78,9992256.62
65.4,9992256.59
66.01,9992256.69
66.65,9992256.77
67.27,9992256.73
67.9,9992256.72
68.51,9992256.79
69.15,9992256.81
69.79,9992256.82
70.61,9992256.78
71.22,9992256.81
71.83,9992256.89
72.44,9992256.86
73.09,9992256.85
73.73,9992256.89
74.35,9992256.85
74.98,9992256.89
75.8,9992256.92
76.44,9992256.87
77.09,9992256.94
77.7,9992256.94
78.31,9992257.01
78.93,9992257.04
79.55,9992257.07
80.18,9992257.05
80.79,9992256.99
81.62,9992256.98
82.26,9992256.91
82.88,9992256.88
83.49,9992256.92
84.1,9992256.81
84.72,9992256.86
85.33,9992256.86
86.14,9992256.91
86.75,9992256.87
87.37,9992256.86
88,9992256.78
88.61,9992256.67
89.22,9992256.69
90.03,9992256.68
90.65,9992256.6
91.28,9992256.58
91.9,9992256.63
92.55,9992256.58
93.15,9992256.61
93.79,9992256.67
94.43,9992256.75
95.09,9992256.77
95.7,9992256.67
96.52,9992256.69
97.12,9992256.71
97.73,9992256.68
98.37,9992256.69
99,9992256.67
99.61,9992256.65
100.22,9992256.67
101.05,9992256.69
101.67,9992256.65
102.29,9992256.61
102.92,9992256.59
103.54,9992256.57
104.15,9992256.55
104.77,9992256.65
105.6,9992256.69
106.2,9992256.74
106.81,9992256.78
107.43,9992256.73
108.06,9992256.82
108.67,9992256.82
109.48,9992256.79
110.09,9992256.76
110.71,9992256.71
111.32,9992256.69
111.93,9992256.69
112.54,9992256.65
113.37,9992256.75
114.01,9992256.74
114.65,9992256.83
115.28,9992256.84
115.89,9992256.84
116.5,9992256.91
117.11,9992256.92
117.73,9992257
118.55,9992257
119.18,9992257.03
119.82,9992257.05
120.48,9992257.17
121.09,9992257.22
121.73,9992257.14
122.37,9992257.25
123.01,9992257.38
123.65,9992257.42
124.27,9992257.4
124.9,9992257.35
125.54,9992257.37
126.18,9992257.37
126.83,9992257.33
127.43,9992257.37
128.26,9992257.41
128.89,9992257.49
129.5,9992257.45
130.11,9992257.52
130.73,9992257.53
131.37,9992257.56
131.98,9992257.59
132.8,9992257.59
133.4,9992257.63
134.03,9992257.8
134.64,9992257.85
135.25,9992257.87
135.86,9992257.89
136.69,9992257.91
137.32,9992257.85
137.93,9992257.8
138.57,9992257.84
139.18,9992257.83
139.82,9992257.93
140.46,9992257.94
141.08,9992257.95
141.73,9992257.97
142.36,9992258.04
142.98,9992258.17
143.81,9992258.26
144.42,9992258.18
145.03,9992258.21
