Relative_time,Resonance_Frequency
0,9992282.91
0.62,9992282.95
1.23,9992283.01
1.84,9992283.05
2.45,9992283.08
3.29,9992283.07
3.93,9992283.11
4.57,9992283.16
5.21,9992283.18
5.82,9992283.22
6.46,9992283.28
7.07,9992283.33
7.69,9992283.39
8.3,9992283.42
8.93,9992283.49
9.75,9992283.55
10.36,9992283.59
11.01,9992283.69
11.62,9992283.75
12.23,9992283.85
12.84,9992283.92
13.46,9992283.95
14.28,9992284.02
14.89,9992284.05
15.5,9992284.11
16.11,9992284.14
16.72,9992284.17
17.54,9992284.18
18.17,9992284.25
18.79,9992284.31
19.43,9992284.36
20.06,9992284.45
20.67,9992284.47
21.28,9992284.5
21.89,9992284.42
22.7,9992284.42
23.32,9992284.41
23.95,9992284.45
24.56,9992284.42
25.18,9992284.46
25.79,9992284.47
26.61,9992284.48
27.25,9992284.49
27.87,9992284.53
28.51,9992284.51
29.12,9992284.53
29.74,9992284.49
30.36,9992284.56
30.96,9992284.59
31.78,9992284.63
32.39,9992284.65
33.01,9992284.69
33.64,9992284.68
34.25,9992284.68
34.86,9992284.67
35.49,9992284.74
36.32,9992284.75
36.96,9992284.77
37.57,9992284.75
38.22,9992284.78
38.85,9992284.78
39.47,9992284.8
40.07,9992284.83
40.68,9992284.85
41.51,9992284.89
42.12,9992284.91
42.75,9992284.93
43.36,9992284.88
43.99,9992284.89
44.6,9992284.9
45.21,9992284.9
46.04,9992284.93
46.65,9992284.89
47.26,9992284.91
47.89,9992284.94
48.5,9992284.99
49.11,9992285.05
49.74,9992285.13
50.56,9992285.17
51.16,9992285.17
51.81,9992285.21
52.44,9992285.19
53.1,9992285.19
53.72,9992285.19
54.33,9992285.22
54.93,9992285.28
55.76,9992285.29
56.38,9992285.29
57.02,9992285.33
57.66,9992285.31
58.3,9992285.38
58.91,9992285.39
59.55,9992285.43
60.18,9992285.37
60.81,9992285.43
61.42,9992285.46
62.25,9992285.47
62.87,9992285.46
63.48,9992285.49
64.1,9992285.48
64.74,9992285.48
65.36,9992285.5
65.99,9992285.55
66.6,9992285.55
67.42,9992285.57
68.02,9992285.55
68.66,9992285.57
69.28,9992285.56
69.9,9992285.61
70.52,9992285.66
71.34,9992285.71
71.96,9992285.72
72.56,9992285.7
73.19,9992285.73
73.8,9992285.74
74.4,9992285.75
75.23,9992285.76
75.86,9992285.79
76.48,9992285.81
77.1,9992285.83
77.7,9992285.85
78.33,9992285.86
78.94,9992285.89
79.58,9992285.93
80.4,9992285.95
81.02,9992285.94
81.62,9992285.93
82.23,9992285.88
82.87,9992285.85
83.51,9992285.87
84.14,9992285.91
84.76,9992285.95
85.41,9992285.97
86.23,9992285.97
86.86,9992285.99
87.48,9992286.02
88.1,9992286.04
88.72,9992286.06
89.33,9992286.08
89.95,9992286.12
90.59,9992286.12
91.4,9992286.17
92.04,9992286.17
92.69,9992286.21
93.33,9992286.2
93.95,9992286.24
94.57,9992286.25
95.17,9992286.27
95.78,9992286.31
96.61,9992286.3
97.22,9992286.36
97.83,9992286.39
98.45,9992286.42
99.06,9992286.46
99.69,9992286.51
100.3,9992286.56
101.12,9992286.61
101.73,9992286.62
102.36,9992286.62
102.97,9992286.63
103.59,9992286.63
104.22,9992286.65
104.83,9992286.66
105.65,9992286.69
106.28,9992286.68
106.9,9992286.75
107.54,9992286.78
108.17,9992286.79
108.79,9992286.82
109.41,9992286.85
110.05,9992286.86
110.66,9992286.86
111.48,9992286.89
112.11,9992286.94
112.72,9992286.93
113.33,9992286.95
113.95,9992287.01
114.58,9992287.05
115.39,9992287.03
116.01,9992287.05
116.65,9992287.04
117.26,9992287.05
117.88,9992287.07
118.51,9992287.06
119.16,9992287.08
119.77,9992287.1
120.59,9992287.15
121.23,9992287.19
121.84,9992287.22
122.47,9992287.17
123.08,9992287.19
123.72,9992287.19
124.34,9992287.22
124.95,9992287.26
125.76,9992287.25
126.38,9992287.27
127,9992287.32
127.61,9992287.32
128.24,9992287.35
128.88,9992287.41
129.52,9992287.35
130.14,9992287.36
130.76,9992287.34
131.58,9992287.35
132.2,9992287.36
132.82,9992287.35
133.44,9992287.39
134.04,9992287.39
134.65,9992287.41
135.28,9992287.44
136.1,9992287.47
136.71,9992287.49
137.32,9992287.52
137.93,9992287.52
138.55,9992287.55
139.38,9992287.58
140,9992287.57
140.6,9992287.59
141.22,9992287.61
141.82,9992287.6
142.46,9992287.63
143.07,9992287.61
143.88,9992287.63
144.52,9992287.63
145.16,9992287.68
145.77,9992287.69
146.39,9992287.71
147,9992287.7
147.6,9992287.74
148.42,9992287.76
149.02,9992287.76
149.65,9992287.79
150.26,9992287.81
150.87,9992287.78
151.51,9992287.79
152.34,9992287.81
152.95,9992287.78
153.57,9992287.78
154.17,9992287.79
154.79,9992287.84
155.4,9992287.83
156.04,9992287.84
156.86,9992287.87
157.48,9992287.89
158.09,9992287.94
158.78,9992287.94
159.33,9992287.95
159.93,9992287.97
160.76,9992287.97
161.38,9992287.94
161.99,9992287.98
162.59,9992288.01
163.2,9992288.05
163.82,9992288.06
164.65,9992288.09
165.26,9992288.08
165.87,9992288.07
166.5,9992288.07
167.11,9992288.09
167.72,9992288.12
168.37,9992288.09
168.98,9992288.11
169.79,9992288.1
170.41,9992288.07
171.01,9992288.07
171.62,9992288.03
172.25,9992288.01
173.06,9992288.01
173.67,9992288.02
174.29,9992288.03
174.93,9992288.04
175.58,9992288.03
176.18,9992288.04
176.8,9992288.05
177.4,9992288.02
178.22,9992288.03
178.84,9992288.07
179.45,9992288.1
180.06,9992288.09
180.69,9992288.07
181.5,9992288.07
182.11,9992288.1
182.72,9992288.13
183.34,9992288.13
183.95,9992288.16
184.58,9992288.17
185.2,9992288.2
186.01,9992288.18
186.65,9992288.16
187.26,9992288.15
187.89,9992288.19
188.51,9992288.23
189.13,9992288.21
189.75,9992288.21
190.56,9992288.18
191.18,9992288.18
191.82,9992288.19
192.42,9992288.19
193.03,9992288.22
193.65,9992288.22
194.27,9992288.21
195.09,9992288.22
195.71,9992288.2
196.33,9992288.21
196.93,9992288.19
197.54,9992288.21
198.15,9992288.21
198.98,9992288.25
199.59,9992288.21
200.2,9992288.19
200.83,9992288.19
201.44,9992288.16
202.04,9992288.2
202.86,9992288.23
203.47,9992288.18
204.08,9992288.22
204.68,9992288.25
205.29,9992288.27
206.11,9992288.31
206.73,9992288.35
207.34,9992288.31
207.95,9992288.37
208.57,9992288.39
209.17,9992288.44
210.01,9992288.43
210.62,9992288.44
211.23,9992288.42
211.86,9992288.42
212.48,9992288.42
