Relative_time,Resonance_Frequency
0,10002912.03
0.63,10002912.03
1.25,10002912.04
2.08,10002911.96
2.72,10002911.99
3.34,10002912.03
3.94,10002912.06
4.57,10002912.08
5.21,10002911.97
5.84,10002912.02
6.44,10002912.06
7.06,10002912.09
7.88,10002912.03
8.49,10002912.11
9.1,10002912.11
9.72,10002912.15
10.36,10002912.23
10.99,10002912.25
11.6,10002912.21
12.42,10002912.28
13.04,10002912.32
13.67,10002912.33
14.28,10002912.35
14.92,10002912.38
15.54,10002912.36
16.17,10002912.4
16.82,10002912.47
17.47,10002912.53
18.1,10002912.55
18.72,10002912.58
19.53,10002912.63
20.15,10002912.66
20.75,10002912.73
21.37,10002912.73
22,10002912.78
22.63,10002912.82
23.25,10002912.86
23.89,10002912.95
24.72,10002913.01
25.34,10002912.95
25.94,10002913.01
26.55,10002913.08
27.17,10002913.09
27.81,10002913.22
28.43,10002913.37
29.24,10002913.42
29.85,10002913.52
30.47,10002913.64
31.08,10002913.67
31.7,10002913.79
32.31,10002913.88
33.13,10002913.94
33.75,10002914
34.39,10002914.05
35.01,10002914.13
35.63,10002914.23
36.24,10002914.27
36.86,10002914.34
37.7,10002914.35
38.3,10002914.41
38.93,10002914.45
39.55,10002914.52
40.16,10002914.56
40.78,10002914.61
41.4,10002914.64
42.21,10002914.67
42.83,10002914.69
43.47,10002914.71
44.11,10002914.76
44.73,10002914.76
45.36,10002914.8
45.97,10002914.79
46.61,10002914.85
47.25,10002914.88
47.89,10002914.85
48.52,10002914.83
49.35,10002914.88
49.97,10002914.9
50.58,10002914.92
51.22,10002914.96
51.83,10002914.95
52.47,10002915.01
53.1,10002915.12
53.72,10002915.13
54.36,10002915.15
55,10002915.17
55.63,10002915.17
56.46,10002915.18
57.11,10002915.18
57.75,10002915.18
58.39,10002915.19
59.01,10002915.2
59.63,10002915.19
60.24,10002915.1
60.86,10002915.02
61.47,10002915.07
62.28,10002915.05
62.92,10002914.93
63.58,10002914.93
64.21,10002914.87
64.83,10002914.85
65.45,10002914.89
66.08,10002914.88
66.71,10002914.9
67.36,10002914.88
67.97,10002914.76
68.6,10002914.75
69.42,10002914.73
70.04,10002914.72
70.68,10002914.71
71.32,10002914.72
71.93,10002914.69
72.53,10002914.68
73.16,10002914.66
73.78,10002914.65
74.41,10002914.72
75.23,10002914.72
75.84,10002914.82
76.46,10002914.87
77.07,10002914.89
77.7,10002914.88
78.33,10002914.89
78.96,10002914.89
79.61,10002914.89
80.43,10002914.96
81.03,10002914.9
81.64,10002914.89
82.29,10002914.89
82.93,10002914.9
83.54,10002914.91
84.17,10002914.91
84.8,10002914.9
85.61,10002914.81
86.25,10002914.8
86.89,10002914.8
87.5,10002914.81
88.14,10002914.89
88.78,10002914.89
89.42,10002914.92
90.08,10002914.87
90.69,10002914.87
91.32,10002914.88
91.96,10002914.9
92.61,10002914.87
93.22,10002914.86
94.04,10002914.85
94.64,10002914.84
95.27,10002914.89
95.89,10002914.93
96.5,10002914.81
97.14,10002914.84
97.78,10002914.87
98.42,10002914.89
99.07,10002914.88
99.67,10002914.87
100.51,10002914.88
101.13,10002914.93
101.74,10002914.94
102.35,10002914.97
102.97,10002914.96
103.61,10002914.94
104.25,10002914.94
104.89,10002914.92
105.53,10002914.9
106.36,10002914.87
106.99,10002914.85
107.6,10002914.82
108.21,10002914.73
108.83,10002914.65
109.46,10002914.63
110.09,10002914.64
110.69,10002914.71
111.53,10002914.67
112.17,10002914.71
112.83,10002914.69
113.47,10002914.72
114.1,10002914.73
114.72,10002914.72
115.35,10002914.71
115.97,10002914.69
116.6,10002914.68
117.21,10002914.66
117.83,10002914.65
118.64,10002914.68
119.26,10002914.71
119.86,10002914.71
120.49,10002914.53
121.1,10002914.53
121.71,10002914.49
122.54,10002914.49
123.15,10002914.46
123.77,10002914.47
124.39,10002914.45
125.03,10002914.44
125.64,10002914.42
126.26,10002914.4
126.88,10002914.36
127.7,10002914.33
128.32,10002914.27
128.92,10002914.23
129.55,10002914.21
130.16,10002914.2
130.77,10002914.13
131.59,10002914.09
132.19,10002914.17
132.84,10002914.18
133.44,10002914.11
134.04,10002914.03
134.66,10002914.07
135.47,10002914.06
136.08,10002914.01
