Relative_time,Resonance_Frequency
0,10002876.25
0.64,10002876.22
1.28,10002876.13
1.92,10002876.08
2.56,10002876.13
3.17,10002876.17
3.79,10002876.25
4.42,10002876.23
5.07,10002876.18
5.69,10002876.23
6.32,10002876.29
6.96,10002876.27
7.58,10002876.35
8.42,10002876.4
9.03,10002876.49
9.64,10002876.5
10.28,10002876.43
10.91,10002876.48
11.54,10002876.52
12.17,10002876.56
12.8,10002876.58
13.41,10002876.66
14.24,10002876.69
14.85,10002876.75
15.46,10002876.77
16.07,10002876.86
16.72,10002876.91
17.33,10002876.88
17.96,10002876.94
18.78,10002876.99
19.39,10002877
20,10002877.06
20.64,10002877.17
21.27,10002877.23
21.89,10002877.31
22.51,10002877.37
23.33,10002877.33
23.96,10002877.45
24.58,10002877.51
25.21,10002877.62
25.82,10002877.68
26.47,10002877.75
27.08,10002877.76
27.7,10002877.73
28.31,10002877.75
29.12,10002877.75
29.75,10002877.85
30.39,10002877.83
31,10002877.95
31.63,10002877.98
32.25,10002877.93
32.89,10002877.94
33.51,10002878.09
34.33,10002878.21
34.94,10002878.22
35.58,10002878.2
36.19,10002878.23
36.83,10002878.26
37.47,10002878.37
38.11,10002878.51
38.75,10002878.47
39.38,10002878.53
40,10002878.48
40.64,10002878.51
41.29,10002878.53
42.11,10002878.57
42.74,10002878.62
43.35,10002878.61
43.97,10002878.69
44.58,10002878.71
45.21,10002878.76
45.83,10002878.69
46.45,10002878.69
47.28,10002878.77
47.89,10002878.79
48.52,10002878.77
49.13,10002878.81
49.74,10002878.83
50.36,10002878.9
51,10002878.92
51.63,10002878.88
52.47,10002878.93
53.1,10002878.91
53.71,10002878.95
54.32,10002879.07
54.94,10002879.11
55.55,10002879.22
56.17,10002879.26
56.99,10002879.25
57.6,10002879.28
58.23,10002879.32
58.84,10002879.34
59.45,10002879.38
60.05,10002879.41
60.88,10002879.49
61.49,10002879.58
62.11,10002879.51
62.73,10002879.64
63.36,10002879.68
63.99,10002879.82
64.6,10002879.88
65.41,10002879.94
66.03,10002879.89
66.65,10002879.88
67.28,10002879.85
67.92,10002879.9
68.55,10002879.94
69.16,10002879.95
69.77,10002879.96
70.58,10002879.91
71.21,10002879.92
71.81,10002879.96
72.47,10002879.97
73.09,10002880.02
73.72,10002880.11
74.36,10002880.17
74.99,10002880.25
75.6,10002880.39
76.41,10002880.41
77.02,10002880.59
77.64,10002880.68
78.28,10002880.85
78.92,10002880.94
79.53,10002880.97
80.15,10002881.1
80.78,10002881.16
81.43,10002881.23
82.24,10002881.35
82.86,10002881.42
83.49,10002881.49
84.11,10002881.53
84.75,10002881.56
85.38,10002881.53
86,10002881.63
86.64,10002881.61
87.28,10002881.68
87.9,10002881.75
88.74,10002881.67
89.36,10002881.78
90,10002881.87
90.61,10002881.96
91.22,10002881.99
91.85,10002882.07
92.47,10002882.16
93.29,10002882.17
93.89,10002882.14
94.51,10002882.19
95.14,10002882.15
95.78,10002882.19
96.41,10002882.13
97.03,10002882.25
97.66,10002882.3
98.27,10002882.38
99.08,10002882.44
99.69,10002882.51
100.32,10002882.55
100.93,10002882.48
101.57,10002882.52
102.21,10002882.57
102.86,10002882.61
103.49,10002882.67
104.11,10002882.76
104.95,10002882.84
105.55,10002882.95
106.16,10002882.89
106.77,10002882.97
107.39,10002882.99
108.02,10002883.03
108.83,10002882.99
109.44,10002882.94
110.07,10002882.95
110.72,10002882.87
111.33,10002882.88
111.96,10002882.92
112.61,10002882.91
113.23,10002882.93
113.84,10002882.92
114.64,10002882.8
115.27,10002882.83
115.89,10002882.85
116.52,10002882.88
117.14,10002882.93
117.78,10002882.93
118.42,10002882.92
119.07,10002882.96
119.7,10002882.96
120.31,10002882.88
120.96,10002882.87
121.78,10002882.85
122.39,10002882.83
123.02,10002882.72
123.64,10002882.76
124.28,10002882.79
124.89,10002882.79
125.5,10002882.77
126.32,10002882.79
126.93,10002882.79
127.53,10002882.82
128.14,10002882.87
128.77,10002882.85
129.38,10002882.81
130.21,10002882.86
130.83,10002882.84
131.46,10002882.93
132.08,10002882.93
132.72,10002882.97
133.36,10002883.05
134,10002883.04
134.63,10002883.04
135.25,10002883.07
135.88,10002883.04
136.5,10002883.01
137.14,10002883.02
138,10002882.94
138.61,10002882.95
139.25,10002882.96
139.89,10002882.91
140.53,10002882.77
141.18,10002882.8
141.78,10002882.77
142.4,10002882.76
143.03,10002882.79
143.67,10002882.79
144.31,10002882.75
144.93,10002882.65
145.75,10002882.71
146.37,10002882.75
147,10002882.77
147.63,10002882.77
148.25,10002882.73
148.88,10002882.76
149.49,10002882.74
150.1,10002882.79
150.91,10002882.67
151.53,10002882.75
152.17,10002882.78
152.8,10002882.78
153.43,10002882.78
154.06,10002882.81
154.7,10002882.87
155.31,10002882.91
155.97,10002882.89
156.61,10002882.89
157.24,10002882.91
158.06,10002882.93
158.72,10002882.93
159.36,10002882.93
159.97,10002882.91
160.59,10002882.88
161.22,10002882.86
161.84,10002882.83
162.44,10002882.79
163.06,10002882.77
163.89,10002882.64
164.52,10002882.66
165.13,10002882.65
165.74,10002882.54
166.35,10002882.54
166.96,10002882.52
167.61,10002882.55
168.23,10002882.58
169.03,10002882.53
169.64,10002882.52
170.27,10002882.58
170.89,10002882.61
171.52,10002882.65
172.14,10002882.71
172.78,10002882.71
173.42,10002882.76
174.26,10002882.75
174.88,10002882.76
175.49,10002882.75
176.11,10002882.81
176.73,10002882.87
177.35,10002882.89
177.97,10002882.76
178.61,10002882.79
179.25,10002882.81
180.08,10002882.68
180.7,10002882.75
181.31,10002882.77
181.95,10002882.81
182.57,10002882.78
183.19,10002882.79
183.8,10002882.7
184.42,10002882.7
185.28,10002882.68
185.91,10002882.7
186.52,10002882.69
187.14,10002882.65
187.77,10002882.59
188.39,10002882.62
189.03,10002882.7
189.66,10002882.62
190.28,10002882.66
190.92,10002882.63
191.57,10002882.69
192.22,10002882.69
193.03,10002882.79
193.64,10002882.93
194.26,10002882.85
194.86,10002882.88
195.48,10002882.9
196.09,10002882.98
196.93,10002883.01
197.54,10002883.06
198.15,10002883.15
198.75,10002883.25
199.46,10002883.29
199.97,10002883.31
200.78,10002883.31
201.39,10002883.25
202,10002883.25
202.62,10002883.19
203.22,10002883.21
204.05,10002883.25
204.65,10002883.19
205.26,10002883.23
