Relative_time,Resonance_Frequency
0,9975945.93
0.63,9975945.93
1.25,9975945.94
1.88,9975945.99
2.5,9975945.99
3.11,9975946.03
3.74,9975946.05
4.58,9975946.05
5.21,9975946.06
5.85,9975946.04
6.46,9975946.03
7.08,9975946.03
7.7,9975946.1
8.32,9975946.07
8.94,9975946.18
9.79,9975946.19
10.23,9975946.19
11.06,9975946.22
11.69,9975946.19
12.34,9975946.21
12.96,9975946.25
13.6,9975946.24
14.23,9975946.27
14.84,9975946.26
15.46,9975946.26
16.1,9975946.26
16.7,9975946.25
17.55,9975946.26
18.18,9975946.27
18.82,9975946.26
19.44,9975946.25
20.05,9975946.22
20.67,9975946.22
21.29,9975946.22
21.92,9975946.22
22.54,9975946.22
23.18,9975946.24
24,9975946.24
24.62,9975946.23
25.27,9975946.26
25.9,9975946.25
26.54,9975946.27
27.17,9975946.28
27.78,9975946.26
28.39,9975946.23
29.2,9975946.25
29.81,9975946.25
30.42,9975946.28
31.06,9975946.3
31.67,9975946.32
32.29,9975946.36
32.92,9975946.28
33.74,9975946.26
34.34,9975946.27
34.96,9975946.25
35.61,9975946.29
36.21,9975946.27
36.82,9975946.27
37.44,9975946.24
38.26,9975946.25
38.88,9975946.24
39.51,9975946.23
40.14,9975946.2
40.75,9975946.2
41.4,9975946.2
42.02,9975946.21
42.64,9975946.22
43.46,9975946.2
44.08,9975946.2
44.69,9975946.2
45.31,9975946.17
45.92,9975946.18
46.53,9975946.19
47.16,9975946.19
47.99,9975946.21
48.59,9975946.17
49.2,9975946.18
49.82,9975946.18
50.44,9975946.18
51.06,9975946.19
51.88,9975946.22
52.5,9975946.21
53.15,9975946.23
53.77,9975946.26
54.42,9975946.29
55.03,9975946.31
55.65,9975946.31
56.29,9975946.32
56.92,9975946.3
57.56,9975946.31
58.19,9975946.34
58.82,9975946.35
59.66,9975946.37
60.29,9975946.4
60.91,9975946.42
61.53,9975946.42
62.14,9975946.39
62.77,9975946.36
63.37,9975946.33
64,9975946.33
64.82,9975946.33
65.44,9975946.38
66.06,9975946.4
66.68,9975946.43
67.31,9975946.41
67.94,9975946.41
68.58,9975946.44
69.21,9975946.43
69.87,9975946.45
70.48,9975946.48
71.31,9975946.47
71.93,9975946.48
72.59,9975946.48
73.22,9975946.48
73.82,9975946.5
74.43,9975946.53
75.04,9975946.52
75.67,9975946.55
76.48,9975946.57
77.09,9975946.56
77.72,9975946.58
78.32,9975946.61
78.93,9975946.62
79.75,9975946.6
80.36,9975946.59
80.97,9975946.62
81.6,9975946.64
82.23,9975946.67
82.86,9975946.65
83.5,9975946.67
84.12,9975946.68
84.74,9975946.7
85.57,9975946.7
86.18,9975946.67
86.79,9975946.67
87.44,9975946.68
88.06,9975946.69
88.69,9975946.69
89.31,9975946.71
89.93,9975946.65
90.57,9975946.65
91.4,9975946.66
92.02,9975946.66
92.65,9975946.67
93.28,9975946.67
93.89,9975946.68
94.52,9975946.73
95.14,9975946.79
95.75,9975946.84
96.59,9975946.83
97.22,9975946.87
97.83,9975946.89
98.45,9975946.91
99.08,9975946.88
99.7,9975946.9
100.32,9975946.91
100.95,9975946.91
101.58,9975946.92
102.42,9975946.85
103.06,9975946.84
103.69,9975946.88
104.3,9975946.9
104.92,9975946.93
105.54,9975946.94
106.18,9975946.94
106.83,9975946.94
107.46,9975946.95
108.07,9975946.95
108.9,9975946.97
109.53,9975947
110.16,9975946.99
110.78,9975947.01
111.39,9975947.01
112,9975946.99
112.61,9975946.99
113.44,9975947.01
114.05,9975947.05
114.7,9975947.05
115.34,9975947.08
115.95,9975947.05
116.57,9975947.06
117.22,9975947.07
117.84,9975947.07
118.46,9975947.08
119.26,9975947.05
119.88,9975947.05
120.48,9975947.06
121.12,9975947.07
121.74,9975947.07
122.36,9975947.05
122.98,9975947.05
123.8,9975947.06
124.42,9975947.06
125.04,9975947.06
125.68,9975947.08
126.3,9975947.08
126.91,9975947.07
127.51,9975947.07
128.34,9975947.05
128.97,9975947.05
129.58,9975947.07
130.19,9975947.07
130.81,9975947.04
131.42,9975947.04
132.35,9975947.04
132.69,9975947.04
133.46,9975947.07
134.08,9975947.07
134.69,9975947.12
135.3,9975947.09
136.12,9975947.08
136.73,9975947.07
137.34,9975947.08
