Relative_time,Resonance_Frequency
0,9975990.24
0.61,9975990.24
1.23,9975990.27
1.85,9975990.31
2.45,9975990.31
3.07,9975990.32
3.7,9975990.32
4.33,9975990.32
5.14,9975990.34
5.75,9975990.33
6.38,9975990.35
7.01,9975990.35
7.65,9975990.33
8.3,9975990.34
8.91,9975990.41
9.53,9975990.4
10.37,9975990.42
11,9975990.43
11.61,9975990.45
12.22,9975990.44
12.87,9975990.46
13.51,9975990.45
14.15,9975990.43
14.77,9975990.47
15.4,9975990.48
16.01,9975990.5
16.65,9975990.49
17.48,9975990.47
18.12,9975990.51
18.73,9975990.53
19.36,9975990.55
19.97,9975990.51
20.58,9975990.54
21.2,9975990.55
22.03,9975990.55
22.64,9975990.56
23.25,9975990.57
23.87,9975990.56
24.48,9975990.55
25.09,9975990.53
25.9,9975990.55
26.54,9975990.55
27.18,9975990.58
27.8,9975990.61
28.42,9975990.59
29.04,9975990.52
29.67,9975990.5
30.28,9975990.49
30.92,9975990.46
31.54,9975990.48
32.36,9975990.49
32.97,9975990.47
33.58,9975990.44
34.18,9975990.41
34.79,9975990.43
35.61,9975990.43
36.22,9975990.41
36.87,9975990.42
37.51,9975990.42
38.14,9975990.41
38.76,9975990.42
39.37,9975990.4
39.99,9975990.41
40.62,9975990.41
41.44,9975990.37
42.05,9975990.35
42.67,9975990.34
43.28,9975990.32
43.91,9975990.3
44.53,9975990.26
45.34,9975990.24
45.97,9975990.26
46.58,9975990.29
47.18,9975990.23
47.8,9975990.24
48.44,9975990.26
49.06,9975990.23
49.87,9975990.21
50.49,9975990.19
51.12,9975990.18
51.75,9975990.13
52.37,9975990.16
52.99,9975990.14
53.61,9975990.12
54.26,9975990.12
54.87,9975990.13
55.7,9975990.13
56.32,9975990.19
56.96,9975990.22
57.58,9975990.23
58.22,9975990.25
58.86,9975990.24
59.47,9975990.24
60.09,9975990.21
60.72,9975990.23
61.37,9975990.23
62.19,9975990.29
62.81,9975990.33
63.43,9975990.31
64.05,9975990.32
64.67,9975990.3
65.29,9975990.31
65.91,9975990.32
66.54,9975990.34
67.36,9975990.37
67.98,9975990.34
68.61,9975990.35
69.23,9975990.34
69.84,9975990.33
70.45,9975990.34
71.07,9975990.36
71.91,9975990.38
72.53,9975990.38
73.15,9975990.37
73.78,9975990.35
74.4,9975990.38
75.03,9975990.37
75.64,9975990.4
76.25,9975990.4
77.06,9975990.39
77.67,9975990.4
78.29,9975990.42
78.93,9975990.39
79.56,9975990.43
80.18,9975990.47
80.82,9975990.44
81.43,9975990.44
82.25,9975990.44
82.86,9975990.48
83.47,9975990.47
84.1,9975990.48
84.72,9975990.45
85.32,9975990.46
86.15,9975990.48
86.77,9975990.48
87.37,9975990.5
88.01,9975990.49
88.64,9975990.41
89.25,9975990.39
89.88,9975990.39
90.69,9975990.41
91.3,9975990.38
91.92,9975990.35
92.53,9975990.37
93.14,9975990.36
93.75,9975990.35
94.59,9975990.34
95.2,9975990.33
95.81,9975990.3
96.43,9975990.31
97.05,9975990.32
97.65,9975990.35
98.29,9975990.34
98.93,9975990.33
99.76,9975990.31
100.4,9975990.31
101.04,9975990.29
101.66,9975990.29
102.28,9975990.27
102.9,9975990.27
103.53,9975990.24
104.15,9975990.24
104.78,9975990.25
105.6,9975990.24
106.22,9975990.23
106.85,9975990.21
107.47,9975990.21
108.08,9975990.16
108.72,9975990.16
109.34,9975990.19
109.97,9975990.19
110.79,9975990.17
111.43,9975990.17
112.04,9975990.13
112.66,9975990.11
113.29,9975990.11
113.93,9975990.13
114.57,9975990.13
115.2,9975990.11
115.81,9975990.11
116.43,9975990.08
117.26,9975990.09
117.88,9975990.09
118.51,9975990.07
119.14,9975990.07
119.77,9975990.05
120.39,9975990.06
120.99,9975990.09
121.62,9975990.07
122.25,9975990.09
123.09,9975990.09
123.72,9975990.1
124.34,9975990.1
124.96,9975990.11
