Relative_time,Resonance_Frequency
0,9975984.34
0.61,9975984.36
1.23,9975984.35
1.86,9975984.33
2.53,9975984.33
3.08,9975984.34
3.89,9975984.34
4.51,9975984.34
5.14,9975984.34
5.76,9975984.34
6.41,9975984.34
7.04,9975984.35
7.67,9975984.35
8.29,9975984.32
8.9,9975984.33
9.54,9975984.33
10.35,9975984.35
10.97,9975984.35
11.58,9975984.36
12.18,9975984.37
12.81,9975984.4
13.43,9975984.39
14.24,9975984.4
14.85,9975984.41
15.47,9975984.41
16.08,9975984.43
16.69,9975984.43
17.49,9975984.45
18.11,9975984.48
18.73,9975984.47
19.33,9975984.51
19.94,9975984.53
20.57,9975984.57
21.38,9975984.56
21.99,9975984.56
22.61,9975984.51
23.24,9975984.51
23.85,9975984.53
24.48,9975984.53
25.1,9975984.54
25.91,9975984.54
26.53,9975984.55
27.15,9975984.55
27.76,9975984.57
28.36,9975984.57
28.97,9975984.58
29.78,9975984.58
30.42,9975984.58
31.06,9975984.58
31.67,9975984.58
32.28,9975984.56
32.89,9975984.56
33.52,9975984.59
34.33,9975984.62
34.94,9975984.61
35.55,9975984.63
36.16,9975984.63
36.79,9975984.64
37.41,9975984.64
38.23,9975984.65
38.84,9975984.65
39.45,9975984.66
40.06,9975984.67
40.67,9975984.68
41.28,9975984.69
42.09,9975984.68
42.7,9975984.67
43.34,9975984.71
43.97,9975984.69
44.59,9975984.69
45.21,9975984.66
45.82,9975984.67
46.64,9975984.67
47.26,9975984.65
47.86,9975984.65
48.47,9975984.63
49.08,9975984.59
49.9,9975984.58
50.52,9975984.57
51.15,9975984.54
51.75,9975984.51
52.36,9975984.5
52.97,9975984.49
53.79,9975984.5
54.42,9975984.48
55.04,9975984.49
55.64,9975984.47
56.25,9975984.42
56.86,9975984.4
57.67,9975984.38
58.28,9975984.36
58.89,9975984.34
59.51,9975984.32
60.12,9975984.3
60.73,9975984.28
61.54,9975984.26
62.17,9975984.25
62.78,9975984.23
63.39,9975984.23
64,9975984.21
64.61,9975984.2
65.42,9975984.18
66.03,9975984.17
66.64,9975984.15
67.26,9975984.15
67.88,9975984.12
68.5,9975984.12
69.33,9975984.13
69.96,9975984.13
70.58,9975984.1
71.21,9975984.1
71.84,9975984.08
72.45,9975984.09
73.06,9975984.11
73.67,9975984.08
74.48,9975984.08
75.09,9975984.07
75.71,9975984.04
76.34,9975984.04
76.97,9975984.04
77.6,9975984.04
78.22,9975984.01
79.05,9975984.01
79.68,9975983.99
80.32,9975984
80.97,9975984.01
81.62,9975984.02
82.24,9975984.03
82.86,9975983.98
83.48,9975983.98
84.11,9975983.95
84.72,9975983.97
85.37,9975983.97
85.98,9975983.89
86.8,9975983.89
87.43,9975983.9
88.06,9975983.9
88.68,9975983.9
89.31,9975983.9
89.92,9975983.9
90.55,9975983.9
91.17,9975983.9
92.01,9975983.9
92.64,9975983.9
93.26,9975983.91
93.89,9975983.91
94.51,9975983.88
95.15,9975983.88
95.78,9975983.88
96.4,9975983.88
97.04,9975983.88
97.68,9975983.88
98.3,9975983.88
99.15,9975983.88
99.77,9975983.88
100.39,9975983.88
101.03,9975983.88
101.66,9975983.85
102.29,9975983.85
102.92,9975983.87
103.54,9975983.87
104.18,9975983.88
104.82,9975983.87
105.47,9975983.84
106.07,9975983.84
106.71,9975983.84
107.53,9975983.84
108.14,9975983.84
108.77,9975983.84
109.39,9975983.85
110.03,9975983.85
110.64,9975983.87
111.25,9975983.87
112.07,9975983.88
112.7,9975983.85
113.32,9975983.85
113.94,9975983.87
114.56,9975983.87
115.2,9975983.91
115.83,9975983.92
116.45,9975983.93
117.27,9975983.92
117.89,9975983.93
118.51,9975983.96
119.14,9975983.96
119.76,9975983.96
120.37,9975983.96
120.98,9975983.97
121.61,9975983.97
122.43,9975983.98
123.04,9975983.98
123.66,9975983.98
124.26,9975983.99
124.88,9975983.99
125.5,9975984.01
126.32,9975984.01
126.94,9975984.02
127.56,9975984.02
128.17,9975984.02
128.79,9975984.03
129.42,9975984.03
130.04,9975984.04
130.86,9975984.04
131.47,9975984.04
