Relative_time,Resonance_Frequency
0,9997374.63
0.63,9997374.53
1.46,9997374.67
2.09,9997374.75
2.71,9997374.83
3.34,9997375
3.96,9997374.97
4.57,9997375.05
5.19,9997374.87
6.02,9997374.91
6.63,9997375.06
7.23,9997375.26
7.86,9997375.37
8.49,9997375.54
9.11,9997375.49
9.91,9997375.33
10.54,9997375.42
11.16,9997375.47
11.79,9997375.53
12.42,9997375.49
13.04,9997375.49
13.65,9997375.47
14.48,9997375.32
15.1,9997375.19
15.73,9997375.33
16.35,9997375.3
16.98,9997375.38
17.61,9997375.4
18.23,9997375.47
19.04,9997375.53
19.67,9997375.55
20.29,9997375.35
20.9,9997375.35
21.52,9997375.3
22.12,9997375.34
22.94,9997375.42
23.55,9997375.57
24.15,9997375.7
24.78,9997375.55
25.4,9997375.45
26.03,9997375.49
26.84,9997375.5
27.47,9997375.66
28.08,9997375.37
28.71,9997375.43
29.33,9997375.45
29.96,9997375.31
30.57,9997375.3
31.4,9997375.27
32.02,9997375.05
32.65,9997375.01
33.27,9997374.93
33.9,9997374.74
34.52,9997374.68
35.15,9997374.65
35.96,9997374.38
36.59,9997374.41
37.21,9997374.35
37.84,9997374.34
38.46,9997374.3
39.09,9997374.17
39.71,9997373.97
40.55,9997373.89
41.17,9997373.64
41.78,9997373.67
42.4,9997373.65
43.03,9997373.59
43.65,9997373.64
44.28,9997373.54
45.11,9997373.54
45.74,9997373.61
46.34,9997373.57
46.96,9997373.75
47.58,9997373.85
48.21,9997373.65
48.83,9997373.57
49.46,9997373.49
50.27,9997373.46
50.9,9997373.32
51.52,9997373.28
52.15,9997373.37
52.77,9997373.33
53.4,9997373.5
54.02,9997373.68
54.86,9997373.54
55.48,9997373.62
56.09,9997373.5
56.71,9997373.42
57.34,9997373.66
57.96,9997373.62
58.59,9997373.66
59.42,9997373.53
60.05,9997373.31
60.67,9997373.38
61.28,9997373.35
61.9,9997373.16
62.53,9997373.13
63.14,9997372.89
63.97,9997372.84
64.57,9997372.82
65.19,9997372.8
65.81,9997372.87
66.41,9997373.05
67.04,9997373.18
67.87,9997373.34
68.5,9997373.48
69.12,9997373.36
69.75,9997373.53
70.35,9997373.59
70.98,9997373.5
71.6,9997373.54
72.42,9997373.55
73.04,9997373.69
73.65,9997373.67
74.27,9997373.61
74.88,9997373.66
75.7,9997373.84
76.31,9997373.74
76.94,9997373.97
77.55,9997373.94
78.17,9997373.96
