Relative_time,Resonance_Frequency
0,9987649.3
0.61,9987649.23
1.22,9987649.27
1.83,9987649.31
2.65,9987649.33
3.25,9987649.32
3.88,9987649.35
4.49,9987649.36
5.09,9987649.23
5.92,9987649.23
6.53,9987649.26
7.15,9987649.27
7.75,9987649.25
8.36,9987649.28
9.18,9987649.31
9.78,9987649.32
10.4,9987649.37
11,9987649.39
11.63,9987649.49
12.44,9987649.52
13.07,9987649.54
13.68,9987649.43
14.3,9987649.45
14.91,9987649.45
15.53,9987649.44
16.35,9987649.43
16.96,9987649.45
17.56,9987649.48
18.17,9987649.5
18.79,9987649.49
19.59,9987649.51
20.21,9987649.54
20.81,9987649.43
21.42,9987649.45
22.03,9987649.5
22.86,9987649.52
23.48,9987649.54
24.09,9987649.56
24.7,9987649.58
25.3,9987649.6
26.12,9987649.62
26.72,9987649.64
27.35,9987649.73
27.96,9987649.75
28.57,9987649.92
29.38,9987649.91
30,9987649.92
30.62,9987649.92
31.22,9987649.95
31.84,9987649.92
32.65,9987650.05
33.26,9987650.13
33.87,9987650.16
34.47,9987650.15
35.08,9987650.2
35.9,9987650.07
36.52,9987650.12
37.13,9987650.15
37.74,9987650.23
38.35,9987650.23
39.16,9987650.26
39.77,9987650.28
40.38,9987650.23
40.98,9987650.21
41.6,9987650.21
42.4,9987650.19
43.02,9987650.18
43.65,9987650.16
44.26,9987650.14
44.87,9987650.13
45.68,9987650.11
46.29,9987650.07
46.9,9987650.03
47.51,9987650.09
48.12,9987650.11
48.93,9987650.1
49.54,9987650.05
50.15,9987650.04
50.76,9987650.03
51.37,9987650.02
52.18,9987650.03
52.8,9987650.03
53.41,9987650.07
54.03,9987650.07
54.63,9987650.08
55.44,9987650.08
56.06,9987650.05
56.67,9987650.05
57.28,9987650.06
57.88,9987650.03
58.69,9987650.03
59.31,9987650.04
59.91,9987650.01
60.53,9987649.87
61.13,9987649.85
61.94,9987649.77
62.56,9987649.79
63.16,9987649.84
63.78,9987649.83
64.58,9987649.71
65.19,9987649.72
65.81,9987649.77
66.41,9987649.75
67.02,9987649.81
67.83,9987649.75
68.43,9987649.84
69.06,9987649.83
69.67,9987649.74
70.29,9987649.75
70.91,9987649.62
71.71,9987649.65
72.33,9987649.71
72.93,9987649.73
73.55,9987649.78
74.36,9987649.79
75.13,9987649.81
75.59,9987649.84
76.19,9987649.87
76.8,9987649.89
77.62,9987649.95
78.22,9987649.97
78.85,9987650.04
79.46,9987650.06
80.07,9987650.08
80.68,9987650.11
81.49,9987650.13
82.09,9987650.13
82.71,9987650.15
83.31,9987650.18
84.13,9987650.21
84.75,9987650.23
85.37,9987650.2
85.97,9987650.21
86.65,9987650.22
87.19,9987650.23
88,9987650.07
88.61,9987650.08
89.22,9987650.13
89.83,9987650.13
90.64,9987650.14
91.25,9987650.09
91.86,9987650.11
92.47,9987650.11
93.08,9987650.21
93.89,9987650.11
94.5,9987650.15
95.11,9987650.18
95.72,9987650.21
96.33,9987650.24
97.14,9987650.19
97.75,9987650.19
98.37,9987650.2
98.98,9987650.21
99.6,9987650.22
100.41,9987650.23
101.01,9987650.22
101.63,9987650.25
102.24,9987650.36
102.85,9987650.36
103.66,9987650.31
104.28,9987650.31
104.89,9987650.19
105.5,9987650.21
106.11,9987650.25
106.92,9987650.26
107.53,9987650.26
108.15,9987650.26
108.77,9987650.26
109.38,9987650.27
110,9987650.27
110.82,9987650.28
111.42,9987650.28
112.03,9987650.28
112.65,9987650.28
113.27,9987650.29
114.08,9987650.29
114.7,9987650.3
115.31,9987650.31
115.92,9987650.15
116.55,9987650.17
117.15,9987650.21
117.97,9987650.22
118.58,9987650.22
119.19,9987650.23
119.8,9987650.22
120.61,9987650.28
121.22,9987650.27
121.83,9987650.28
122.45,9987650.29
123.06,9987650.26
123.67,9987650.29
124.49,9987650.32
125.11,9987650.37
125.72,9987650.39
126.34,9987650.47
126.95,9987650.35
127.77,9987650.35
128.37,9987650.41
128.99,9987650.41
129.61,9987650.49
130.22,9987650.49
130.83,9987650.37
131.64,9987650.37
132.25,9987650.25
132.86,9987650.25
133.47,9987650.27
134.28,9987650.27
134.9,9987650.31
135.52,9987650.31
136.12,9987650.39
136.75,9987650.38
137.36,9987650.33
138.17,9987650.26
138.78,9987650.23
139.4,9987650.1
140.02,9987650.02
140.62,9987649.99
141.45,9987650.03
142.06,9987650
142.67,9987649.84
143.28,9987649.84
143.9,9987649.75
144.52,9987649.75
145.33,9987649.78
145.95,9987649.78
146.56,9987649.79
147.17,9987649.83
147.78,9987649.8
148.61,9987649.88
149.22,9987649.85
149.83,9987649.85
150.44,9987649.87
151.05,9987649.86
151.87,9987649.85
152.49,9987649.88
153.11,9987649.9
153.72,9987649.9
154.33,9987649.91
154.95,9987649.91
155.58,9987649.92
156.39,9987649.92
157.01,9987649.92
157.62,9987649.92
158.24,9987649.95
158.86,9987649.95
159.67,9987650.02
160.28,9987650.02
160.9,9987650.02
161.52,9987650.02
162.12,9987649.95
162.75,9987649.95
163.56,9987650.08
164.17,9987649.95
164.78,9987650.03
165.4,9987650.07
166.02,9987649.95
166.83,9987649.95
167.45,9987649.99
168.07,9987649.98
168.67,9987649.92
169.28,9987649.91
170.11,9987650.07
170.72,9987650.05
171.33,9987650.02
171.94,9987650.21
172.55,9987650.31
173.37,9987650.31
173.99,9987650.37
174.61,9987650.27
175.22,9987650.39
175.83,9987650.36
176.45,9987650.44
177.28,9987650.32
177.9,9987650.34
178.52,9987650.4
179.13,9987650.42
179.74,9987650.44
180.34,9987650.47
181.15,9987650.53
181.77,9987650.56
182.37,9987650.6
182.99,9987650.63
183.61,9987650.65
184.42,9987650.55
185.03,9987650.5
185.64,9987650.47
186.25,9987650.51
186.86,9987650.54
187.67,9987650.53
188.28,9987650.41
188.89,9987650.42
189.5,9987650.45
