Relative_time,Resonance_Frequency
0,9992822.71
0.6,9992822.73
1.22,9992822.79
2.03,9992822.77
2.64,9992822.81
3.26,9992822.84
3.87,9992822.84
4.49,9992822.84
5.31,9992822.83
5.92,9992822.83
6.53,9992822.8
7.16,9992822.84
7.76,9992822.85
8.39,9992822.88
9.02,9992822.88
9.84,9992822.93
10.44,9992822.98
11.07,9992822.98
11.69,9992823
12.32,9992822.99
12.94,9992823.01
13.57,9992823.05
14.38,9992823.09
15.01,9992823.12
15.63,9992823.09
16.25,9992823.14
16.86,9992823.1
17.68,9992823.14
18.3,9992823.17
18.93,9992823.23
19.55,9992823.25
20.16,9992823.29
20.78,9992823.31
21.39,9992823.33
22.21,9992823.34
22.83,9992823.37
23.45,9992823.41
24.06,9992823.44
24.68,9992823.44
25.31,9992823.47
26.12,9992823.47
26.73,9992823.48
27.34,9992823.47
27.97,9992823.48
28.57,9992823.42
29.2,9992823.43
30.03,9992823.46
30.66,9992823.45
31.28,9992823.42
31.91,9992823.4
32.51,9992823.4
33.14,9992823.41
33.77,9992823.39
34.6,9992823.41
35.22,9992823.43
35.82,9992823.41
36.45,9992823.4
37.05,9992823.36
37.67,9992823.34
38.48,9992823.35
39.09,9992823.36
39.72,9992823.35
40.32,9992823.32
41.14,9992823.29
41.74,9992823.27
42.36,9992823.27
42.96,9992823.25
43.58,9992823.25
44.39,9992823.21
44.99,9992823.21
45.6,9992823.17
46.21,9992823.15
47.02,9992823.14
47.63,9992823.12
48.24,9992823.08
48.85,9992823.05
49.46,9992823.07
50.09,9992823.07
50.9,9992823.05
51.53,9992823.01
52.15,9992823.02
52.78,9992823.03
53.38,9992823.02
54.01,9992823.02
54.84,9992823
55.47,9992823.01
56.09,9992823.02
56.72,9992822.97
57.34,9992822.97
57.97,9992822.98
58.57,9992823
59.4,9992823.03
60.01,9992823.04
60.62,9992823.05
61.24,9992823.03
61.85,9992823.03
62.47,9992822.98
63.28,9992822.98
63.91,9992823.01
64.51,9992823.05
65.14,9992823.07
65.76,9992823.04
66.39,9992823.05
67.01,9992823.05
67.84,9992823.01
68.44,9992823
69.05,9992823.03
69.67,9992823.07
70.28,9992823.09
71.1,9992823.07
71.72,9992823.05
72.34,9992823.04
72.97,9992823.06
73.59,9992823.09
74.21,9992823.12
75.02,9992823.11
75.63,9992823.15
76.26,9992823.15
76.87,9992823.19
77.49,9992823.19
78.12,9992823.2
78.93,9992823.17
79.55,9992823.18
80.16,9992823.16
80.78,9992823.17
81.4,9992823.18
82.02,9992823.18
82.65,9992823.16
83.47,9992823.2
84.1,9992823.15
84.72,9992823.19
85.35,9992823.23
85.96,9992823.19
86.58,9992823.2
87.4,9992823.23
88.01,9992823.21
88.63,9992823.2
89.24,9992823.22
89.86,9992823.23
90.49,9992823.22
91.11,9992823.18
91.93,9992823.15
92.55,9992823.13
93.18,9992823.12
93.8,9992823.11
94.43,9992823.06
95.05,9992823.06
95.87,9992823.04
96.48,9992823
97.09,9992822.97
97.72,9992822.91
98.32,9992822.87
98.93,9992822.87
99.74,9992822.85
100.39,9992822.86
100.99,9992822.84
101.6,9992822.81
102.22,9992822.8
102.85,9992822.79
103.67,9992822.75
104.29,9992822.73
104.89,9992822.65
105.5,9992822.63
106.11,9992822.62
106.92,9992822.61
107.53,9992822.64
108.14,9992822.61
108.76,9992822.59
109.38,9992822.61
110.01,9992822.65
110.82,9992822.64
111.43,9992822.61
112.05,9992822.6
112.66,9992822.6
113.27,9992822.58
114.09,9992822.57
114.72,9992822.57
115.32,9992822.54
115.93,9992822.45
116.54,9992822.45
117.37,9992822.42
117.99,9992822.35
118.62,9992822.35
119.24,9992822.31
119.85,9992822.24
120.47,9992822.25
121.08,9992822.21
121.91,9992822.21
122.51,9992822.2
123.14,9992822.2
123.74,9992822.2
124.36,9992822.18
124.99,9992822.18
125.8,9992822.19
126.42,9992822.19
127.04,9992822.23
127.65,9992822.23
128.27,9992822.25
129.08,9992822.25
129.7,9992822.23
130.3,9992822.27
130.93,9992822.27
131.54,9992822.27
132.16,9992822.29
132.98,9992822.27
133.58,9992822.29
134.22,9992822.29
134.82,9992822.29
135.43,9992822.31
136.26,9992822.27
136.87,9992822.29
137.49,9992822.34
138.1,9992822.3
138.72,9992822.31
139.34,9992822.29
140.16,9992822.27
140.76,9992822.23
141.39,9992822.21
141.99,9992822.18
142.63,9992822.15
143.24,9992822.13
144.06,9992822.11
144.69,9992822.11
145.32,9992822.09
145.95,9992822.11
146.58,9992822.09
147.22,9992822.09
147.83,9992822.09
148.47,9992822.07
149.09,9992822
149.93,9992822.02
150.55,9992822.03
151.18,9992822.03
151.8,9992822.05
152.42,9992822.01
153.03,9992821.99
153.64,9992821.99
