Relative_time,Resonance_Frequency
0,9994031.74
0.61,9994031.73
1.22,9994031.71
2.03,9994031.79
2.64,9994031.79
3.25,9994031.78
3.86,9994031.85
4.47,9994031.77
5.28,9994031.81
5.89,9994031.85
6.5,9994031.71
7.11,9994031.69
7.72,9994031.7
8.55,9994031.67
9.16,9994031.5
9.76,9994031.55
10.38,9994031.53
10.98,9994031.52
11.8,9994031.56
12.41,9994031.53
13.01,9994031.56
13.63,9994031.54
14.25,9994031.46
15.07,9994031.44
15.67,9994031.41
16.28,9994031.38
16.89,9994031.34
17.5,9994031.3
18.31,9994031.27
18.92,9994031.27
19.53,9994031.24
20.14,9994031.16
20.75,9994031.12
21.57,9994030.96
22.17,9994030.93
22.78,9994030.9
23.39,9994030.89
24,9994030.85
24.81,9994030.79
25.42,9994030.67
26.03,9994030.62
26.64,9994030.58
27.45,9994030.56
28.07,9994030.55
28.67,9994030.52
29.28,9994030.31
29.89,9994030.33
30.7,9994030.38
31.32,9994030.23
31.92,9994030.22
32.55,9994030.2
33.16,9994030.2
33.77,9994030.17
34.58,9994030.01
35.19,9994030
35.8,9994029.99
36.41,9994029.77
37.22,9994029.85
37.83,9994029.85
38.44,9994029.73
39.05,9994029.7
39.66,9994029.71
40.47,9994029.77
41.08,9994029.93
41.69,9994029.87
42.3,9994029.74
42.91,9994029.75
43.72,9994029.75
44.33,9994029.62
44.95,9994029.6
45.55,9994029.55
46.16,9994029.53
46.98,9994029.45
47.59,9994029.42
48.2,9994029.42
48.8,9994029.46
49.41,9994029.43
50.23,9994029.44
50.84,9994029.49
51.46,9994029.53
52.06,9994029.53
52.67,9994029.37
53.48,9994029.35
54.1,9994029.36
54.7,9994029.37
55.32,9994029.34
55.92,9994029.31
56.75,9994029.3
57.36,9994029.29
57.98,9994029.28
58.6,9994029.3
59.2,9994029.37
60.03,9994029.37
60.64,9994029.41
61.25,9994029.41
61.86,9994029.43
62.48,9994029.41
63.1,9994029.28
63.91,9994029.29
64.53,9994029.27
65.14,9994029.27
65.75,9994029.35
66.36,9994029.32
67.19,9994029.35
67.8,9994029.37
68.41,9994029.45
69.03,9994029.49
69.65,9994029.51
70.25,9994029.51
71.07,9994029.59
71.67,9994029.63
72.3,9994029.6
72.91,9994029.53
73.52,9994029.39
74.34,9994029.39
74.95,9994029.4
75.57,9994029.45
76.2,9994029.42
76.82,9994029.42
77.44,9994029.43
78.25,9994029.44
78.86,9994029.44
79.48,9994029.51
80.1,9994029.58
80.7,9994029.69
81.53,9994029.56
82.15,9994029.63
82.75,9994029.64
83.36,9994029.55
83.97,9994029.52
84.58,9994029.54
85.39,9994029.61
86,9994029.63
86.61,9994029.66
87.23,9994029.67
87.85,9994029.63
88.66,9994029.72
89.28,9994029.75
89.89,9994029.8
90.5,9994029.83
91.11,9994029.9
91.94,9994029.77
92.55,9994029.8
93.16,9994029.81
93.78,9994029.77
94.39,9994029.8
95,9994029.82
95.82,9994029.84
96.44,9994029.84
97.05,9994029.87
97.66,9994029.86
98.28,9994029.71
99.1,9994029.71
99.7,9994029.75
100.32,9994029.75
100.94,9994029.62
101.55,9994029.61
102.16,9994029.51
102.97,9994029.51
103.59,9994029.41
104.2,9994029.46
104.82,9994029.47
105.42,9994029.57
106.23,9994029.54
106.85,9994029.59
107.46,9994029.61
108.07,9994029.54
108.69,9994029.63
109.5,9994029.71
110.11,9994029.67
110.72,9994029.73
111.33,9994029.72
111.94,9994029.62
112.75,9994029.61
113.36,9994029.47
113.98,9994029.51
114.59,9994029.52
115.2,9994029.5
116.02,9994029.57
116.63,9994029.62
117.23,9994029.65
117.85,9994029.52
118.45,9994029.53
119.27,9994029.54
119.87,9994029.65
120.48,9994029.69
121.1,9994029.6
