Relative_time,Resonance_Frequency
0,9993797.2
0.81,9993797.19
1.43,9993797.16
2.03,9993797.14
2.64,9993797.05
3.25,9993797.04
4.07,9993797.12
4.68,9993797.13
5.28,9993797.14
5.89,9993797.12
6.5,9993797.06
7.31,9993797.06
7.93,9993796.96
8.53,9993796.95
9.15,9993796.84
9.96,9993796.92
10.56,9993796.99
11.18,9993796.99
11.78,9993796.89
12.41,9993796.83
13.02,9993796.81
13.83,9993796.72
14.44,9993796.65
15.05,9993796.67
15.66,9993796.71
16.27,9993796.67
17.08,9993796.7
17.69,9993796.58
18.3,9993796.56
18.91,9993796.58
19.72,9993796.55
20.33,9993796.53
20.94,9993796.61
21.55,9993796.64
22.16,9993796.6
22.97,9993796.62
23.58,9993796.68
24.19,9993796.79
24.8,9993796.85
25.41,9993796.75
26.22,9993796.78
26.83,9993796.65
27.44,9993796.68
28.05,9993796.7
28.66,9993796.67
29.47,9993796.76
30.08,9993796.8
30.69,9993796.8
31.3,9993796.8
31.91,9993796.86
32.74,9993796.86
33.34,9993796.71
33.96,9993796.73
34.56,9993796.64
35.18,9993796.63
35.99,9993796.58
36.59,9993796.55
37.21,9993796.45
37.81,9993796.45
38.43,9993796.39
39.24,9993796.48
39.84,9993796.53
40.46,9993796.55
41.07,9993796.57
41.68,9993796.53
42.49,9993796.48
43.09,9993796.49
43.71,9993796.5
44.31,9993796.65
44.93,9993796.65
45.74,9993796.63
46.34,9993796.78
46.96,9993796.68
47.56,9993796.7
48.18,9993796.76
48.99,9993796.82
49.59,9993796.84
50.21,9993796.92
50.81,9993796.96
51.62,9993796.87
52.24,9993796.93
52.84,9993796.89
53.46,9993796.93
54.06,9993797.03
54.87,9993797.06
55.49,9993797.03
56.09,9993796.97
56.71,9993796.95
57.31,9993796.93
58.12,9993797.04
58.74,9993797.06
59.36,9993797.17
59.97,9993797.17
60.58,9993797.17
61.39,9993797.1
62.01,9993797.13
62.61,9993797.18
63.22,9993797.22
63.83,9993797.24
64.64,9993797.17
65.25,9993797.17
65.86,9993797.32
66.47,9993797.32
67.08,9993797.45
67.89,9993797.4
68.5,9993797.42
69.11,9993797.52
69.72,9993797.51
70.33,9993797.43
71.16,9993797.4
71.77,9993797.37
72.37,9993797.36
72.99,9993797.45
73.59,9993797.31
74.41,9993797.44
75.02,9993797.44
75.62,9993797.43
76.24,9993797.47
76.84,9993797.35
77.66,9993797.4
78.27,9993797.39
78.87,9993797.39
79.49,9993797.4
80.3,9993797.41
80.91,9993797.44
81.52,9993797.46
82.12,9993797.47
82.74,9993797.5
83.55,9993797.51
84.16,9993797.49
84.77,9993797.5
85.38,9993797.57
85.99,9993797.52
86.8,9993797.54
87.41,9993797.5
88.02,9993797.54
88.62,9993797.66
89.24,9993797.62
90.05,9993797.61
90.66,9993797.53
91.27,9993797.52
91.87,9993797.52
92.49,9993797.49
93.3,9993797.54
93.91,9993797.65
94.52,9993797.56
95.12,9993797.57
95.74,9993797.53
96.55,9993797.51
97.16,9993797.59
97.77,9993797.59
98.38,9993797.61
98.99,9993797.67
99.8,9993797.53
100.41,9993797.57
101.02,9993797.52
101.62,9993797.44
102.44,9993797.49
103.05,9993797.66
103.66,9993797.75
104.27,9993797.81
104.87,9993797.76
105.69,9993797.78
106.3,9993797.83
106.91,9993797.82
107.52,9993797.92
108.12,9993798
108.94,9993797.88
109.55,9993797.97
110.16,9993798.04
110.77,9993798.14
111.38,9993798.19
112.19,9993798.24
112.8,9993798.23
113.41,9993798.17
114.02,9993798.15
114.83,9993798.11
115.44,9993798.15
116.05,9993798.16
116.66,9993798.23
117.27,9993798.26
118.08,9993798.15
118.69,9993798.13
119.3,9993798.07
119.91,9993798.1
120.52,9993798.15
121.33,9993798.14
121.94,9993798.25
122.55,9993798.12
123.16,9993798.25
123.77,9993798.35
124.58,9993798.35
125.19,9993798.42
125.8,9993798.39
126.41,9993798.38
127.02,9993798.33
127.83,9993798.27
128.44,9993798.31
129.05,9993798.33
129.66,9993798.37
130.27,9993798.35
131.08,9993798.39
131.7,9993798.27
132.31,9993798.3
132.93,9993798.32
133.53,9993798.45
134.34,9993798.52
134.96,9993798.47
135.57,9993798.47
136.18,9993798.45
136.78,9993798.38
137.59,9993798.38
138.21,9993798.32
138.81,9993798.37
139.43,9993798.41
140.03,9993798.45
140.84,9993798.38
141.46,9993798.46
142.06,9993798.39
142.68,9993798.21
143.28,9993798.15
144.09,9993798.09
144.71,9993798.05
145.32,9993797.89
145.93,9993797.85
146.53,9993797.67
147.34,9993797.62
147.96,9993797.47
148.56,9993797.39
149.18,9993797.37
149.99,9993797.27
150.59,9993797.19
151.21,9993797.13
151.81,9993797.09
152.43,9993797.06
153.24,9993796.98
153.84,9993796.95
154.46,9993796.82
155.06,9993796.81
155.68,9993796.69
156.49,9993796.6
157.09,9993796.53
157.71,9993796.49
158.31,9993796.36
158.93,9993796.27
159.74,9993796.37
160.34,9993796.34
160.96,9993796.17
161.56,9993796.14
162.18,9993795.98
162.99,9993795.92
163.59,9993795.82
164.21,9993795.88
164.82,9993795.78
165.43,9993795.7
166.24,9993795.63
166.84,9993795.62
167.46,9993795.62
168.08,9993795.56
168.69,9993795.45
169.5,9993795.49
170.11,9993795.37
170.72,9993795.31
171.33,9993795.28
171.95,9993795.27
172.77,9993795.21
173.37,9993795.15
173.98,9993795.11
174.59,9993795.15
175.22,9993795.17
176.04,9993795.09
176.65,9993795.12
177.25,9993795.16
177.87,9993795.19
178.47,9993795.24
179.28,9993795.25
179.89,9993795.25
180.5,9993795.34
181.11,9993795.4
181.72,9993795.46
182.53,9993795.47
183.14,9993795.57
183.75,9993795.53
184.36,9993795.55
184.97,9993795.45
185.78,9993795.43
186.39,9993795.44
187,9993795.55
187.61,9993795.53
188.43,9993795.63
189.05,9993795.7
189.66,9993795.62
190.27,9993795.63
190.89,9993795.73
191.5,9993795.61
192.32,9993795.64
192.93,9993795.75
193.53,9993795.87
194.14,9993795.87
194.75,9993796.01
195.56,9993796.08
196.19,9993796.13
196.8,9993796.02
197.41,9993796.08
198.02,9993796.11
198.84,9993796.15
199.46,9993796.19
200.06,9993796.21
200.68,9993796.2
201.3,9993796.16
201.91,9993796.13
202.72,9993796.26
203.33,9993796.29
203.94,9993796.3
204.55,9993796.31
205.16,9993796.23
205.97,9993796.25
206.58,9993796.27
207.19,9993796.21
207.8,9993796.31
208.61,9993796.29
209.22,9993796.33
209.84,9993796.35
210.46,9993796.38
211.06,9993796.39
