Relative_time,Resonance_Frequency
0,9994021.27
0.6,9994021.25
1.23,9994021.19
1.86,9994021.14
2.48,9994021.15
3.44,9994021.17
3.73,9994021.07
4.56,9994021.06
5.17,9994021.01
5.78,9994020.95
6.41,9994020.94
7.03,9994020.94
7.65,9994020.86
8.28,9994020.86
8.91,9994020.87
9.72,9994020.87
10.34,9994020.85
10.97,9994020.79
11.57,9994020.77
12.23,9994020.69
12.87,9994020.66
13.49,9994020.58
14.12,9994020.67
14.76,9994020.66
15.58,9994020.68
16.2,9994020.57
16.81,9994020.64
17.42,9994020.75
18.03,9994020.7
18.65,9994020.67
19.47,9994020.54
20.09,9994020.58
20.7,9994020.64
21.31,9994020.65
21.94,9994020.65
22.55,9994020.67
23.17,9994020.67
23.98,9994020.69
24.64,9994020.59
25.27,9994020.57
25.87,9994020.57
26.49,9994020.58
27.09,9994020.63
27.7,9994020.52
28.51,9994020.61
29.12,9994020.62
29.73,9994020.64
30.36,9994020.65
30.96,9994020.65
31.78,9994020.63
32.39,9994020.58
32.99,9994020.64
33.6,9994020.66
34.21,9994020.67
34.82,9994020.63
35.63,9994020.57
36.24,9994020.65
36.85,9994020.74
37.46,9994020.69
38.07,9994020.7
38.88,9994020.69
39.5,9994020.74
40.1,9994020.83
40.71,9994020.89
41.34,9994020.93
41.96,9994020.94
42.8,9994020.99
43.42,9994021.03
44.02,9994020.98
44.63,9994021
45.24,9994021.05
45.85,9994021.06
46.67,9994021
47.29,9994021.04
47.91,9994020.96
48.53,9994020.96
49.15,9994020.97
49.77,9994021
50.41,9994020.98
51.03,9994021.03
51.86,9994021.02
52.46,9994021
53.08,9994021
53.69,9994020.97
54.3,9994020.97
55.11,9994020.94
55.73,9994020.96
56.34,9994020.94
56.95,9994020.98
57.56,9994021.01
58.18,9994021.09
58.82,9994021.1
59.45,9994021.03
60.29,9994021.02
60.92,9994020.93
61.54,9994020.98
62.17,9994020.98
62.82,9994021.04
63.46,9994021.04
64.09,9994021.05
64.7,9994021.05
65.31,9994021.04
65.93,9994021.01
66.78,9994020.92
