Relative_time,Resonance_Frequency
0,9994026.82
0.63,9994026.82
1.46,9994026.88
2.09,9994026.85
2.72,9994026.83
3.35,9994026.85
3.96,9994026.87
4.57,9994026.83
5.2,9994026.82
5.82,9994026.82
6.66,9994026.85
7.28,9994026.86
7.91,9994026.89
8.53,9994026.75
9.15,9994026.77
9.78,9994026.74
10.42,9994026.77
11.04,9994026.77
11.66,9994026.79
12.5,9994026.8
13.13,9994026.78
13.75,9994026.81
14.38,9994026.86
15,9994026.88
15.65,9994026.9
16.27,9994026.8
16.89,9994026.79
17.52,9994026.77
18.16,9994026.77
18.78,9994026.75
19.6,9994026.79
20.21,9994026.78
20.84,9994026.78
21.47,9994026.81
22.08,9994026.81
22.7,9994026.71
23.33,9994026.7
24.17,9994026.69
24.6,9994026.66
25.43,9994026.64
26.04,9994026.64
26.67,9994026.62
27.3,9994026.63
27.92,9994026.64
28.54,9994026.65
29.19,9994026.64
29.81,9994026.63
30.45,9994026.56
31.08,9994026.55
31.89,9994026.53
32.53,9994026.59
33.16,9994026.58
33.78,9994026.48
34.41,9994026.49
35.02,9994026.49
35.64,9994026.41
36.28,9994026.38
36.92,9994026.41
37.74,9994026.44
38.37,9994026.5
38.97,9994026.4
39.6,9994026.4
40.21,9994026.37
40.83,9994026.39
41.46,9994026.41
42.29,9994026.44
42.91,9994026.33
43.53,9994026.36
44.17,9994026.34
44.8,9994026.27
45.42,9994026.27
46.04,9994026.31
46.66,9994026.21
47.47,9994026.25
48.1,9994026.25
48.71,9994026.26
49.35,9994026.23
49.97,9994026.23
50.61,9994026.24
51.25,9994026.24
51.89,9994026.11
52.52,9994026.17
53.14,9994026.17
53.79,9994026.2
54.61,9994026.2
55.23,9994026.2
55.87,9994026.2
56.5,9994026.21
57.14,9994026.22
57.78,9994026.23
58.42,9994026.22
59.04,9994026.21
59.67,9994026.16
60.32,9994026.15
60.93,9994026.13
61.55,9994026.12
62.38,9994026.1
63,9994026.08
63.64,9994026.09
64.28,9994026.07
64.9,9994026.01
65.54,9994026.09
66.17,9994026.08
66.81,9994026.13
67.45,9994026.14
68.09,9994026.17
68.72,9994026.18
69.36,9994026.25
69.99,9994026.36
70.61,9994026.26
71.25,9994026.28
72.11,9994026.3
72.74,9994026.3
73.38,9994026.32
74.01,9994026.32
74.64,9994026.3
75.26,9994026.31
75.89,9994026.31
76.54,9994026.33
77.16,9994026.35
77.78,9994026.37
78.42,9994026.28
79.08,9994026.31
79.7,9994026.35
80.35,9994026.35
81.16,9994026.39
81.77,9994026.41
82.38,9994026.41
83,9994026.44
83.61,9994026.47
84.23,9994026.53
85.05,9994026.45
85.66,9994026.48
86.27,9994026.47
86.89,9994026.48
87.52,9994026.48
88.14,9994026.5
88.78,9994026.53
89.42,9994026.5
90.06,9994026.47
90.69,9994026.49
91.53,9994026.58
92.16,9994026.63
92.79,9994026.66
93.42,9994026.7
94.04,9994026.71
94.66,9994026.75
95.3,9994026.8
95.93,9994026.85
96.56,9994026.86
97.18,9994026.8
98.02,9994026.73
98.63,9994026.75
99.24,9994026.76
99.86,9994026.77
100.48,9994026.81
101.08,9994026.81
101.7,9994026.74
102.54,9994026.63
103.15,9994026.57
103.77,9994026.59
104.38,9994026.63
105,9994026.62
105.63,9994026.6
106.27,9994026.6
106.91,9994026.6
107.54,9994026.6
108.37,9994026.6
108.99,9994026.6
109.62,9994026.61
110.25,9994026.6
110.88,9994026.65
111.49,9994026.71
112.12,9994026.56
112.75,9994026.58
113.38,9994026.63
114.21,9994026.64
114.84,9994026.69
115.47,9994026.77
116.11,9994026.72
116.75,9994026.67
117.38,9994026.67
117.98,9994026.64
118.61,9994026.64
119.23,9994026.65
119.86,9994026.61
120.67,9994026.65
121.29,9994026.64
121.91,9994026.67
122.53,9994026.71
123.14,9994026.75
123.75,9994026.76
124.38,9994026.74
125.23,9994026.74
125.84,9994026.79
126.47,9994026.79
127.1,9994026.81
127.7,9994026.79
128.33,9994026.79
128.96,9994026.79
129.58,9994026.79
130.42,9994026.82
131.05,9994026.82
131.68,9994026.75
132.3,9994026.75
132.92,9994026.74
133.54,9994026.72
134.16,9994026.73
134.79,9994026.73
135.41,9994026.74
136.24,9994026.73
136.86,9994026.71
137.48,9994026.69
138.1,9994026.71
138.72,9994026.71
139.34,9994026.72
139.96,9994026.72
140.59,9994026.69
141.42,9994026.73
142.03,9994026.76
142.65,9994026.76
143.27,9994026.69
143.89,9994026.6
144.52,9994026.62
145.14,9994026.63
145.76,9994026.53
146.59,9994026.55
147.22,9994026.55
147.86,9994026.44
148.5,9994026.46
149.13,9994026.46
149.77,9994026.46
150.39,9994026.51
151.02,9994026.52
151.63,9994026.57
152.24,9994026.59
153.05,9994026.49
153.65,9994026.49
154.28,9994026.59
154.9,9994026.57
155.53,9994026.54
156.14,9994026.45
156.96,9994026.52
157.59,9994026.52
158.21,9994026.43
158.82,9994026.43
159.45,9994026.41
160.06,9994026.43
160.69,9994026.43
161.32,9994026.38
162.15,9994026.38
162.76,9994026.38
163.38,9994026.39
164.02,9994026.4
164.64,9994026.4
165.27,9994026.42
165.9,9994026.41
166.52,9994026.42
167.15,9994026.43
