Relative_time,Resonance_Frequency
0,9999867.6
0.61,9999867.49
1.22,9999867.55
1.85,9999867.29
2.66,9999867.46
3.27,9999867.76
3.89,9999867.71
4.5,9999867.87
5.11,9999868.03
5.96,9999867.88
6.58,9999868.02
7.2,9999867.99
7.8,9999867.89
8.41,9999867.67
9.02,9999867.84
9.85,9999867.73
10.46,9999867.95
11.07,9999868.03
11.69,9999868.2
12.31,9999868.31
13.11,9999868.38
13.72,9999868.63
14.35,9999868.71
14.96,9999868.48
15.58,9999868.39
16.19,9999868.44
17,9999868.53
17.61,9999868.27
18.22,9999868.32
18.83,9999868.2
19.44,9999868.15
20.25,9999868.31
20.87,9999868.38
21.5,9999868.21
22.12,9999868.03
22.74,9999868.31
23.35,9999868.58
24.16,9999868.45
24.77,9999868.56
25.38,9999868.64
25.99,9999868.65
26.6,9999868.44
27.42,9999868.65
28.04,9999868.73
28.64,9999868.57
29.27,9999868.54
29.88,9999868.67
30.51,9999868.77
31.33,9999868.69
31.96,9999868.89
32.58,9999868.7
33.19,9999868.87
33.83,9999868.91
34.44,9999868.89
35.07,9999868.74
35.88,9999868.53
36.49,9999868.61
37.11,9999868.61
37.75,9999868.43
38.36,9999868.31
38.99,9999868.39
39.82,9999868.57
40.43,9999868.8
41.05,9999868.79
41.66,9999868.68
42.27,9999868.84
42.89,9999868.61
43.71,9999868.66
44.32,9999868.69
44.93,9999868.71
45.55,9999868.6
46.16,9999868.57
46.79,9999868.57
47.61,9999868.79
48.22,9999868.51
48.86,9999868.57
49.47,9999868.35
50.1,9999868.49
50.71,9999868.65
51.54,9999868.53
52.17,9999868.71
52.8,9999868.59
53.41,9999868.44
54.02,9999868.67
54.64,9999868.63
55.25,9999868.65
56.07,9999868.43
56.68,9999868.38
57.3,9999868.23
57.91,9999868.19
58.54,9999868.33
59.35,9999868.32
59.96,9999868.31
60.57,9999868.3
61.18,9999868.18
61.81,9999868.34
62.41,9999868.12
63.24,9999868.09
63.85,9999868.13
64.46,9999867.83
65.07,9999867.97
65.69,9999867.93
66.51,9999867.91
67.12,9999867.79
67.74,9999868
68.36,9999868.29
69,9999868.47
69.61,9999868.47
70.23,9999868.49
71.04,9999868.58
71.64,9999868.72
72.25,9999868.68
72.86,9999868.61
73.69,9999868.91
74.3,9999868.99
74.91,9999868.68
75.52,9999868.8
76.13,9999868.81
76.94,9999868.84
77.55,9999868.74
78.16,9999868.79
78.77,9999868.7
79.38,9999868.73
80.19,9999868.52
80.81,9999868.59
81.41,9999868.73
82.04,9999868.88
82.64,9999868.72
83.46,9999868.8
84.07,9999868.95
84.68,9999868.79
85.29,9999868.97
85.89,9999869.11
86.71,9999869.01
87.32,9999869.16
87.93,9999868.97
88.54,9999869.2
89.16,9999869.53
89.79,9999869.49
90.62,9999869.37
91.22,9999869.33
91.83,9999869.35
92.46,9999869.3
93.07,9999869.49
93.69,9999869.81
94.51,9999869.49
95.11,9999869.79
95.75,9999869.99
96.37,9999869.91
96.97,9999870.07
97.61,9999870.07
98.44,9999870.11
99.05,9999870.03
99.66,9999870.15
100.27,9999869.98
100.88,9999870
101.7,9999869.99
102.3,9999869.95
102.91,9999870.2
103.52,9999870.43
104.14,9999870.37
104.77,9999870.51
105.58,9999870.58
106.21,9999870.41
106.82,9999870.36
107.43,9999870.52
108.04,9999870.54
108.86,9999870.68
109.48,9999870.69
110.1,9999870.59
110.71,9999870.47
111.33,9999870.41
111.96,9999870.35
112.79,9999870.34
113.42,9999870.55
114.04,9999870.51
114.66,9999870.57
115.27,9999870.78
115.88,9999870.69
116.7,9999870.65
117.31,9999870.8
117.91,9999871.05
118.54,9999871.16
119.14,9999871.2
119.76,9999871.31
120.58,9999871.28
121.21,9999871.07
121.82,9999870.99
122.44,9999870.97
123.05,9999871.14
123.86,9999871.1
124.47,9999871.35
125.1,9999871.34
125.71,9999871.32
126.33,9999871.05
126.96,9999870.97
127.57,9999871.05
128.39,9999870.92
129,9999871.04
129.62,9999870.98
130.26,9999870.86
130.86,9999870.95
131.69,9999871.11
132.31,9999871.09
132.92,9999871.27
133.55,9999871.17
134.16,9999871.15
134.79,9999871.32
135.42,9999871.08
136.04,9999870.95
136.86,9999871.02
137.48,9999870.91
138.11,9999870.89
138.76,9999870.95
139.36,9999870.9
140,9999870.65
140.61,9999870.66
141.43,9999870.71
142.07,9999870.63
142.68,9999870.65
143.29,9999870.75
143.89,9999870.58
144.52,9999870.61
145.33,9999870.77
145.94,9999870.83
