Relative_time,Resonance_Frequency
0,9981984.55
0.63,9981984.59
1.23,9981984.65
1.85,9981984.67
2.49,9981984.68
3.34,9981984.71
3.78,9981984.72
4.62,9981984.74
5.23,9981984.77
5.88,9981984.79
6.5,9981984.83
7.11,9981984.77
7.72,9981984.77
8.33,9981984.76
9.16,9981984.72
9.8,9981984.73
10.42,9981984.68
11.06,9981984.69
11.7,9981984.72
12.34,9981984.77
12.96,9981984.76
13.57,9981984.79
14.2,9981984.78
14.82,9981984.85
15.46,9981984.89
16.11,9981984.9
16.74,9981984.94
17.57,9981984.98
18.2,9981984.95
18.81,9981984.99
19.43,9981985.06
20.04,9981985.05
20.67,9981985.08
21.29,9981985.1
21.94,9981985.07
22.75,9981985.11
23.36,9981985.11
23.98,9981985.08
24.59,9981985.03
25.2,9981984.95
25.82,9981984.96
26.67,9981984.95
27.3,9981984.89
27.94,9981984.99
28.58,9981984.98
29.21,9981984.97
29.83,9981985
30.47,9981984.9
31.11,9981984.92
31.74,9981984.95
32.36,9981984.99
33,9981985.01
33.64,9981984.98
34.26,9981985.01
35.09,9981985.01
35.7,9981984.97
36.32,9981984.99
36.94,9981984.99
37.59,9981984.95
38.21,9981984.97
38.84,9981984.94
39.46,9981985
40.09,9981985
40.92,9981985.02
41.54,9981985.1
42.17,9981985.27
42.83,9981985.22
43.45,9981985.25
44.08,9981985.27
44.72,9981985.19
45.33,9981985.2
45.98,9981985.17
46.61,9981985.17
47.25,9981985.12
47.86,9981985.11
48.5,9981985.12
49.32,9981985.11
49.96,9981985.07
50.58,9981985.06
51.21,9981985.06
51.81,9981985.04
52.44,9981985.04
53.08,9981985.04
53.71,9981985.02
54.34,9981985.03
54.97,9981985.05
55.81,9981985.11
56.43,9981985.11
57.05,9981985.13
57.66,9981985.14
58.29,9981985.12
58.91,9981985.12
59.55,9981985.16
60.19,9981984.99
60.81,9981985
61.47,9981985.01
62.28,9981984.91
62.92,9981984.83
63.55,9981984.85
64.17,9981984.75
64.82,9981984.66
65.43,9981984.65
66.04,9981984.66
66.66,9981984.57
67.28,9981984.57
67.93,9981984.63
68.75,9981984.63
69.37,9981984.7
69.97,9981984.73
70.6,9981984.81
71.24,9981984.77
71.89,9981984.73
72.53,9981984.78
73.18,9981984.74
73.81,9981984.66
74.47,9981984.5
75.1,9981984.51
75.75,9981984.51
76.39,9981984.46
77.01,9981984.49
77.65,9981984.49
78.5,9981984.54
79.13,9981984.51
79.76,9981984.55
80.38,9981984.63
81.03,9981984.57
81.66,9981984.58
82.3,9981984.57
82.91,9981984.56
83.52,9981984.53
84.13,9981984.5
84.96,9981984.51
85.59,9981984.53
86.2,9981984.55
86.83,9981984.51
87.45,9981984.51
88.07,9981984.42
88.68,9981984.41
89.31,9981984.38
90.17,9981984.36
90.79,9981984.39
91.42,9981984.43
92.04,9981984.35
92.67,9981984.37
93.31,9981984.4
93.94,9981984.41
94.56,9981984.45
95.21,9981984.48
95.82,9981984.47
96.43,9981984.53
97.28,9981984.55
97.89,9981984.52
98.51,9981984.52
99.13,9981984.57
99.74,9981984.58
100.36,9981984.4
100.98,9981984.4
101.8,9981984.41
102.41,9981984.41
103.02,9981984.26
103.64,9981984.31
104.27,9981984.28
104.88,9981984.36
105.5,9981984.42
106.33,9981984.45
106.96,9981984.45
107.58,9981984.43
108.2,9981984.43
108.86,9981984.42
109.47,9981984.41
110.11,9981984.41
110.74,9981984.39
111.38,9981984.37
111.99,9981984.33
112.81,9981984.21
113.47,9981984.24
114.11,9981984.28
114.72,9981984.29
115.36,9981984.3
115.97,9981984.3
116.58,9981984.28
117.19,9981984.28
117.82,9981984.25
118.63,9981984.14
119.24,9981984.18
119.88,9981984.18
120.49,9981984.21
121.11,9981984.18
121.74,9981984.18
122.39,9981984.19
123.02,9981984.21
123.65,9981984.15
124.48,9981984.21
125.11,9981984.26
125.72,9981984.24
126.35,9981984.17
126.96,9981984.17
127.59,9981984.13
128.19,9981984.11
129.02,9981984.13
129.63,9981984.13
130.24,9981984.14
130.85,9981984.17
131.48,9981984.17
132.1,9981984.2
132.73,9981984.23
133.55,9981984.21
134.17,9981984.22
134.8,9981984.2
135.44,9981984.19
136.07,9981984.15
136.68,9981984.15
137.3,9981984.02
137.93,9981983.99
138.57,9981984.02
139.19,9981984.01
140.01,9981984.02
140.64,9981984.02
141.28,9981984.04
141.93,9981984.17
142.55,9981984.16
143.17,9981984.2
143.79,9981984.2
144.41,9981984.24
145.04,9981984.25
145.86,9981984.27
146.5,9981984.24
147.14,9981984.24
147.77,9981984.25
148.41,9981984.24
149.02,9981984.26
149.63,9981984.26
150.24,9981984.27
150.85,9981984.26
151.66,9981984.32
