Relative_time,Resonance_Frequency
0,9976080.27
0.61,9976080.27
1.23,9976080.31
1.86,9976080.32
2.48,9976080.4
3.1,9976080.43
3.91,9976080.47
4.53,9976080.38
5.14,9976080.44
5.75,9976080.51
6.36,9976080.55
7.19,9976080.53
7.8,9976080.62
8.41,9976080.63
9.03,9976080.72
9.65,9976080.79
10.25,9976080.83
11.07,9976080.87
11.69,9976080.95
12.3,9976081
12.91,9976080.98
13.53,9976081.09
14.35,9976081.21
14.95,9976081.24
15.57,9976081.33
16.19,9976081.34
16.8,9976081.49
17.61,9976081.53
18.22,9976081.51
18.83,9976081.53
19.44,9976081.57
20.05,9976081.63
20.86,9976081.69
21.47,9976081.7
22.09,9976081.77
22.7,9976081.8
23.32,9976081.89
23.94,9976081.9
24.75,9976081.99
25.36,9976082.03
25.98,9976082.08
26.6,9976082.12
27.2,9976082.16
28.03,9976082.23
28.65,9976082.29
29.25,9976082.21
29.86,9976082.27
30.48,9976082.28
31.1,9976082.37
31.91,9976082.4
32.52,9976082.35
33.13,9976082.41
33.73,9976082.48
34.35,9976082.54
35.16,9976082.59
35.78,9976082.6
36.39,9976082.61
37,9976082.69
37.61,9976082.72
38.44,9976082.74
39.05,9976082.81
39.66,9976082.86
40.28,9976082.83
40.9,9976082.88
41.7,9976082.9
42.32,9976082.95
42.94,9976082.96
43.55,9976083
44.16,9976083.05
44.78,9976083.07
45.6,9976083.07
46.2,9976083.07
46.82,9976083.01
47.44,9976083.07
48.05,9976083.21
48.86,9976083.24
49.48,9976083.25
50.1,9976083.3
50.7,9976083.38
51.31,9976083.46
52.13,9976083.61
52.73,9976083.62
53.35,9976083.71
53.95,9976083.75
54.57,9976083.86
55.19,9976083.93
56,9976083.86
56.61,9976083.96
57.22,9976084
57.83,9976084.13
58.44,9976084.3
59.25,9976084.36
59.86,9976084.44
60.49,9976084.48
61.1,9976084.59
61.7,9976084.65
62.53,9976084.69
63.15,9976084.81
63.75,9976084.87
64.36,9976085.03
64.97,9976085.19
65.78,9976085.2
66.39,9976085.29
67,9976085.34
67.61,9976085.32
68.23,9976085.42
69.05,9976085.53
69.66,9976085.56
70.27,9976085.64
70.88,9976085.71
71.48,9976085.77
72.3,9976085.88
72.91,9976085.92
73.53,9976085.99
74.14,9976086.07
74.75,9976086.18
75.57,9976086.31
76.17,9976086.45
76.78,9976086.49
77.39,9976086.6
78.03,9976086.65
78.65,9976086.76
79.46,9976086.81
80.07,9976086.93
80.67,9976086.89
81.28,9976087.03
81.89,9976087.11
82.72,9976087.23
83.33,9976087.33
83.94,9976087.43
84.55,9976087.38
85.17,9976087.51
85.99,9976087.56
86.6,9976087.7
87.22,9976087.75
87.83,9976087.89
88.44,9976088.04
89.05,9976088.11
89.88,9976088.07
90.49,9976088.13
91.1,9976088.08
91.71,9976088.14
92.32,9976088.24
93.13,9976088.35
93.74,9976088.37
94.35,9976088.52
94.97,9976088.65
95.58,9976088.55
96.39,9976088.63
97.01,9976088.72
97.61,9976088.75
98.22,9976088.84
98.83,9976089.01
99.64,9976089.14
100.26,9976089.04
100.86,9976089.13
101.48,9976089.1
102.09,9976089.16
102.89,9976089.23
103.51,9976089.29
104.13,9976089.37
104.74,9976089.39
105.35,9976089.43
105.97,9976089.53
106.79,9976089.61
107.39,9976089.54
108.01,9976089.57
108.63,9976089.49
109.24,9976089.6
110.05,9976089.73
110.66,9976089.77
111.27,9976089.81
111.88,9976089.93
112.49,9976089.95
113.31,9976089.93
113.92,9976089.88
114.53,9976089.82
115.15,9976089.82
115.77,9976089.87
116.58,9976089.86
117.19,9976089.85
117.8,9976089.86
118.41,9976089.91
119.02,9976089.91
119.83,9976089.88
120.44,9976089.85
121.06,9976089.83
121.68,9976089.79
122.28,9976089.85
122.9,9976089.85
123.72,9976089.83
124.33,9976089.88
124.94,9976089.87
125.56,9976089.89
126.18,9976089.85
126.99,9976089.91
127.6,9976089.87
128.21,9976089.9
128.81,9976089.9
129.43,9976089.94
130.24,9976089.86
130.85,9976089.82
131.46,9976089.79
132.06,9976089.74
132.67,9976089.8
133.49,9976089.71
134.1,9976089.76
