Relative_time,Resonance_Frequency
0,9975943.83
0.61,9975943.79
1.44,9975943.79
2.05,9975943.79
2.66,9975943.82
3.28,9975943.83
3.9,9975943.82
4.5,9975943.89
5.32,9975943.95
5.94,9975943.95
6.55,9975943.95
7.16,9975943.95
7.78,9975943.95
8.6,9975944.01
9.2,9975944.06
9.82,9975944.06
10.44,9975944.12
11.05,9975944.13
11.66,9975944.16
12.48,9975944.22
13.1,9975944.27
13.7,9975944.28
14.32,9975944.33
14.95,9975944.37
15.57,9975944.38
16.39,9975944.43
17,9975944.51
17.61,9975944.5
18.23,9975944.57
18.85,9975944.59
19.66,9975944.61
20.28,9975944.63
20.89,9975944.63
21.5,9975944.67
22.11,9975944.7
22.73,9975944.74
23.55,9975944.75
24.16,9975944.73
24.77,9975944.78
25.38,9975944.84
26,9975944.91
26.82,9975944.91
27.44,9975944.93
28.05,9975944.92
28.66,9975944.96
29.28,9975944.99
29.89,9975945.03
30.71,9975945.02
31.32,9975945.09
31.94,9975945.13
32.55,9975945.19
33.16,9975945.24
33.98,9975945.29
34.6,9975945.31
35.2,9975945.35
35.82,9975945.35
36.44,9975945.38
37.05,9975945.38
37.86,9975945.41
38.47,9975945.42
39.08,9975945.47
39.69,9975945.51
40.3,9975945.53
41.11,9975945.47
41.73,9975945.49
42.32,9975945.49
42.94,9975945.48
43.76,9975945.5
44.36,9975945.51
44.98,9975945.53
45.59,9975945.54
46.3,9975945.54
47,9975945.57
47.61,9975945.55
48.22,9975945.55
48.83,9975945.55
49.44,9975945.53
50.26,9975945.55
50.95,9975945.53
51.48,9975945.52
52.09,9975945.52
52.7,9975945.52
53.53,9975945.53
54.14,9975945.53
54.75,9975945.51
55.36,9975945.51
55.97,9975945.52
56.78,9975945.53
57.4,9975945.52
58,9975945.51
58.61,9975945.48
59.22,9975945.49
60.03,9975945.5
60.65,9975945.51
61.25,9975945.48
61.86,9975945.48
62.48,9975945.49
63.3,9975945.51
63.91,9975945.46
64.52,9975945.48
65.14,9975945.45
65.75,9975945.47
66.36,9975945.46
67.19,9975945.46
67.8,9975945.47
68.41,9975945.45
69.03,9975945.45
69.64,9975945.43
70.45,9975945.43
71.08,9975945.45
71.69,9975945.45
72.3,9975945.47
72.91,9975945.46
73.53,9975945.45
74.35,9975945.48
74.96,9975945.48
75.57,9975945.48
76.19,9975945.51
76.8,9975945.37
77.61,9975945.33
78.23,9975945.34
78.85,9975945.34
79.45,9975945.34
80.07,9975945.37
80.88,9975945.35
81.48,9975945.36
82.1,9975945.37
82.7,9975945.34
83.32,9975945.36
84.14,9975945.38
84.75,9975945.37
85.36,9975945.39
85.98,9975945.39
86.6,9975945.41
87.2,9975945.44
88.03,9975945.47
88.65,9975945.52
89.25,9975945.53
89.86,9975945.56
90.48,9975945.59
91.3,9975945.61
91.91,9975945.61
92.53,9975945.63
93.14,9975945.66
93.75,9975945.68
94.36,9975945.71
95.19,9975945.73
95.8,9975945.74
96.41,9975945.76
97.03,9975945.76
97.64,9975945.79
98.45,9975945.85
99.07,9975945.85
99.69,9975945.84
100.3,9975945.84
100.91,9975945.87
101.53,9975945.88
102.35,9975945.9
102.95,9975945.91
103.58,9975945.89
104.19,9975945.89
104.8,9975945.91
105.61,9975945.91
106.23,9975945.94
106.85,9975945.94
107.45,9975945.96
108.07,9975946.01
108.69,9975946.01
109.5,9975946.08
110.11,9975946.12
110.73,9975946.13
111.35,9975946.14
111.95,9975946.16
112.78,9975946.19
113.39,9975946.19
114,9975946.21
114.61,9975946.24
115.23,9975946.23
116.05,9975946.27
116.66,9975946.3
117.27,9975946.32
117.88,9975946.33
118.48,9975946.34
119.3,9975946.35
119.91,9975946.35
120.53,9975946.34
121.14,9975946.33
121.75,9975946.33
122.57,9975946.35
123.19,9975946.39
123.8,9975946.41
124.41,9975946.4
125.03,9975946.39
125.64,9975946.4
126.45,9975946.4
127.07,9975946.42
127.69,9975946.46
128.3,9975946.45
128.91,9975946.49
129.53,9975946.47
130.34,9975946.47
130.95,9975946.45
131.56,9975946.46
132.17,9975946.5
132.98,9975946.53
133.6,9975946.55
134.2,9975946.55
134.82,9975946.55
135.44,9975946.58
136.05,9975946.58
136.86,9975946.6
137.47,9975946.63
138.08,9975946.65
138.7,9975946.64
139.51,9975946.67
140.11,9975946.69
140.73,9975946.69
141.34,9975946.72
141.95,9975946.76
142.76,9975946.78
143.36,9975946.8
143.98,9975946.83
144.58,9975946.87
145.2,9975946.86
146.01,9975946.91
146.48,9975946.94
147.32,9975946.95
147.94,9975946.98
148.56,9975946.99
149.16,9975946.97
149.79,9975947.01
150.39,9975947.06
151.21,9975947.11
151.82,9975947.16
152.43,9975947.18
153.04,9975947.23
153.65,9975947.25
154.46,9975947.29
155.08,9975947.29
155.71,9975947.31
156.32,9975947.35
156.93,9975947.37
157.74,9975947.41
158.35,9975947.48
158.96,9975947.52
159.58,9975947.55
160.19,9975947.55
160.81,9975947.58
161.61,9975947.6
162.21,9975947.64
162.83,9975947.7
163.43,9975947.73
164.25,9975947.76
164.86,9975947.78
