Relative_time,Resonance_Frequency
0,9989374.77
0.62,9989374.86
1.25,9989374.97
1.88,9989374.98
2.71,9989375.01
3.31,9989375.05
3.93,9989375.11
4.53,9989375.21
5.15,9989375.28
5.76,9989375.69
6.58,9989375.79
7.2,9989423.29
7.84,9989424.27
8.46,9989517.56
9.08,9989517.68
9.69,9989517.8
10.3,9989517.87
11.13,9989517.99
11.76,9989518.11
12.38,9989518.35
13.01,9989518.43
13.62,9989518.53
14.24,9989518.62
14.84,9989518.71
15.46,9989518.79
16.28,9989518.94
16.92,9989519.02
17.55,9989519.06
18.16,9989519.08
18.8,9989519.17
19.42,9989519.26
20.03,9989519.3
20.67,9989519.39
21.48,9989519.45
22.09,9989519.47
22.74,9989519.52
23.34,9989519.57
23.96,9989519.53
24.59,9989519.55
25.23,9989519.55
25.85,9989519.51
26.47,9989519.62
27.3,9989519.91
27.92,9989520.15
28.56,9989519.03
29.19,9989519.45
29.81,9989520.51
30.45,9989520.56
31.09,9989520.63
31.73,9989520.64
32.38,9989520.68
32.98,9989520.72
33.62,9989520.69
34.24,9989520.74
35.09,9989520.81
35.72,9989520.79
36.33,9989520.77
36.95,9989520.77
37.57,9989520.69
38.19,9989520.69
38.81,9989520.67
39.44,9989520.64
40.28,9989520.59
40.9,9989520.57
41.5,9989520.48
42.11,9989520.41
42.74,9989520.4
43.37,9989520.37
44,9989520.33
44.63,9989520.37
45.45,9989520.38
46.08,9989520.33
46.69,9989520.35
47.3,9989520.37
47.92,9989520.31
48.53,9989520.29
49.17,9989520.23
49.98,9989520.16
50.6,9989520.15
51.2,9989520.15
51.81,9989520.18
52.43,9989520.13
53.04,9989520.08
53.86,9989520.05
54.47,9989520.04
55.08,9989520.03
55.7,9989520.04
56.34,9989520.09
56.99,9989520.09
57.59,9989520.15
58.22,9989520.15
59.06,9989520.11
59.67,9989520.14
60.28,9989520.18
60.89,9989520.13
61.52,9989520.17
62.17,9989520.15
62.78,9989520.12
63.39,9989520.09
64.21,9989520.11
64.83,9989520.11
65.44,9989520.04
