Relative_time,Resonance_Frequency
0,9989517.94
0.64,9989517.91
1.29,9989517.95
1.93,9989517.97
2.55,9989517.99
3.17,9989517.96
3.79,9989517.99
4.4,9989517.99
5.21,9989518
5.83,9989517.98
6.46,9989517.96
7.08,9989517.95
7.7,9989517.97
8.3,9989517.9
8.91,9989517.88
9.74,9989517.85
10.36,9989517.84
10.99,9989517.83
11.6,9989517.79
12.21,9989517.81
12.85,9989517.86
13.46,9989517.85
14.09,9989517.86
14.91,9989517.87
15.54,9989517.94
16.14,9989517.95
16.78,9989518
17.39,9989518.01
18.04,9989518.03
18.64,9989518.1
19.48,9989518.07
20.09,9989518.13
20.72,9989518.19
21.35,9989518.21
21.96,9989518.28
22.61,9989518.32
23.24,9989518.36
23.86,9989518.38
24.5,9989518.4
25.13,9989518.37
25.94,9989518.39
26.58,9989518.31
27.2,9989518.34
27.82,9989518.42
28.47,9989518.44
29.08,9989518.56
29.7,9989518.65
30.33,9989518.66
30.95,9989518.67
31.58,9989518.65
32.42,9989518.66
33.04,9989518.67
33.67,9989518.69
34.29,9989518.7
34.9,9989518.7
35.53,9989518.73
36.14,9989518.72
36.78,9989518.76
37.6,9989518.8
38.22,9989518.85
38.84,9989518.89
39.46,9989518.89
40.07,9989518.88
40.7,9989518.89
41.33,9989518.93
41.94,9989518.98
42.79,9989518.93
43.39,9989518.95
44,9989518.91
44.62,9989518.89
45.25,9989518.91
45.89,9989518.9
46.52,9989518.93
47.13,9989518.95
47.94,9989518.95
48.57,9989518.91
49.19,9989518.91
49.8,9989518.93
50.42,9989518.97
51.03,9989518.92
51.85,9989518.94
52.47,9989518.94
53.09,9989518.89
53.7,9989518.89
54.31,9989518.89
54.93,9989518.88
55.74,9989518.92
56.35,9989518.93
56.96,9989518.91
57.61,9989518.94
58.24,9989518.87
58.85,9989518.97
59.46,9989519.09
60.27,9989519.17
60.88,9989519.16
61.49,9989519.16
62.1,9989519.17
62.71,9989519.17
63.33,9989519.19
64.14,9989519.19
64.76,9989519.23
65.39,9989519.17
66.04,9989519.13
66.64,9989519.12
67.26,9989519.13
67.87,9989519.19
68.71,9989519.15
69.33,9989519.15
69.94,9989519.15
70.55,9989519.19
71.17,9989519.11
71.83,9989519.15
72.46,9989519.17
73.07,9989519.2
73.69,9989519.22
74.51,9989519.22
75.14,9989519.3
75.76,9989519.35
76.36,9989519.43
77,9989519.41
77.61,9989519.41
78.24,9989519.41
79.08,9989519.47
79.72,9989519.51
80.33,9989519.46
80.97,9989519.51
81.59,9989519.55
82.22,9989519.57
82.83,9989519.54
83.44,9989519.54
84.26,9989519.59
84.89,9989519.65
85.5,9989519.67
86.14,9989519.72
86.75,9989519.74
87.36,9989519.77
87.97,9989519.78
88.78,9989519.73
89.42,9989519.8
90.08,9989519.86
90.7,9989519.95
91.33,9989519.96
91.94,9989519.89
92.55,9989519.8
93.16,9989519.79
94,9989519.81
94.63,9989519.73
95.25,9989519.77
95.89,9989519.78
96.54,9989519.85
97.15,9989519.84
97.78,9989519.9
98.41,9989519.93
99.03,9989519.98
99.64,9989519.99
100.46,9989519.94
101.07,9989520.03
101.68,9989520.08
102.33,9989520.07
102.95,9989520.05
103.55,9989520.09
104.17,9989520.07
104.99,9989520.11
105.6,9989520.08
106.22,9989520.11
106.83,9989520.11
107.46,9989520.1
108.08,9989520.12
108.72,9989520.06
109.34,9989520.08
110.15,9989520.11
110.75,9989520.13
111.39,9989520.11
112,9989520.13
112.64,9989520.19
113.25,9989520.23
114.07,9989520.17
114.7,9989520.22
115.32,9989520.25
115.92,9989520.23
116.53,9989520.23
117.14,9989520.14
117.95,9989520.15
118.57,9989520.09
119.17,9989520.01
119.78,9989520.01
120.41,9989519.96
121.02,9989520.01
121.84,9989519.99
122.47,9989520.01
123.07,9989520.02
123.68,9989519.98
