Relative_time,Resonance_Frequency
0,9972551.84
0.62,9972551.79
1.22,9972551.79
1.84,9972551.79
2.65,9972551.71
3.26,9972551.74
3.87,9972551.74
4.48,9972551.69
5.09,9972551.76
5.71,9972551.79
6.53,9972551.75
7.14,9972551.77
7.75,9972551.78
8.37,9972551.81
8.98,9972551.81
9.78,9972551.75
10.39,9972551.67
11,9972551.59
11.61,9972551.54
12.22,9972551.55
13.03,9972551.53
13.65,9972551.55
14.25,9972551.58
14.87,9972551.59
15.49,9972551.55
16.3,9972551.55
16.91,9972551.43
17.54,9972551.39
18.15,9972551.35
18.75,9972551.33
19.58,9972551.39
20.19,9972551.35
20.81,9972551.47
21.43,9972551.54
22.04,9972551.53
22.65,9972551.55
23.46,9972551.5
24.07,9972551.45
24.68,9972551.51
25.29,9972551.49
25.91,9972551.56
26.73,9972551.55
27.34,9972551.61
27.96,9972551.7
28.56,9972551.69
29.18,9972551.75
29.8,9972551.69
30.61,9972551.7
31.22,9972551.7
31.83,9972551.74
32.44,9972551.73
33.25,9972551.75
33.87,9972551.79
34.47,9972551.81
35.08,9972551.87
35.69,9972551.86
36.31,9972551.85
37.12,9972551.88
37.74,9972551.85
38.35,9972551.88
38.96,9972551.94
39.57,9972551.89
40.38,9972551.86
41,9972551.85
41.6,9972551.89
42.21,9972551.97
43.03,9972551.99
43.63,9972552.02
44.25,9972552.18
44.85,9972552.25
45.47,9972552.24
46.28,9972552.23
46.87,9972552.24
47.49,9972552.12
48.09,9972552.17
48.71,9972552.2
49.52,9972552.32
50.13,9972552.37
50.74,9972552.37
51.37,9972552.38
51.97,9972552.42
52.78,9972552.46
53.4,9972552.44
54,9972552.41
54.62,9972552.4
55.22,9972552.4
56.04,9972552.46
56.65,9972552.51
57.26,9972552.46
57.87,9972552.49
58.47,9972552.53
59.29,9972552.54
59.9,9972552.51
60.51,9972552.43
61.12,9972552.37
61.73,9972552.37
62.54,9972552.37
63.16,9972552.41
63.78,9972552.39
64.38,9972552.38
65,9972552.37
65.8,9972552.35
66.41,9972552.36
67.02,9972552.38
67.64,9972552.37
68.25,9972552.42
68.87,9972552.49
69.68,9972552.51
70.28,9972552.59
70.9,9972552.55
71.51,9972552.6
72.33,9972552.61
72.95,9972552.67
73.56,9972552.67
74.16,9972552.67
74.77,9972552.67
75.39,9972552.69
76.19,9972552.67
76.81,9972552.61
77.43,9972552.57
78.04,9972552.65
78.65,9972552.71
79.46,9972552.74
80.07,9972552.76
80.68,9972552.75
81.29,9972552.73
81.91,9972552.68
82.73,9972552.64
83.34,9972552.63
83.96,9972552.64
84.56,9972552.65
85.18,9972552.62
86,9972552.61
86.61,9972552.65
87.22,9972552.69
87.83,9972552.74
88.44,9972552.79
89.26,9972552.73
89.88,9972552.76
90.49,9972552.74
91.1,9972552.75
91.71,9972552.79
92.32,9972552.81
93.13,9972552.88
93.74,9972552.89
94.36,9972552.89
94.98,9972552.89
95.58,9972552.88
96.4,9972552.93
97.01,9972552.97
97.62,9972552.95
98.23,9972552.98
98.85,9972552.94
99.67,9972552.97
100.27,9972553.03
100.89,9972552.97
101.49,9972552.95
102.11,9972552.98
102.92,9972552.91
103.53,9972552.95
104.15,9972552.87
104.75,9972552.85
105.36,9972552.87
106.17,9972552.88
106.79,9972552.9
107.39,9972552.95
108.01,9972552.99
108.63,9972552.99
109.44,9972552.99
110.05,9972553
110.66,9972553.01
111.27,9972553.06
111.88,9972553.05
112.7,9972553.07
113.32,9972553.13
113.95,9972553.15
114.57,9972553.21
115.18,9972553.23
115.79,9972553.29
116.6,9972553.28
117.21,9972553.23
117.82,9972553.22
118.43,9972553.25
119.06,9972553.22
119.87,9972553.17
120.48,9972553.15
121.09,9972553.13
121.69,9972553.11
122.3,9972553.11
123.11,9972553.07
123.74,9972553.03
124.35,9972553.03
124.95,9972553.03
125.57,9972553.01
126.38,9972553.06
126.99,9972553.12
127.61,9972553.19
128.24,9972553.15
128.85,9972553.17
129.47,9972553.17
130.29,9972553.18
130.91,9972553.19
131.52,9972553.21
132.13,9972553.14
132.74,9972553.02
133.55,9972552.97
134.17,9972552.96
134.77,9972552.92
135.39,9972552.86
135.99,9972552.87
136.8,9972552.89
137.42,9972552.91
138.02,9972552.87
138.64,9972552.89
139.24,9972552.89
140.06,9972552.89
