Relative_time,Resonance_Frequency
0,9977674.13
0.64,9977674.12
1.27,9977674.14
1.89,9977674.18
2.53,9977674.23
3.15,9977674.22
3.99,9977674.27
4.6,9977674.27
5.21,9977674.3
5.81,9977674.29
6.47,9977674.24
7.09,9977674.19
7.7,9977674.26
8.53,9977674.31
9.14,9977674.21
9.75,9977674.28
10.37,9977674.35
10.99,9977674.38
11.61,9977674.16
12.23,9977674.21
13.05,9977674.23
13.69,9977674.28
14.32,9977674.25
14.94,9977674.27
15.58,9977674.34
16.22,9977674.38
16.86,9977674.35
17.5,9977674.29
18.13,9977674.29
18.76,9977674.31
19.37,9977674.35
20,9977674.33
20.86,9977674.27
21.3,9977674.27
22.13,9977674.31
22.75,9977674.34
23.39,9977674.34
24,9977674.34
24.61,9977674.34
25.23,9977674.34
25.84,9977674.29
26.67,9977674.29
27.27,9977674.32
27.89,9977674.34
28.52,9977674.29
29.14,9977674.31
29.78,9977674.33
30.39,9977674.32
31.21,9977674.31
31.83,9977674.32
32.46,9977674.33
33.07,9977674.34
33.68,9977674.35
34.32,9977674.37
34.94,9977674.36
35.58,9977674.36
36.4,9977674.42
37.01,9977674.42
37.62,9977674.49
38.25,9977674.55
38.89,9977674.52
39.53,9977674.57
40.14,9977674.61
40.76,9977674.59
41.39,9977674.58
42.21,9977674.48
42.83,9977674.44
43.46,9977674.44
44.07,9977674.39
44.69,9977674.4
45.32,9977674.43
45.93,9977674.38
46.76,9977674.38
47.38,9977674.31
47.99,9977674.29
48.61,9977674.29
49.25,9977674.27
49.86,9977674.3
50.5,9977674.29
51.11,9977674.29
51.94,9977674.29
52.55,9977674.29
53.17,9977674.33
53.79,9977674.31
54.43,9977674.3
55.05,9977674.28
55.66,9977674.26
56.47,9977674.25
57.1,9977674.19
57.72,9977674.18
58.33,9977674.2
58.96,9977674.18
59.57,9977674.19
60.18,9977674.2
61,9977674.21
61.66,9977674.23
62.28,9977674.21
62.89,9977674.24
63.51,9977674.26
64.16,9977674.22
64.78,9977674.25
65.38,9977674.26
66.2,9977674.24
66.82,9977674.2
67.43,9977674.21
68.04,9977674.17
68.66,9977674.14
69.29,9977674.17
69.94,9977674.17
70.57,9977674.15
71.19,9977674.16
72.04,9977674.18
72.66,9977674.17
73.27,9977674.22
73.89,9977674.23
74.51,9977674.33
75.13,9977674.4
75.74,9977674.32
76.58,9977674.38
77.19,9977674.43
77.83,9977674.41
78.45,9977674.48
79.08,9977674.53
79.72,9977674.59
80.36,9977674.65
81,9977674.69
81.61,9977674.74
82.23,9977674.67
83.04,9977674.61
83.66,9977674.59
84.27,9977674.59
84.88,9977674.55
85.51,9977674.58
86.14,9977674.43
86.94,9977674.58
87.55,9977675.36
88.17,9977675.5
88.8,9977675.58
89.44,9977675.67
90.07,9977676.04
90.88,9977676.09
91.49,9977676.23
92.1,9977676.25
92.72,9977676.31
93.35,9977676.27
93.97,9977676.27
94.61,9977676.34
95.43,9977676.37
96.05,9977676.33
96.67,9977676.35
97.3,9977676.35
97.93,9977676.4
98.54,9977675.21
99.16,9977675.29
99.98,9977675.64
100.58,9977675.67
101.21,9977675.68
101.82,9977675.65
102.43,9977675.65
103.25,9977675.73
103.86,9977675.81
104.47,9977675.73
105.11,9977675.64
105.75,9977675.48
106.36,9977675.48
106.99,9977675.49
107.81,9977675.62
108.44,9977675.68
109.07,9977675.76
109.69,9977675.65
110.31,9977675.65
110.93,9977675.64
111.75,9977675.73
112.41,9977675.95
113.05,9977676.02
113.66,9977676.09
114.3,9977676.09
114.93,9977676.22
115.54,9977676.31
116.18,9977676.38
116.8,9977676.37
117.62,9977676.47
118.22,9977676.49
118.83,9977676.61
119.47,9977676.08
120.09,9977674.97
120.71,9977674.95
121.33,9977675.33
122.19,9977675.35
122.8,9977674.71
123.44,9977674.68
124.08,9977674.73
124.71,9977674.76
125.32,9977674.75
125.93,9977674.8
126.54,9977674.81
127.36,9977674.81
127.97,9977674.82
128.6,9977674.91
129.21,9977674.93
129.83,9977675.16
130.46,9977675.18
131.08,9977675.9
131.9,9977675.83
132.51,9977675.85
133.12,9977675.89
133.75,9977676.23
134.38,9977676.8
135.01,9977676.63
135.82,9977676.68
136.43,9977676.25
137.04,9977676.33
137.66,9977676.67
138.47,9977676.77
139.11,9977676.86
139.75,9977676.91
140.4,9977676.69
141.05,9977676.73
141.69,9977676.71
142.33,9977676.7
142.96,9977676.81
143.57,9977676.86
144.18,9977676.83
144.79,9977676.66
145.41,9977676.6
146.22,9977676.69
146.83,9977676.77
