Relative_time,Resonance_Frequency
0,9977682.91
0.62,9977682.95
1.23,9977683.01
1.84,9977683.05
2.45,9977683.08
3.29,9977683.07
3.93,9977683.11
4.57,9977683.16
5.21,9977683.18
5.82,9977683.22
6.46,9977683.28
7.07,9977683.33
7.69,9977683.39
8.3,9977683.42
8.93,9977683.49
9.75,9977683.55
10.36,9977683.59
11.01,9977683.69
11.62,9977683.75
12.23,9977683.85
12.84,9977683.92
13.46,9977683.95
14.28,9977684.02
14.89,9977684.05
15.5,9977684.11
16.11,9977684.14
16.72,9977684.17
17.54,9977684.18
18.17,9977684.25
18.79,9977684.31
19.43,9977684.36
20.06,9977684.45
20.67,9977684.47
21.28,9977684.5
21.89,9977684.42
22.7,9977684.42
23.32,9977684.41
23.95,9977684.45
24.56,9977684.42
25.18,9977684.46
25.79,9977684.47
26.61,9977684.48
27.25,9977684.49
27.87,9977684.53
28.51,9977684.51
29.12,9977684.53
29.74,9977684.49
30.36,9977684.56
30.96,9977684.59
31.78,9977684.63
32.39,9977684.65
33.01,9977684.69
33.64,9977684.68
34.25,9977684.68
34.86,9977684.67
35.49,9977684.74
36.32,9977684.75
36.96,9977684.77
37.57,9977684.75
38.22,9977684.78
38.85,9977684.78
39.47,9977684.8
40.07,9977684.83
40.68,9977684.85
41.51,9977684.89
42.12,9977684.91
42.75,9977684.93
43.36,9977684.88
43.99,9977684.89
44.6,9977684.9
45.21,9977684.9
46.04,9977684.93
46.65,9977684.89
47.26,9977684.91
47.89,9977684.94
48.5,9977684.99
49.11,9977685.05
49.74,9977685.13
50.56,9977685.17
51.16,9977685.17
51.81,9977685.21
52.44,9977685.19
53.1,9977685.19
53.72,9977685.19
54.33,9977685.22
54.93,9977685.28
55.76,9977685.29
56.38,9977685.29
57.02,9977685.33
57.66,9977685.31
58.3,9977685.38
58.91,9977685.39
59.55,9977685.43
60.18,9977685.37
60.81,9977685.43
61.42,9977685.46
62.25,9977685.47
62.87,9977685.46
63.48,9977685.49
64.1,9977685.48
64.74,9977685.48
65.36,9977685.5
65.99,9977685.55
66.6,9977685.55
67.42,9977685.57
68.02,9977685.55
68.66,9977685.57
69.28,9977685.56
69.9,9977685.61
70.52,9977685.66
71.34,9977685.71
71.96,9977685.72
72.56,9977685.7
73.19,9977685.73
73.8,9977685.74
74.4,9977685.75
75.23,9977685.76
75.86,9977685.79
76.48,9977685.81
77.1,9977685.83
77.7,9977685.85
78.33,9977685.86
78.94,9977685.89
79.58,9977685.93
80.4,9977685.95
81.02,9977685.94
81.62,9977685.93
82.23,9977685.88
82.87,9977685.85
83.51,9977685.87
84.14,9977685.91
84.76,9977685.95
85.41,9977685.97
86.23,9977685.97
86.86,9977685.99
87.48,9977686.02
88.1,9977686.04
88.72,9977686.06
89.33,9977686.08
89.95,9977686.12
90.59,9977686.12
91.4,9977686.17
92.04,9977686.17
92.69,9977686.21
93.33,9977686.2
93.95,9977686.24
94.57,9977686.25
95.17,9977686.27
95.78,9977686.31
96.61,9977686.3
97.22,9977686.36
97.83,9977686.39
98.45,9977686.42
99.06,9977686.46
