Relative_time,Resonance_Frequency
0,9977699.59
0.63,9977699.61
1.23,9977699.61
1.84,9977699.63
2.67,9977699.62
3.28,9977699.65
3.89,9977699.67
4.49,9977699.67
5.12,9977699.68
5.73,9977699.69
6.54,9977699.69
7.16,9977699.71
7.76,9977699.75
8.37,9977699.74
8.99,9977699.77
9.82,9977699.78
10.44,9977698.21
11.04,9977698.24
11.68,9977698.63
12.29,9977698.64
12.93,9977698.67
13.55,9977698.7
14.18,9977698.73
14.99,9977698.71
15.61,9977698.74
16.21,9977698.77
16.82,9977698.8
17.46,9977698.79
18.09,9977698.81
18.71,9977698.81
19.52,9977698.85
20.15,9977698.9
20.76,9977698.95
21.38,9977698.71
21.99,9977699.46
22.6,9977698.13
23.41,9977698.55
24.04,9977698.94
24.65,9977698.95
25.27,9977698.97
25.88,9977698.98
26.5,9977699
27.34,9977699.03
27.94,9977699.08
28.57,9977699.08
29.19,9977699.07
29.8,9977699.07
30.41,9977699.09
31.24,9977699.12
31.87,9977699.11
32.48,9977699.13
33.12,9977699.16
33.74,9977699.18
34.37,9977699.2
34.98,9977699.22
35.63,9977699.24
36.25,9977699.26
36.88,9977699.29
37.69,9977699.31
38.32,9977699.31
38.94,9977699.32
39.56,9977699.33
40.17,9977699.33
40.79,9977699.35
41.4,9977699.73
42.22,9977699.76
42.83,9977700.57
43.44,9977700.53
44.04,9977700.57
44.65,9977700.59
45.49,9977700.56
46.21,9977700.57
46.73,9977700.58
47.34,9977700.61
47.97,9977700.58
48.57,9977700.62
49.18,9977700.64
50.01,9977700.69
50.62,9977700.71
51.23,9977700.74
51.86,9977700.7
52.48,9977700.77
53.11,9977701.09
53.72,9977701.53
54.55,9977700.11
55.18,9977700.84
55.82,9977700.77
56.45,9977700.77
57.06,9977700.79
57.67,9977700.8
58.28,9977700.82
58.9,9977700.83
59.76,9977700.85
60.39,9977700.85
61.01,9977700.87
61.65,9977700.88
62.28,9977700.89
62.9,9977700.91
63.53,9977700.88
64.15,9977700.95
64.79,9977700.98
65.43,9977700.99
66.04,9977701
66.68,9977700.97
67.52,9977700.97
68.15,9977700.95
68.78,9977700.95
69.4,9977700.96
70.03,9977700.97
70.64,9977700.97
71.26,9977701.01
71.9,9977700.98
72.53,9977700.98
73.15,9977700.97
73.99,9977700.98
74.59,9977700.99
75.21,9977700.99
75.82,9977701
76.44,9977701.01
77.07,9977701.01
77.71,9977701.02
78.51,9977701.03
79.12,9977701.06
79.76,9977701.06
80.4,9977701.07
81.01,9977701.04
81.65,9977701.04
82.29,9977701.04
82.9,9977701.05
83.53,9977701.05
84.37,9977701.08
84.99,9977701.09
85.61,9977701.09
86.26,9977701.09
86.89,9977701.09
87.51,9977701.07
88.14,9977701.07
88.75,9977701.09
89.37,9977701.09
90,9977701.06
90.82,9977701.03
91.48,9977701.03
92.1,9977700.99
92.72,9977700.99
93.33,9977701.01
93.95,9977701.02
94.57,9977701
95.4,9977701.03
95.83,9977701.04
96.65,9977700.92
97.27,9977700.88
97.88,9977700.87
98.48,9977700.86
99.12,9977700.86
99.73,9977700.85
100.55,9977700.84
101.19,9977700.83
101.82,9977700.81
102.44,9977700.77
103.04,9977700.76
103.66,9977700.69
104.26,9977700.73
105.12,9977700.71
105.75,9977700.7
106.36,9977700.68
106.98,9977700.66
107.62,9977700.65
108.23,9977700.63
108.84,9977700.58
109.45,9977700.51
110.26,9977695.98
110.89,9977695.93
111.5,9977697.02
112.12,9977697
112.75,9977694.79
113.36,9977694.64
114.18,9977695.02
114.82,9977695.04
115.48,9977695.03
116.1,9977694.99
116.73,9977694.96
117.35,9977694.61
117.98,9977694.57
118.62,9977692.23
119.26,9977692.19
119.87,9977692.76
120.7,9977692.75
121.33,9977692.68
121.95,9977692.65
122.57,9977693.8
123.18,9977693.82
123.8,9977694.43
124.44,9977694.44
125.05,9977694.41
125.89,9977694.4
126.5,9977694.39
127.11,9977694.35
127.73,9977694.34
128.35,9977694.32
128.98,9977694.32
129.62,9977694.33
130.23,9977694.33
131.07,9977694.31
131.68,9977694.31
132.31,9977694.32
132.92,9977694.33
133.53,9977694.36
134.15,9977694.38
134.77,9977694.38
135.58,9977694.39
136.19,9977694.27
136.83,9977694.25
137.43,9977694.29
138.07,9977694.32
138.72,9977694.31
139.33,9977694.32
139.97,9977694.32
140.62,9977694.33
141.26,9977695.44
142.1,9977695.49
142.71,9977697.77
143.35,9977697.8
143.97,9977698.34
144.61,9977698.29
145.21,9977699.51
145.82,9977699.67
146.43,9977699.73
147.08,9977699.75
147.93,9977699.72
148.57,9977699.82
149.18,9977699.84
149.82,9977700.62
150.46,9977700.64
151.07,9977701.87
151.68,9977701.88
152.29,9977701.9
153.11,9977701.85
153.71,9977702.51
154.32,9977702.53
154.93,9977700.18
155.54,9977700.18
156.19,9977700.11
156.81,9977700.11
157.45,9977700.13
158.29,9977700.14
158.95,9977700.15
159.59,9977700.16
160.2,9977700.16
160.83,9977700.16
161.45,9977700.17
162.06,9977700.1
162.68,9977699.88
163.28,9977699.83
164.11,9977700.07
164.72,9977700.39
165.33,9977700.27
165.97,9977700.34
166.58,9977700.33
167.2,9977700.35
167.83,9977700.34
168.47,9977700.43
169.29,9977700.44
169.95,9977700.42
170.59,9977700.4
171.23,9977700.41
171.86,9977700.44
172.48,9977700.46
173.12,9977700.45
173.75,9977700.48
174.37,9977700.5
175.01,9977700.48
175.65,9977700.48
176.28,9977700.51
176.9,9977700.51
177.73,9977700.52
178.37,9977700.53
178.99,9977700.52
179.61,9977700.54
180.23,9977700.56
180.84,9977700.55
181.48,9977700.57
182.11,9977700.61
182.71,9977700.63
183.54,9977700.62
184.15,9977700.67
184.76,9977700.7
