Relative_time,Resonance_Frequency
0,9984348.13
0.61,9984348.08
1.42,9984347.95
1.96,9984347.98
2.64,9984348.01
3.25,9984348.15
3.86,9984348.24
4.66,9984348.21
5.27,9984348.33
5.9,9984348.37
6.53,9984348.48
7.15,9984348.48
7.77,9984348.36
8.58,9984348.48
9.18,9984348.53
9.8,9984348.47
10.4,9984348.42
11.02,9984348.47
11.84,9984348.57
12.44,9984348.41
13.04,9984348.45
13.66,9984348.43
14.47,9984348.53
15.08,9984348.56
15.68,9984348.49
16.29,9984348.5
16.9,9984348.46
17.71,9984348.41
18.32,9984348.37
18.93,9984348.42
19.54,9984348.58
20.15,9984348.57
20.97,9984348.43
21.57,9984348.53
22.18,9984348.55
22.79,9984348.58
23.4,9984348.55
24.22,9984348.55
24.82,9984348.5
25.43,9984348.5
26.04,9984348.55
26.65,9984348.61
27.48,9984348.63
28.09,9984348.66
28.7,9984348.67
29.43,9984348.77
29.93,9984348.93
30.75,9984348.89
31.36,9984348.89
31.97,9984348.91
32.58,9984348.94
33.25,9984348.97
34.02,9984348.97
34.63,9984348.89
35.23,9984348.88
35.84,9984348.79
36.45,9984348.83
37.27,9984348.94
37.88,9984348.79
38.48,9984348.83
39.09,9984348.83
39.72,9984348.81
40.33,9984348.83
41.15,9984348.84
41.75,9984348.77
42.36,9984348.77
42.98,9984348.8
43.59,9984348.81
44.42,9984348.79
45.03,9984348.93
45.65,9984348.93
46.25,9984348.99
46.88,9984348.88
47.69,9984348.88
48.3,9984348.89
48.91,9984348.96
49.52,9984349
50.13,9984349.06
50.94,9984349.06
51.55,9984349.01
52.16,9984348.9
52.77,9984348.93
53.4,9984348.93
54.21,9984348.8
54.81,9984348.82
55.43,9984348.87
56.03,9984348.81
56.65,9984348.87
57.46,9984348.9
58.08,9984348.97
58.69,9984348.99
59.31,9984348.91
59.93,9984348.9
60.53,9984348.95
61.34,9984348.89
61.96,9984348.8
62.58,9984348.78
63.19,9984348.78
63.8,9984348.75
64.61,9984348.86
65.22,9984348.86
65.83,9984348.95
66.44,9984348.95
67.05,9984349.02
67.88,9984349.04
68.49,9984349.09
69.09,9984349.05
69.72,9984348.94
70.33,9984348.94
70.94,9984348.97
71.75,9984348.97
72.36,9984349
72.97,9984349.07
73.58,9984349.13
74.19,9984349.11
75,9984349.17
75.61,9984349.23
76.22,9984349.29
76.83,9984349.23
77.44,9984349.17
78.25,9984349.2
78.88,9984349.22
79.49,9984349.21
80.09,9984349.25
80.71,9984349.25
81.52,9984349.07
82.15,9984349.12
82.75,9984349.13
83.36,9984349.17
83.97,9984349.17
84.78,9984349.18
85.4,9984349.13
86.02,9984349.13
86.63,9984349.17
87.24,9984349.17
88.05,9984349.08
88.66,9984349.13
89.27,9984349.06
89.88,9984349.08
90.49,9984349.07
91.3,9984349.13
91.91,9984349.18
92.52,9984349.15
93.13,9984349.24
93.74,9984349.28
94.55,9984349.23
95.16,9984349.15
95.77,9984349.07
96.4,9984349.05
97,9984348.92
97.81,9984348.93
98.43,9984348.84
99.03,9984348.84
99.65,9984348.78
100.25,9984348.78
100.88,9984348.7
101.69,9984348.67
102.3,9984348.68
102.91,9984348.69
103.52,9984348.66
104.13,9984348.75
104.94,9984348.71
105.55,9984348.63
106.16,9984348.61
106.77,9984348.67
107.4,9984348.51
108.21,9984348.53
108.81,9984348.35
109.43,9984348.34
110.03,9984348.41
110.65,9984348.39
111.46,9984348.4
112.08,9984348.4
112.69,9984348.41
113.3,9984348.44
113.91,9984348.47
114.72,9984348.37
115.33,9984348.37
115.94,9984348.34
116.55,9984348.42
117.17,9984348.42
117.99,9984348.52
118.59,9984348.61
119.21,9984348.67
119.81,9984348.78
120.44,9984348.71
121.05,9984348.68
121.88,9984348.69
122.49,9984348.75
123.09,9984348.73
123.71,9984348.67
124.31,9984348.61
125.13,9984348.61
125.74,9984348.53
126.34,9984348.57
126.96,9984348.65
127.56,9984348.75
128.38,9984348.84
128.98,9984348.83
129.59,9984348.93
130.2,9984348.93
131.02,9984348.91
131.63,9984348.88
132.24,9984348.91
132.84,9984348.93
133.46,9984348.95
